# units: time(s); src; dst; path; min_bw_Mbps; avgBwUsedMbps; avgPctUse(%); network_latency(ms); processing_delay(ms); total_delay(ms); selected
70;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;3999.9999;3999.9999;true
80;h_0;h_3;h_0->edge0->agg0->core0->agg1->edge1->h_3;1000.0000;400.00;19.56;160.3374;8239.6625;8399.9999;true
80;h_0;h_3;h_0->edge0->agg0->core0->agg1->edge1->h_3;1000.0000;400.00;19.56;800.3374;6599.6626;7400.0000;true
80;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;6000.0000;6000.0000;true
80;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;4700.0000;4700.0000;true
80;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;6599.9999;6599.9999;true
80;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;8899.9999;8899.9999;true
80;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;5299.9999;5299.9999;true
80;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;9599.9999;9599.9999;true
80;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;3700.0000;3700.0000;true
