# units: time(s); nodeId; cpu_w; ram_w; bw_w; total_w
1290.00;9;2.73;10.94;0.00;0.0698
1290.00;6;3.91;9.38;0.00;0.0698
1290.00;3;3.91;9.38;0.00;0.0698
1290.00;0;3.13;9.38;0.00;0.0698
1290.00;11;0.00;0.00;0.00;0.0000
1290.00;10;0.00;0.00;0.00;0.0000
1290.00;9;2.73;10.94;10.00;0.3336
1290.00;8;0.00;0.00;0.00;0.0000
1290.00;7;0.00;0.00;0.00;0.0000
1290.00;6;3.91;9.38;7.50;0.3337
1290.00;5;0.00;0.00;0.00;0.0000
1290.00;4;0.00;0.00;0.00;0.0000
1290.00;3;3.91;9.38;8.50;0.3337
1290.00;2;0.00;0.00;0.00;0.0000
1290.00;1;0.00;0.00;0.00;0.0000
1290.00;0;3.13;9.38;9.00;0.3336
1300.00;9;2.73;10.94;0.00;0.0698
1300.00;6;3.91;9.38;0.00;0.0698
1300.00;3;3.91;9.38;0.00;0.0698
1300.00;0;3.13;9.38;0.00;0.0698
1300.00;11;0.00;0.00;0.00;0.0000
1300.00;10;0.00;0.00;0.00;0.0000
1300.00;9;2.73;10.94;10.00;0.3336
1300.00;8;0.00;0.00;0.00;0.0000
1300.00;7;0.00;0.00;0.00;0.0000
1300.00;6;3.91;9.38;7.50;0.3337
1300.00;5;0.00;0.00;0.00;0.0000
1300.00;4;0.00;0.00;0.00;0.0000
1300.00;3;3.91;9.38;8.50;0.3337
1300.00;2;0.00;0.00;0.00;0.0000
1300.00;1;0.00;0.00;0.00;0.0000
1300.00;0;3.13;9.38;9.00;0.3336
1310.00;9;2.73;10.94;0.00;0.0698
1310.00;6;3.91;9.38;0.00;0.0698
1310.00;3;3.91;9.38;0.00;0.0698
1310.00;0;3.13;9.38;0.00;0.0698
1310.00;11;0.00;0.00;0.00;0.0000
1310.00;10;0.00;0.00;0.00;0.0000
1310.00;9;2.73;10.94;10.00;0.3336
1310.00;8;0.00;0.00;0.00;0.0000
1310.00;7;0.00;0.00;0.00;0.0000
1310.00;6;3.91;9.38;7.50;0.3337
1310.00;5;0.00;0.00;0.00;0.0000
1310.00;4;0.00;0.00;0.00;0.0000
1310.00;3;3.91;9.38;8.50;0.3337
1310.00;2;0.00;0.00;0.00;0.0000
1310.00;1;0.00;0.00;0.00;0.0000
1310.00;0;3.13;9.38;9.00;0.3336
1320.00;9;2.73;10.94;0.00;0.0698
1320.00;6;3.91;9.38;0.00;0.0698
1320.00;3;3.91;9.38;0.00;0.0698
1320.00;0;3.13;9.38;0.00;0.0698
1320.00;11;0.00;0.00;0.00;0.0000
1320.00;10;0.00;0.00;0.00;0.0000
1320.00;9;2.73;10.94;10.00;0.3336
1320.00;8;0.00;0.00;0.00;0.0000
1320.00;7;0.00;0.00;0.00;0.0000
1320.00;6;3.91;9.38;7.50;0.3337
1320.00;5;0.00;0.00;0.00;0.0000
1320.00;4;0.00;0.00;0.00;0.0000
1320.00;3;3.91;9.38;8.50;0.3337
1320.00;2;0.00;0.00;0.00;0.0000
1320.00;1;0.00;0.00;0.00;0.0000
1320.00;0;3.13;9.38;9.00;0.3336
1330.00;9;2.73;10.94;0.00;0.0698
1330.00;6;3.91;9.38;0.00;0.0698
1330.00;3;3.91;9.38;0.00;0.0698
1330.00;0;3.13;9.38;0.00;0.0698
1330.00;11;0.00;0.00;0.00;0.0000
1330.00;10;0.00;0.00;0.00;0.0000
1330.00;9;2.73;10.94;10.00;0.3336
1330.00;8;0.00;0.00;0.00;0.0000
1330.00;7;0.00;0.00;0.00;0.0000
1330.00;6;3.91;9.38;7.50;0.3337
1330.00;5;0.00;0.00;0.00;0.0000
1330.00;4;0.00;0.00;0.00;0.0000
1330.00;3;3.91;9.38;8.50;0.3337
1330.00;2;0.00;0.00;0.00;0.0000
1330.00;1;0.00;0.00;0.00;0.0000
1330.00;0;3.13;9.38;9.00;0.3336
1340.00;9;2.73;10.94;0.00;0.0698
1340.00;6;3.91;9.38;0.00;0.0698
1340.00;3;3.91;9.38;0.00;0.0698
1340.00;0;3.13;9.38;0.00;0.0698
1340.00;11;0.00;0.00;0.00;0.0000
1340.00;10;0.00;0.00;0.00;0.0000
1340.00;9;2.73;10.94;10.00;0.3336
1340.00;8;0.00;0.00;0.00;0.0000
1340.00;7;0.00;0.00;0.00;0.0000
1340.00;6;3.91;9.38;7.50;0.3337
1340.00;5;0.00;0.00;0.00;0.0000
1340.00;4;0.00;0.00;0.00;0.0000
1340.00;3;3.91;9.38;8.50;0.3337
1340.00;2;0.00;0.00;0.00;0.0000
1340.00;1;0.00;0.00;0.00;0.0000
1340.00;0;3.13;9.38;9.00;0.3336
1350.00;9;2.73;10.94;0.00;0.0698
1350.00;6;3.91;9.38;0.00;0.0698
1350.00;3;3.91;9.38;0.00;0.0698
1350.00;0;3.13;9.38;0.00;0.0698
1350.00;11;0.00;0.00;0.00;0.0000
1350.00;10;0.00;0.00;0.00;0.0000
1350.00;9;2.73;10.94;10.00;0.3336
1350.00;8;0.00;0.00;0.00;0.0000
1350.00;7;0.00;0.00;0.00;0.0000
1350.00;6;3.91;9.38;7.50;0.3337
1350.00;5;0.00;0.00;0.00;0.0000
1350.00;4;0.00;0.00;0.00;0.0000
1350.00;3;3.91;9.38;8.50;0.3337
1350.00;2;0.00;0.00;0.00;0.0000
1350.00;1;0.00;0.00;0.00;0.0000
1350.00;0;3.13;9.38;9.00;0.3336
1360.00;9;2.73;10.94;0.00;0.0698
1360.00;6;3.91;9.38;0.00;0.0698
1360.00;3;3.91;9.38;0.00;0.0698
1360.00;0;3.13;9.38;0.00;0.0698
1360.00;11;0.00;0.00;0.00;0.0000
1360.00;10;0.00;0.00;0.00;0.0000
1360.00;9;2.73;10.94;10.00;0.3336
1360.00;8;0.00;0.00;0.00;0.0000
1360.00;7;0.00;0.00;0.00;0.0000
1360.00;6;3.91;9.38;7.50;0.3337
1360.00;5;0.00;0.00;0.00;0.0000
1360.00;4;0.00;0.00;0.00;0.0000
1360.00;3;3.91;9.38;8.50;0.3337
1360.00;2;0.00;0.00;0.00;0.0000
1360.00;1;0.00;0.00;0.00;0.0000
1360.00;0;3.13;9.38;9.00;0.3336
1370.00;9;2.73;10.94;0.00;0.0698
1370.00;6;3.91;9.38;0.00;0.0698
1370.00;3;3.91;9.38;0.00;0.0698
1370.00;0;3.13;9.38;0.00;0.0698
1370.00;11;0.00;0.00;0.00;0.0000
1370.00;10;0.00;0.00;0.00;0.0000
1370.00;9;2.73;10.94;10.00;0.3336
1370.00;8;0.00;0.00;0.00;0.0000
1370.00;7;0.00;0.00;0.00;0.0000
1370.00;6;3.91;9.38;7.50;0.3337
1370.00;5;0.00;0.00;0.00;0.0000
1370.00;4;0.00;0.00;0.00;0.0000
1370.00;3;3.91;9.38;8.50;0.3337
1370.00;2;0.00;0.00;0.00;0.0000
1370.00;1;0.00;0.00;0.00;0.0000
1370.00;0;3.13;9.38;9.00;0.3336
1380.00;9;2.73;10.94;0.00;0.0698
1380.00;6;3.91;9.38;0.00;0.0698
1380.00;3;3.91;9.38;0.00;0.0698
1380.00;0;3.13;9.38;0.00;0.0698
1380.00;11;0.00;0.00;0.00;0.0000
1380.00;10;0.00;0.00;0.00;0.0000
1380.00;9;2.73;10.94;10.00;0.3336
1380.00;8;0.00;0.00;0.00;0.0000
1380.00;7;0.00;0.00;0.00;0.0000
1380.00;6;3.91;9.38;7.50;0.3337
1380.00;5;0.00;0.00;0.00;0.0000
1380.00;4;0.00;0.00;0.00;0.0000
1380.00;3;3.91;9.38;8.50;0.3337
1380.00;2;0.00;0.00;0.00;0.0000
1380.00;1;0.00;0.00;0.00;0.0000
1380.00;0;3.13;9.38;9.00;0.3336
1390.00;9;2.73;10.94;0.00;0.0698
1390.00;6;3.91;9.38;0.00;0.0698
1390.00;3;3.91;9.38;0.00;0.0698
1390.00;0;3.13;9.38;0.00;0.0698
1390.00;11;0.00;0.00;0.00;0.0000
1390.00;10;0.00;0.00;0.00;0.0000
1390.00;9;2.73;10.94;10.00;0.3336
1390.00;8;0.00;0.00;0.00;0.0000
1390.00;7;0.00;0.00;0.00;0.0000
1390.00;6;3.91;9.38;7.50;0.3337
1390.00;5;0.00;0.00;0.00;0.0000
1390.00;4;0.00;0.00;0.00;0.0000
1390.00;3;3.91;9.38;8.50;0.3337
1390.00;2;0.00;0.00;0.00;0.0000
1390.00;1;0.00;0.00;0.00;0.0000
1390.00;0;3.13;9.38;9.00;0.3336
1400.00;9;2.73;10.94;0.00;0.0698
1400.00;6;3.91;9.38;0.00;0.0698
1400.00;3;3.91;9.38;0.00;0.0698
1400.00;0;3.13;9.38;0.00;0.0698
1400.00;11;0.00;0.00;0.00;0.0000
1400.00;10;0.00;0.00;0.00;0.0000
1400.00;9;2.73;10.94;10.00;0.3336
1400.00;8;0.00;0.00;0.00;0.0000
1400.00;7;0.00;0.00;0.00;0.0000
1400.00;6;3.91;9.38;7.50;0.3337
1400.00;5;0.00;0.00;0.00;0.0000
1400.00;4;0.00;0.00;0.00;0.0000
1400.00;3;3.91;9.38;8.50;0.3337
1400.00;2;0.00;0.00;0.00;0.0000
1400.00;1;0.00;0.00;0.00;0.0000
1400.00;0;3.13;9.38;9.00;0.3336
1410.00;9;2.73;10.94;0.00;0.0698
1410.00;6;3.91;9.38;0.00;0.0698
1410.00;3;3.91;9.38;0.00;0.0698
1410.00;0;3.13;9.38;0.00;0.0698
1410.00;11;0.00;0.00;0.00;0.0000
1410.00;10;0.00;0.00;0.00;0.0000
1410.00;9;2.73;10.94;10.00;0.3336
1410.00;8;0.00;0.00;0.00;0.0000
1410.00;7;0.00;0.00;0.00;0.0000
1410.00;6;3.91;9.38;7.50;0.3337
1410.00;5;0.00;0.00;0.00;0.0000
1410.00;4;0.00;0.00;0.00;0.0000
1410.00;3;3.91;9.38;8.50;0.3337
1410.00;2;0.00;0.00;0.00;0.0000
1410.00;1;0.00;0.00;0.00;0.0000
1410.00;0;3.13;9.38;9.00;0.3336
1420.00;9;2.73;10.94;0.00;0.0698
1420.00;6;3.91;9.38;0.00;0.0698
1420.00;3;3.91;9.38;0.00;0.0698
1420.00;0;3.13;9.38;0.00;0.0698
1420.00;11;0.00;0.00;0.00;0.0000
1420.00;10;0.00;0.00;0.00;0.0000
1420.00;9;2.73;10.94;10.00;0.3336
1420.00;8;0.00;0.00;0.00;0.0000
1420.00;7;0.00;0.00;0.00;0.0000
1420.00;6;3.91;9.38;7.50;0.3337
1420.00;5;0.00;0.00;0.00;0.0000
1420.00;4;0.00;0.00;0.00;0.0000
1420.00;3;3.91;9.38;8.50;0.3337
1420.00;2;0.00;0.00;0.00;0.0000
1420.00;1;0.00;0.00;0.00;0.0000
1420.00;0;3.13;9.38;9.00;0.3336
1430.00;9;2.73;10.94;0.00;0.0698
1430.00;6;3.91;9.38;0.00;0.0698
1430.00;3;3.91;9.38;0.00;0.0698
1430.00;0;3.13;9.38;0.00;0.0698
1430.00;11;0.00;0.00;0.00;0.0000
1430.00;10;0.00;0.00;0.00;0.0000
1430.00;9;2.73;10.94;10.00;0.3336
1430.00;8;0.00;0.00;0.00;0.0000
1430.00;7;0.00;0.00;0.00;0.0000
1430.00;6;3.91;9.38;7.50;0.3337
1430.00;5;0.00;0.00;0.00;0.0000
1430.00;4;0.00;0.00;0.00;0.0000
1430.00;3;3.91;9.38;8.50;0.3337
1430.00;2;0.00;0.00;0.00;0.0000
1430.00;1;0.00;0.00;0.00;0.0000
1430.00;0;3.13;9.38;9.00;0.3336
1440.00;9;2.73;10.94;0.00;0.0698
1440.00;6;3.91;9.38;0.00;0.0698
1440.00;3;3.91;9.38;0.00;0.0698
1440.00;0;3.13;9.38;0.00;0.0698
1440.00;11;0.00;0.00;0.00;0.0000
1440.00;10;0.00;0.00;0.00;0.0000
1440.00;9;2.73;10.94;10.00;0.3336
1440.00;8;0.00;0.00;0.00;0.0000
1440.00;7;0.00;0.00;0.00;0.0000
1440.00;6;3.91;9.38;7.50;0.3337
1440.00;5;0.00;0.00;0.00;0.0000
1440.00;4;0.00;0.00;0.00;0.0000
1440.00;3;3.91;9.38;8.50;0.3337
1440.00;2;0.00;0.00;0.00;0.0000
1440.00;1;0.00;0.00;0.00;0.0000
1440.00;0;3.13;9.38;9.00;0.3336
1450.00;9;2.73;10.94;0.00;0.0698
1450.00;6;3.91;9.38;0.00;0.0698
1450.00;3;3.91;9.38;0.00;0.0698
1450.00;0;3.13;9.38;0.00;0.0698
1450.00;11;0.00;0.00;0.00;0.0000
1450.00;10;0.00;0.00;0.00;0.0000
1450.00;9;2.73;10.94;10.00;0.3336
1450.00;8;0.00;0.00;0.00;0.0000
1450.00;7;0.00;0.00;0.00;0.0000
1450.00;6;3.91;9.38;7.50;0.3337
1450.00;5;0.00;0.00;0.00;0.0000
1450.00;4;0.00;0.00;0.00;0.0000
1450.00;3;3.91;9.38;8.50;0.3337
1450.00;2;0.00;0.00;0.00;0.0000
1450.00;1;0.00;0.00;0.00;0.0000
1450.00;0;3.13;9.38;9.00;0.3336
1460.00;9;2.73;10.94;0.00;0.0698
1460.00;6;3.91;9.38;0.00;0.0698
1460.00;3;3.91;9.38;0.00;0.0698
1460.00;0;3.13;9.38;0.00;0.0698
1460.00;11;0.00;0.00;0.00;0.0000
1460.00;10;0.00;0.00;0.00;0.0000
1460.00;9;2.73;10.94;10.00;0.3336
1460.00;8;0.00;0.00;0.00;0.0000
1460.00;7;0.00;0.00;0.00;0.0000
1460.00;6;3.91;9.38;7.50;0.3337
1460.00;5;0.00;0.00;0.00;0.0000
1460.00;4;0.00;0.00;0.00;0.0000
1460.00;3;3.91;9.38;8.50;0.3337
1460.00;2;0.00;0.00;0.00;0.0000
1460.00;1;0.00;0.00;0.00;0.0000
1460.00;0;3.13;9.38;9.00;0.3336
1470.00;9;2.73;10.94;0.00;0.0698
1470.00;6;3.91;9.38;0.00;0.0698
1470.00;3;3.91;9.38;0.00;0.0698
1470.00;0;3.13;9.38;0.00;0.0698
1470.00;11;0.00;0.00;0.00;0.0000
1470.00;10;0.00;0.00;0.00;0.0000
1470.00;9;2.73;10.94;10.00;0.3336
1470.00;8;0.00;0.00;0.00;0.0000
1470.00;7;0.00;0.00;0.00;0.0000
1470.00;6;3.91;9.38;7.50;0.3337
1470.00;5;0.00;0.00;0.00;0.0000
1470.00;4;0.00;0.00;0.00;0.0000
1470.00;3;3.91;9.38;8.50;0.3337
1470.00;2;0.00;0.00;0.00;0.0000
1470.00;1;0.00;0.00;0.00;0.0000
1470.00;0;3.13;9.38;9.00;0.3336
1480.00;9;2.73;10.94;0.00;0.0698
1480.00;6;3.91;9.38;0.00;0.0698
1480.00;3;3.91;9.38;0.00;0.0698
1480.00;0;3.13;9.38;0.00;0.0698
1480.00;11;0.00;0.00;0.00;0.0000
1480.00;10;0.00;0.00;0.00;0.0000
1480.00;9;2.73;10.94;10.00;0.3336
1480.00;8;0.00;0.00;0.00;0.0000
1480.00;7;0.00;0.00;0.00;0.0000
1480.00;6;3.91;9.38;7.50;0.3337
1480.00;5;0.00;0.00;0.00;0.0000
1480.00;4;0.00;0.00;0.00;0.0000
1480.00;3;3.91;9.38;8.50;0.3337
1480.00;2;0.00;0.00;0.00;0.0000
1480.00;1;0.00;0.00;0.00;0.0000
1480.00;0;3.13;9.38;9.00;0.3336
1490.00;9;2.73;10.94;0.00;0.0698
1490.00;6;3.91;9.38;0.00;0.0698
1490.00;3;3.91;9.38;0.00;0.0698
1490.00;0;3.13;9.38;0.00;0.0698
1490.00;11;0.00;0.00;0.00;0.0000
1490.00;10;0.00;0.00;0.00;0.0000
1490.00;9;2.73;10.94;10.00;0.3336
1490.00;8;0.00;0.00;0.00;0.0000
1490.00;7;0.00;0.00;0.00;0.0000
1490.00;6;3.91;9.38;7.50;0.3337
1490.00;5;0.00;0.00;0.00;0.0000
1490.00;4;0.00;0.00;0.00;0.0000
1490.00;3;3.91;9.38;8.50;0.3337
1490.00;2;0.00;0.00;0.00;0.0000
1490.00;1;0.00;0.00;0.00;0.0000
1490.00;0;3.13;9.38;9.00;0.3336
1500.00;9;2.73;10.94;0.00;0.0698
1500.00;6;3.91;9.38;0.00;0.0698
1500.00;3;3.91;9.38;0.00;0.0698
1500.00;0;3.13;9.38;0.00;0.0698
1500.00;11;0.00;0.00;0.00;0.0000
1500.00;10;0.00;0.00;0.00;0.0000
1500.00;9;2.73;10.94;10.00;0.3336
1500.00;8;0.00;0.00;0.00;0.0000
1500.00;7;0.00;0.00;0.00;0.0000
1500.00;6;3.91;9.38;7.50;0.3337
1500.00;5;0.00;0.00;0.00;0.0000
1500.00;4;0.00;0.00;0.00;0.0000
1500.00;3;3.91;9.38;8.50;0.3337
1500.00;2;0.00;0.00;0.00;0.0000
1500.00;1;0.00;0.00;0.00;0.0000
1500.00;0;3.13;9.38;9.00;0.3336
1510.00;9;2.73;10.94;0.00;0.0698
1510.00;6;3.91;9.38;0.00;0.0698
1510.00;3;3.91;9.38;0.00;0.0698
1510.00;0;3.13;9.38;0.00;0.0698
1510.00;11;0.00;0.00;0.00;0.0000
1510.00;10;0.00;0.00;0.00;0.0000
1510.00;9;2.73;10.94;10.00;0.3336
1510.00;8;0.00;0.00;0.00;0.0000
1510.00;7;0.00;0.00;0.00;0.0000
1510.00;6;3.91;9.38;7.50;0.3337
1510.00;5;0.00;0.00;0.00;0.0000
1510.00;4;0.00;0.00;0.00;0.0000
1510.00;3;3.91;9.38;8.50;0.3337
1510.00;2;0.00;0.00;0.00;0.0000
1510.00;1;0.00;0.00;0.00;0.0000
1510.00;0;3.13;9.38;9.00;0.3336
1520.00;9;2.73;10.94;0.00;0.0698
1520.00;6;3.91;9.38;0.00;0.0698
1520.00;3;3.91;9.38;0.00;0.0698
1520.00;0;3.13;9.38;0.00;0.0698
1520.00;11;0.00;0.00;0.00;0.0000
1520.00;10;0.00;0.00;0.00;0.0000
1520.00;9;2.73;10.94;10.00;0.3336
1520.00;8;0.00;0.00;0.00;0.0000
1520.00;7;0.00;0.00;0.00;0.0000
1520.00;6;3.91;9.38;7.50;0.3337
1520.00;5;0.00;0.00;0.00;0.0000
1520.00;4;0.00;0.00;0.00;0.0000
1520.00;3;3.91;9.38;8.50;0.3337
1520.00;2;0.00;0.00;0.00;0.0000
1520.00;1;0.00;0.00;0.00;0.0000
1520.00;0;3.13;9.38;9.00;0.3336
1530.00;9;2.73;10.94;0.00;0.0698
1530.00;6;3.91;9.38;0.00;0.0698
1530.00;3;3.91;9.38;0.00;0.0698
1530.00;0;3.13;9.38;0.00;0.0698
1530.00;11;0.00;0.00;0.00;0.0000
1530.00;10;0.00;0.00;0.00;0.0000
1530.00;9;2.73;10.94;10.00;0.3336
1530.00;8;0.00;0.00;0.00;0.0000
1530.00;7;0.00;0.00;0.00;0.0000
1530.00;6;3.91;9.38;7.50;0.3337
1530.00;5;0.00;0.00;0.00;0.0000
1530.00;4;0.00;0.00;0.00;0.0000
1530.00;3;3.91;9.38;8.50;0.3337
1530.00;2;0.00;0.00;0.00;0.0000
1530.00;1;0.00;0.00;0.00;0.0000
1530.00;0;3.13;9.38;9.00;0.3336
1540.00;9;2.73;10.94;0.00;0.0698
1540.00;6;3.91;9.38;0.00;0.0698
1540.00;3;3.91;9.38;0.00;0.0698
1540.00;0;3.13;9.38;0.00;0.0698
1540.00;11;0.00;0.00;0.00;0.0000
1540.00;10;0.00;0.00;0.00;0.0000
1540.00;9;2.73;10.94;10.00;0.3336
1540.00;8;0.00;0.00;0.00;0.0000
1540.00;7;0.00;0.00;0.00;0.0000
1540.00;6;3.91;9.38;7.50;0.3337
1540.00;5;0.00;0.00;0.00;0.0000
1540.00;4;0.00;0.00;0.00;0.0000
1540.00;3;3.91;9.38;8.50;0.3337
1540.00;2;0.00;0.00;0.00;0.0000
1540.00;1;0.00;0.00;0.00;0.0000
1540.00;0;3.13;9.38;9.00;0.3336
1550.00;9;2.73;10.94;0.00;0.0698
1550.00;6;3.91;9.38;0.00;0.0698
1550.00;3;3.91;9.38;0.00;0.0698
1550.00;0;3.13;9.38;0.00;0.0698
1550.00;11;0.00;0.00;0.00;0.0000
1550.00;10;0.00;0.00;0.00;0.0000
1550.00;9;2.73;10.94;10.00;0.3336
1550.00;8;0.00;0.00;0.00;0.0000
1550.00;7;0.00;0.00;0.00;0.0000
1550.00;6;3.91;9.38;7.50;0.3337
1550.00;5;0.00;0.00;0.00;0.0000
1550.00;4;0.00;0.00;0.00;0.0000
1550.00;3;3.91;9.38;8.50;0.3337
1550.00;2;0.00;0.00;0.00;0.0000
1550.00;1;0.00;0.00;0.00;0.0000
1550.00;0;3.13;9.38;9.00;0.3336
1560.00;9;2.73;10.94;0.00;0.0698
1560.00;6;3.91;9.38;0.00;0.0698
1560.00;3;3.91;9.38;0.00;0.0698
1560.00;0;3.13;9.38;0.00;0.0698
1560.00;11;0.00;0.00;0.00;0.0000
1560.00;10;0.00;0.00;0.00;0.0000
1560.00;9;2.73;10.94;10.00;0.3336
1560.00;8;0.00;0.00;0.00;0.0000
1560.00;7;0.00;0.00;0.00;0.0000
1560.00;6;3.91;9.38;7.50;0.3337
1560.00;5;0.00;0.00;0.00;0.0000
1560.00;4;0.00;0.00;0.00;0.0000
1560.00;3;3.91;9.38;8.50;0.3337
1560.00;2;0.00;0.00;0.00;0.0000
1560.00;1;0.00;0.00;0.00;0.0000
1560.00;0;3.13;9.38;9.00;0.3336
1570.00;9;2.73;10.94;0.00;0.0698
1570.00;6;3.91;9.38;0.00;0.0698
1570.00;3;3.91;9.38;0.00;0.0698
1570.00;0;3.13;9.38;0.00;0.0698
1570.00;11;0.00;0.00;0.00;0.0000
1570.00;10;0.00;0.00;0.00;0.0000
1570.00;9;2.73;10.94;10.00;0.3336
1570.00;8;0.00;0.00;0.00;0.0000
1570.00;7;0.00;0.00;0.00;0.0000
1570.00;6;3.91;9.38;7.50;0.3337
1570.00;5;0.00;0.00;0.00;0.0000
1570.00;4;0.00;0.00;0.00;0.0000
1570.00;3;3.91;9.38;8.50;0.3337
1570.00;2;0.00;0.00;0.00;0.0000
1570.00;1;0.00;0.00;0.00;0.0000
1570.00;0;3.13;9.38;9.00;0.3336
1580.00;9;2.73;10.94;0.00;0.0698
1580.00;6;3.91;9.38;0.00;0.0698
1580.00;3;3.91;9.38;0.00;0.0698
1580.00;0;3.13;9.38;0.00;0.0698
1580.00;11;0.00;0.00;0.00;0.0000
1580.00;10;0.00;0.00;0.00;0.0000
1580.00;9;2.73;10.94;10.00;0.3336
1580.00;8;0.00;0.00;0.00;0.0000
1580.00;7;0.00;0.00;0.00;0.0000
1580.00;6;3.91;9.38;7.50;0.3337
1580.00;5;0.00;0.00;0.00;0.0000
1580.00;4;0.00;0.00;0.00;0.0000
1580.00;3;3.91;9.38;8.50;0.3337
1580.00;2;0.00;0.00;0.00;0.0000
1580.00;1;0.00;0.00;0.00;0.0000
1580.00;0;3.13;9.38;9.00;0.3336
1590.00;9;2.73;10.94;0.00;0.0698
1590.00;6;3.91;9.38;0.00;0.0698
1590.00;3;3.91;9.38;0.00;0.0698
1590.00;0;3.13;9.38;0.00;0.0698
1590.00;11;0.00;0.00;0.00;0.0000
1590.00;10;0.00;0.00;0.00;0.0000
1590.00;9;2.73;10.94;10.00;0.3336
1590.00;8;0.00;0.00;0.00;0.0000
1590.00;7;0.00;0.00;0.00;0.0000
1590.00;6;3.91;9.38;7.50;0.3337
1590.00;5;0.00;0.00;0.00;0.0000
1590.00;4;0.00;0.00;0.00;0.0000
1590.00;3;3.91;9.38;8.50;0.3337
1590.00;2;0.00;0.00;0.00;0.0000
1590.00;1;0.00;0.00;0.00;0.0000
1590.00;0;3.13;9.38;9.00;0.3336
1600.00;9;2.73;10.94;0.00;0.0698
1600.00;6;3.91;9.38;0.00;0.0698
1600.00;3;3.91;9.38;0.00;0.0698
1600.00;0;3.13;9.38;0.00;0.0698
1600.00;11;0.00;0.00;0.00;0.0000
1600.00;10;0.00;0.00;0.00;0.0000
1600.00;9;2.73;10.94;10.00;0.3336
1600.00;8;0.00;0.00;0.00;0.0000
1600.00;7;0.00;0.00;0.00;0.0000
1600.00;6;3.91;9.38;7.50;0.3337
1600.00;5;0.00;0.00;0.00;0.0000
1600.00;4;0.00;0.00;0.00;0.0000
1600.00;3;3.91;9.38;8.50;0.3337
1600.00;2;0.00;0.00;0.00;0.0000
1600.00;1;0.00;0.00;0.00;0.0000
1600.00;0;3.13;9.38;9.00;0.3336
1610.00;9;2.73;10.94;0.00;0.0698
1610.00;6;3.91;9.38;0.00;0.0698
1610.00;3;3.91;9.38;0.00;0.0698
1610.00;0;3.13;9.38;0.00;0.0698
1610.00;11;0.00;0.00;0.00;0.0000
1610.00;10;0.00;0.00;0.00;0.0000
1610.00;9;2.73;10.94;10.00;0.3336
1610.00;8;0.00;0.00;0.00;0.0000
1610.00;7;0.00;0.00;0.00;0.0000
1610.00;6;3.91;9.38;7.50;0.3337
1610.00;5;0.00;0.00;0.00;0.0000
1610.00;4;0.00;0.00;0.00;0.0000
1610.00;3;3.91;9.38;8.50;0.3337
1610.00;2;0.00;0.00;0.00;0.0000
1610.00;1;0.00;0.00;0.00;0.0000
1610.00;0;3.13;9.38;9.00;0.3336
1620.00;9;2.73;10.94;0.00;0.0698
1620.00;6;3.91;9.38;0.00;0.0698
1620.00;3;3.91;9.38;0.00;0.0698
1620.00;0;3.13;9.38;0.00;0.0698
1620.00;11;0.00;0.00;0.00;0.0000
1620.00;10;0.00;0.00;0.00;0.0000
1620.00;9;2.73;10.94;10.00;0.3336
1620.00;8;0.00;0.00;0.00;0.0000
1620.00;7;0.00;0.00;0.00;0.0000
1620.00;6;3.91;9.38;7.50;0.3337
1620.00;5;0.00;0.00;0.00;0.0000
1620.00;4;0.00;0.00;0.00;0.0000
1620.00;3;3.91;9.38;8.50;0.3337
1620.00;2;0.00;0.00;0.00;0.0000
1620.00;1;0.00;0.00;0.00;0.0000
1620.00;0;3.13;9.38;9.00;0.3336
1630.00;9;2.73;10.94;0.00;0.0698
1630.00;6;3.91;9.38;0.00;0.0698
1630.00;3;3.91;9.38;0.00;0.0698
1630.00;0;3.13;9.38;0.00;0.0698
1630.00;11;0.00;0.00;0.00;0.0000
1630.00;10;0.00;0.00;0.00;0.0000
1630.00;9;2.73;10.94;10.00;0.3336
1630.00;8;0.00;0.00;0.00;0.0000
1630.00;7;0.00;0.00;0.00;0.0000
1630.00;6;3.91;9.38;7.50;0.3337
1630.00;5;0.00;0.00;0.00;0.0000
1630.00;4;0.00;0.00;0.00;0.0000
1630.00;3;3.91;9.38;8.50;0.3337
1630.00;2;0.00;0.00;0.00;0.0000
1630.00;1;0.00;0.00;0.00;0.0000
1630.00;0;3.13;9.38;9.00;0.3336
1640.00;9;2.73;10.94;0.00;0.0698
1640.00;6;3.91;9.38;0.00;0.0698
1640.00;3;3.91;9.38;0.00;0.0698
1640.00;0;3.13;9.38;0.00;0.0698
1640.00;11;0.00;0.00;0.00;0.0000
1640.00;10;0.00;0.00;0.00;0.0000
1640.00;9;2.73;10.94;10.00;0.3336
1640.00;8;0.00;0.00;0.00;0.0000
1640.00;7;0.00;0.00;0.00;0.0000
1640.00;6;3.91;9.38;7.50;0.3337
1640.00;5;0.00;0.00;0.00;0.0000
1640.00;4;0.00;0.00;0.00;0.0000
1640.00;3;3.91;9.38;8.50;0.3337
1640.00;2;0.00;0.00;0.00;0.0000
1640.00;1;0.00;0.00;0.00;0.0000
1640.00;0;3.13;9.38;9.00;0.3336
1650.00;9;2.73;10.94;0.00;0.0698
1650.00;6;3.91;9.38;0.00;0.0698
1650.00;3;3.91;9.38;0.00;0.0698
1650.00;0;3.13;9.38;0.00;0.0698
1650.00;11;0.00;0.00;0.00;0.0000
1650.00;10;0.00;0.00;0.00;0.0000
