time;host_name;host_id;energy;vm_policy;link_policy;wf_policy
162;h_1;1.0;5.4159;LWFF;BLA;Priority
162;h_0;0.0;5.4181;LWFF;BLA;Priority
176;h_3;3.0;5.7519;LWFF;BLA;Priority
176;h_2;2.0;5.7595;LWFF;BLA;Priority
176;h_1;1.0;5.7496;LWFF;BLA;Priority
176;h_0;0.0;5.7519;LWFF;BLA;Priority
176;h_3;3.0;5.7519;LWFF;BLA;Priority
176;h_2;2.0;5.7595;LWFF;BLA;Priority
176;h_1;1.0;5.7496;LWFF;BLA;Priority
176;h_0;0.0;5.7519;LWFF;BLA;Priority
176;h_3;3.0;5.7519;LWFF;BLA;Priority
176;h_2;2.0;5.7595;LWFF;BLA;Priority
176;h_1;1.0;5.7496;LWFF;BLA;Priority
176;h_0;0.0;5.7519;LWFF;BLA;Priority
176;h_3;3.0;5.7519;LWFF;BLA;Priority
176;h_2;2.0;5.7595;LWFF;BLA;Priority
176;h_1;1.0;5.7496;LWFF;BLA;Priority
