vm_policy;link_policy;wf_policy;# units: packetId; src; dst; psize; delay(ms); proc_delay(ms); prop_delay(ms); trans_delay(ms); queue_delay(ms)
LFF;First;SJF;41;app0;db0;100000000;56546.2059;15.0;0.402;16000.0;40530.8039
LFF;First;SJF;41;app0;db0;100000000;56546.2059;15.0;0.402;16000.0;40530.8039
LFF;First;SJF;42;db0;app0;75000000;56061.6078;15.0;0.402;12000.0;44046.2059
LFF;First;SJF;42;db0;app0;75000000;56061.6078;15.0;0.402;12000.0;44046.2059
LFF;First;SJF;42;db0;app0;75000000;56061.6078;15.0;0.402;12000.0;44046.2059
LFF;First;SJF;42;db0;app0;75000000;56061.6078;15.0;0.402;12000.0;44046.2059
LFF;First;SJF;43;app0;web0;75000000;55641.6078;35.0;0.402;12000.0;43606.2059
LFF;First;SJF;43;app0;web0;75000000;55641.6078;35.0;0.402;12000.0;43606.2059
LFF;First;SJF;43;app0;web0;75000000;55641.6078;35.0;0.402;12000.0;43606.2059
LFF;First;SJF;43;app0;web0;75000000;55641.6078;35.0;0.402;12000.0;43606.2059
LFF;First;SJF;46;db0;app0;100000000;54451.2059;150.0;0.402;16000.0;38300.8039
LFF;First;SJF;46;db0;app0;100000000;54451.2059;150.0;0.402;16000.0;38300.8039
LFF;First;SJF;46;db0;app0;100000000;54451.2059;150.0;0.402;16000.0;38300.8039
LFF;First;SJF;46;db0;app0;100000000;54451.2059;150.0;0.402;16000.0;38300.8039
LFF;First;SJF;46;db0;app0;100000000;54451.2059;150.0;0.402;16000.0;38300.8039
LFF;First;SJF;46;db0;app0;100000000;54451.2059;150.0;0.402;16000.0;38300.8039
LFF;First;SJF;48;web0;app0;75000000;55401.6078;600.0;0.402;12000.0;42801.2058
LFF;First;SJF;48;web0;app0;75000000;55401.6078;600.0;0.402;12000.0;42801.2058
LFF;First;SJF;48;web0;app0;75000000;55401.6078;600.0;0.402;12000.0;42801.2058
LFF;First;SJF;48;web0;app0;75000000;55401.6078;600.0;0.402;12000.0;42801.2058
LFF;First;SJF;15;app0;web1;75000000;72000.6029;17500.0;0.201;6000.0;48500.4019
LFF;First;SJF;15;app0;web1;75000000;72000.6029;17500.0;0.201;6000.0;48500.4019
LFF;First;SJF;15;app0;web1;75000000;72000.6029;17500.0;0.201;6000.0;48500.4019
LFF;First;SJF;15;app0;web1;75000000;72000.6029;17500.0;0.201;6000.0;48500.4019
LFF;First;SJF;6;db0;app0;100000000;76501.2058;7500.0;0.402;16000.0;53000.8039
LFF;First;SJF;6;db0;app0;100000000;76501.2058;7500.0;0.402;16000.0;53000.8039
LFF;First;SJF;6;db0;app0;100000000;76501.2058;7500.0;0.402;16000.0;53000.8039
LFF;First;SJF;6;db0;app0;100000000;76501.2058;7500.0;0.402;16000.0;53000.8039
LFF;First;SJF;6;db0;app0;100000000;76501.2058;7500.0;0.402;16000.0;53000.8039
LFF;First;SJF;6;db0;app0;100000000;76501.2058;7500.0;0.402;16000.0;53000.8039
LFF;First;SJF;49;app0;db0;100000000;55351.2058;950.0;0.402;16000.0;38400.8039
LFF;First;SJF;49;app0;db0;100000000;55351.2058;950.0;0.402;16000.0;38400.8039
LFF;First;SJF;49;app0;db0;100000000;55351.2058;950.0;0.402;16000.0;38400.8039
LFF;First;SJF;49;app0;db0;100000000;55351.2058;950.0;0.402;16000.0;38400.8039
LFF;First;SJF;49;app0;db0;100000000;55351.2058;950.0;0.402;16000.0;38400.8039
LFF;First;SJF;49;app0;db0;100000000;55351.2058;950.0;0.402;16000.0;38400.8039
LFF;First;SJF;18;db0;app0;100000000;74801.6078;200.0;0.402;16000.0;58601.2059
LFF;First;SJF;18;db0;app0;100000000;74801.6078;200.0;0.402;16000.0;58601.2059
LFF;First;SJF;18;db0;app0;100000000;74801.6078;200.0;0.402;16000.0;58601.2059
LFF;First;SJF;18;db0;app0;100000000;74801.6078;200.0;0.402;16000.0;58601.2059
LFF;First;SJF;25;app0;db0;100000000;71501.6078;250.0;0.402;16000.0;55251.2059
LFF;First;SJF;25;app0;db0;100000000;71501.6078;250.0;0.402;16000.0;55251.2059
LFF;First;SJF;25;app0;db0;100000000;71501.6078;250.0;0.402;16000.0;55251.2059
LFF;First;SJF;25;app0;db0;100000000;71501.6078;250.0;0.402;16000.0;55251.2059
LFF;First;SJF;34;db0;app0;100000000;67401.6078;350.0;0.402;16000.0;51051.2058
LFF;First;SJF;34;db0;app0;100000000;67401.6078;350.0;0.402;16000.0;51051.2058
LFF;First;SJF;34;db0;app0;100000000;67401.6078;350.0;0.402;16000.0;51051.2058
LFF;First;SJF;34;db0;app0;100000000;67401.6078;350.0;0.402;16000.0;51051.2058
LFF;First;SJF;32;web0;app0;100000000;68601.6078;400.0;0.402;16000.0;52201.2058
LFF;First;SJF;32;web0;app0;100000000;68601.6078;400.0;0.402;16000.0;52201.2058
LFF;First;SJF;32;web0;app0;100000000;68601.6078;400.0;0.402;16000.0;52201.2058
LFF;First;SJF;32;web0;app0;100000000;68601.6078;400.0;0.402;16000.0;52201.2058
LFF;First;SJF;27;app0;web0;100000000;71301.6078;450.0;0.402;16000.0;54851.2058
LFF;First;SJF;27;app0;web0;100000000;71301.6078;450.0;0.402;16000.0;54851.2058
LFF;First;SJF;27;app0;web0;100000000;71301.6078;450.0;0.402;16000.0;54851.2058
LFF;First;SJF;27;app0;web0;100000000;71301.6078;450.0;0.402;16000.0;54851.2058
LFF;First;SJF;7;app0;web1;100000000;82000.6029;17500.0;0.201;8000.0;56500.4019
LFF;First;SJF;7;app0;web1;100000000;82000.6029;17500.0;0.201;8000.0;56500.4019
LFF;First;SJF;7;app0;web1;100000000;82000.6029;17500.0;0.201;8000.0;56500.4019
LFF;First;SJF;7;app0;web1;100000000;82000.6029;17500.0;0.201;8000.0;56500.4019
LFF;First;SJF;14;db0;app0;75000000;80001.6078;7500.0;0.402;12000.0;60501.2058
LFF;First;SJF;14;db0;app0;75000000;80001.6078;7500.0;0.402;12000.0;60501.2058
LFF;First;SJF;14;db0;app0;75000000;80001.6078;7500.0;0.402;12000.0;60501.2058
LFF;First;SJF;14;db0;app0;75000000;80001.6078;7500.0;0.402;12000.0;60501.2058
LFF;First;SJF;38;db0;app0;5000000;72401.2058;20000.0;0.402;800.0;51600.8039
LFF;First;SJF;38;db0;app0;5000000;72401.2058;20000.0;0.402;800.0;51600.8039
LFF;First;SJF;38;db0;app0;5000000;72401.2058;20000.0;0.402;800.0;51600.8039
LFF;First;SJF;38;db0;app0;5000000;72401.2058;20000.0;0.402;800.0;51600.8039
LFF;First;SJF;38;db0;app0;5000000;72401.2058;20000.0;0.402;800.0;51600.8039
LFF;First;SJF;38;db0;app0;5000000;72401.2058;20000.0;0.402;800.0;51600.8039
LFF;First;SJF;23;app0;web1;50000000;80500.4019;32500.0;0.201;4000.0;44000.2009
LFF;First;SJF;23;app0;web1;50000000;80500.4019;32500.0;0.201;4000.0;44000.2009
LFF;First;SJF;41;app0;db0;100000000;72561.6078;15.0;0.402;16000.0;56546.2059
LFF;First;SJF;41;app0;db0;100000000;72561.6078;15.0;0.402;16000.0;56546.2059
LFF;First;SJF;41;app0;db0;100000000;72561.6078;15.0;0.402;16000.0;56546.2059
LFF;First;SJF;41;app0;db0;100000000;72561.6078;15.0;0.402;16000.0;56546.2059
LFF;First;SJF;46;db0;app0;100000000;70601.6078;150.0;0.402;16000.0;54451.2059
LFF;First;SJF;46;db0;app0;100000000;70601.6078;150.0;0.402;16000.0;54451.2059
LFF;First;SJF;46;db0;app0;100000000;70601.6078;150.0;0.402;16000.0;54451.2059
LFF;First;SJF;46;db0;app0;100000000;70601.6078;150.0;0.402;16000.0;54451.2059
LFF;First;SJF;36;web1;app0;10000000;78400.6029;25000.0;0.201;800.0;52600.4019
LFF;First;SJF;36;web1;app0;10000000;78400.6029;25000.0;0.201;800.0;52600.4019
LFF;First;SJF;36;web1;app0;10000000;78400.6029;25000.0;0.201;800.0;52600.4019
LFF;First;SJF;36;web1;app0;10000000;78400.6029;25000.0;0.201;800.0;52600.4019
LFF;First;SJF;49;app0;db0;100000000;72301.6078;950.0;0.402;16000.0;55351.2058
LFF;First;SJF;49;app0;db0;100000000;72301.6078;950.0;0.402;16000.0;55351.2058
LFF;First;SJF;49;app0;db0;100000000;72301.6078;950.0;0.402;16000.0;55351.2058
LFF;First;SJF;49;app0;db0;100000000;72301.6078;950.0;0.402;16000.0;55351.2058
LFF;First;SJF;6;db0;app0;100000000;100001.6078;7500.0;0.402;16000.0;76501.2058
LFF;First;SJF;6;db0;app0;100000000;100001.6078;7500.0;0.402;16000.0;76501.2058
LFF;First;SJF;6;db0;app0;100000000;100001.6078;7500.0;0.402;16000.0;76501.2058
LFF;First;SJF;6;db0;app0;100000000;100001.6078;7500.0;0.402;16000.0;76501.2058
LFF;First;SJF;31;app0;web1;10000000;88400.6029;27500.0;0.201;800.0;60100.4019
LFF;First;SJF;31;app0;web1;10000000;88400.6029;27500.0;0.201;800.0;60100.4019
LFF;First;SJF;31;app0;web1;10000000;88400.6029;27500.0;0.201;800.0;60100.4019
LFF;First;SJF;31;app0;web1;10000000;88400.6029;27500.0;0.201;800.0;60100.4019
LFF;First;SJF;21;app0;db0;100000000;94001.2058;12500.0;0.402;16000.0;65500.8039
LFF;First;SJF;21;app0;db0;100000000;94001.2058;12500.0;0.402;16000.0;65500.8039
LFF;First;SJF;21;app0;db0;100000000;94001.2058;12500.0;0.402;16000.0;65500.8039
LFF;First;SJF;21;app0;db0;100000000;94001.2058;12500.0;0.402;16000.0;65500.8039
LFF;First;SJF;21;app0;db0;100000000;94001.2058;12500.0;0.402;16000.0;65500.8039
LFF;First;SJF;21;app0;db0;100000000;94001.2058;12500.0;0.402;16000.0;65500.8039
LFF;First;SJF;22;db0;app0;100000000;101001.2058;15000.0;0.402;16000.0;70000.8039
LFF;First;SJF;22;db0;app0;100000000;101001.2058;15000.0;0.402;16000.0;70000.8039
LFF;First;SJF;22;db0;app0;100000000;101001.2058;15000.0;0.402;16000.0;70000.8039
LFF;First;SJF;22;db0;app0;100000000;101001.2058;15000.0;0.402;16000.0;70000.8039
LFF;First;SJF;22;db0;app0;100000000;101001.2058;15000.0;0.402;16000.0;70000.8039
LFF;First;SJF;22;db0;app0;100000000;101001.2058;15000.0;0.402;16000.0;70000.8039
LFF;First;SJF;38;db0;app0;5000000;93201.6078;20000.0;0.402;800.0;72401.2058
LFF;First;SJF;38;db0;app0;5000000;93201.6078;20000.0;0.402;800.0;72401.2058
LFF;First;SJF;38;db0;app0;5000000;93201.6078;20000.0;0.402;800.0;72401.2058
LFF;First;SJF;38;db0;app0;5000000;93201.6078;20000.0;0.402;800.0;72401.2058
LFF;First;SJF;39;app0;web1;20000000;97700.4019;42500.0;0.201;1600.0;53600.2009
LFF;First;SJF;39;app0;web1;20000000;97700.4019;42500.0;0.201;1600.0;53600.2009
LFF;First;SJF;29;app0;db0;100000000;105001.2058;17500.0;0.402;16000.0;71500.8039
LFF;First;SJF;29;app0;db0;100000000;105001.2058;17500.0;0.402;16000.0;71500.8039
LFF;First;SJF;29;app0;db0;100000000;105001.2058;17500.0;0.402;16000.0;71500.8039
LFF;First;SJF;29;app0;db0;100000000;105001.2058;17500.0;0.402;16000.0;71500.8039
LFF;First;SJF;29;app0;db0;100000000;105001.2058;17500.0;0.402;16000.0;71500.8039
LFF;First;SJF;29;app0;db0;100000000;105001.2058;17500.0;0.402;16000.0;71500.8039
LFF;First;SJF;23;app0;web1;50000000;117000.6029;32500.0;0.201;4000.0;80500.4019
LFF;First;SJF;23;app0;web1;50000000;117000.6029;32500.0;0.201;4000.0;80500.4019
LFF;First;SJF;23;app0;web1;50000000;117000.6029;32500.0;0.201;4000.0;80500.4019
LFF;First;SJF;23;app0;web1;50000000;117000.6029;32500.0;0.201;4000.0;80500.4019
LFF;First;SJF;21;app0;db0;100000000;122501.6078;12500.0;0.402;16000.0;94001.2058
LFF;First;SJF;21;app0;db0;100000000;122501.6078;12500.0;0.402;16000.0;94001.2058
LFF;First;SJF;21;app0;db0;100000000;122501.6078;12500.0;0.402;16000.0;94001.2058
LFF;First;SJF;21;app0;db0;100000000;122501.6078;12500.0;0.402;16000.0;94001.2058
LFF;First;SJF;37;app0;db0;20000000;122601.2058;37500.0;0.402;3200.0;81900.8039
LFF;First;SJF;37;app0;db0;20000000;122601.2058;37500.0;0.402;3200.0;81900.8039
LFF;First;SJF;37;app0;db0;20000000;122601.2058;37500.0;0.402;3200.0;81900.8039
LFF;First;SJF;37;app0;db0;20000000;122601.2058;37500.0;0.402;3200.0;81900.8039
LFF;First;SJF;37;app0;db0;20000000;122601.2058;37500.0;0.402;3200.0;81900.8039
LFF;First;SJF;37;app0;db0;20000000;122601.2058;37500.0;0.402;3200.0;81900.8039
LFF;First;SJF;22;db0;app0;100000000;132001.6078;15000.0;0.402;16000.0;101001.2058
LFF;First;SJF;22;db0;app0;100000000;132001.6078;15000.0;0.402;16000.0;101001.2058
LFF;First;SJF;22;db0;app0;100000000;132001.6078;15000.0;0.402;16000.0;101001.2058
LFF;First;SJF;22;db0;app0;100000000;132001.6078;15000.0;0.402;16000.0;101001.2058
LFF;First;SJF;29;app0;db0;100000000;138501.6078;17500.0;0.402;16000.0;105001.2058
LFF;First;SJF;29;app0;db0;100000000;138501.6078;17500.0;0.402;16000.0;105001.2058
LFF;First;SJF;29;app0;db0;100000000;138501.6078;17500.0;0.402;16000.0;105001.2058
LFF;First;SJF;29;app0;db0;100000000;138501.6078;17500.0;0.402;16000.0;105001.2058
LFF;First;SJF;39;app0;web1;20000000;141800.6029;42500.0;0.201;1600.0;97700.4019
LFF;First;SJF;39;app0;web1;20000000;141800.6029;42500.0;0.201;1600.0;97700.4019
LFF;First;SJF;39;app0;web1;20000000;141800.6029;42500.0;0.201;1600.0;97700.4019
LFF;First;SJF;39;app0;web1;20000000;141800.6029;42500.0;0.201;1600.0;97700.4019
LFF;First;SJF;37;app0;db0;20000000;163301.6078;37500.0;0.402;3200.0;122601.2058
LFF;First;SJF;37;app0;db0;20000000;163301.6078;37500.0;0.402;3200.0;122601.2058
LFF;First;SJF;37;app0;db0;20000000;163301.6078;37500.0;0.402;3200.0;122601.2058
LFF;First;SJF;37;app0;db0;20000000;163301.6078;37500.0;0.402;3200.0;122601.2058
LWFF;BLA;Priority;1;app0;db0;5000000;10150.6659;150.0;0.222;400.0;9600.0039
LWFF;BLA;Priority;1;app0;db0;5000000;10150.6659;150.0;0.222;400.0;9600.0039
LWFF;BLA;Priority;1;app0;db0;5000000;10150.6659;150.0;0.222;400.0;9600.0039
LWFF;BLA;Priority;1;app0;db0;5000000;10150.6659;150.0;0.222;400.0;9600.0039
LWFF;BLA;Priority;1;app0;db0;5000000;10150.6659;150.0;0.222;400.0;9600.0039
LWFF;BLA;Priority;1;app0;db0;5000000;10150.6659;150.0;0.222;400.0;9600.0039
LWFF;BLA;Priority;0;web0;app0;10000000;10800.402;100.0;0.201;800.0;9899.801
LWFF;BLA;Priority;0;web0;app0;10000000;10800.402;100.0;0.201;800.0;9899.801
LWFF;BLA;Priority;8;web0;app0;10000000;6800.402;100.0;0.201;800.0;5899.801
LWFF;BLA;Priority;8;web0;app0;10000000;6800.402;100.0;0.201;800.0;5899.801
LWFF;BLA;Priority;1;app0;db0;5000000;10700.8878;150.0;0.222;400.0;10150.2259
LWFF;BLA;Priority;1;app0;db0;5000000;10700.8878;150.0;0.222;400.0;10150.2259
LWFF;BLA;Priority;1;app0;db0;5000000;10700.8878;150.0;0.222;400.0;10150.2259
LWFF;BLA;Priority;1;app0;db0;5000000;10700.8878;150.0;0.222;400.0;10150.2259
LWFF;BLA;Priority;3;app0;web1;5000000;9750.6659;350.0;0.222;400.0;9000.0239
LWFF;BLA;Priority;3;app0;web1;5000000;9750.6659;350.0;0.222;400.0;9000.0239
LWFF;BLA;Priority;3;app0;web1;5000000;9750.6659;350.0;0.222;400.0;9000.0239
LWFF;BLA;Priority;3;app0;web1;5000000;9750.6659;350.0;0.222;400.0;9000.0239
LWFF;BLA;Priority;3;app0;web1;5000000;9750.6659;350.0;0.222;400.0;9000.0239
LWFF;BLA;Priority;3;app0;web1;5000000;9750.6659;350.0;0.222;400.0;9000.0239
LWFF;BLA;Priority;3;app0;web1;5000000;9750.6659;350.0;0.222;400.0;9000.0239
LWFF;BLA;Priority;3;app0;web1;5000000;9750.6659;350.0;0.222;400.0;9000.0239
LWFF;BLA;Priority;0;web0;app0;10000000;11700.6029;100.0;0.201;800.0;10800.002
LWFF;BLA;Priority;0;web0;app0;10000000;11700.6029;100.0;0.201;800.0;10800.002
LWFF;BLA;Priority;0;web0;app0;10000000;11700.6029;100.0;0.201;800.0;10800.002
LWFF;BLA;Priority;0;web0;app0;10000000;11700.6029;100.0;0.201;800.0;10800.002
LWFF;BLA;Priority;8;web0;app0;10000000;7700.6029;100.0;0.201;800.0;6800.002
LWFF;BLA;Priority;8;web0;app0;10000000;7700.6029;100.0;0.201;800.0;6800.002
LWFF;BLA;Priority;8;web0;app0;10000000;7700.6029;100.0;0.201;800.0;6800.002
LWFF;BLA;Priority;8;web0;app0;10000000;7700.6029;100.0;0.201;800.0;6800.002
LWFF;BLA;Priority;12;web1;app0;5000000;7200.6659;1000.0;0.222;400.0;5800.0039
LWFF;BLA;Priority;12;web1;app0;5000000;7200.6659;1000.0;0.222;400.0;5800.0039
LWFF;BLA;Priority;12;web1;app0;5000000;7200.6659;1000.0;0.222;400.0;5800.0039
LWFF;BLA;Priority;12;web1;app0;5000000;7200.6659;1000.0;0.222;400.0;5800.0039
LWFF;BLA;Priority;12;web1;app0;5000000;7200.6659;1000.0;0.222;400.0;5800.0039
LWFF;BLA;Priority;12;web1;app0;5000000;7200.6659;1000.0;0.222;400.0;5800.0039
LWFF;BLA;Priority;12;web1;app0;5000000;8600.8878;1000.0;0.222;400.0;7200.2259
LWFF;BLA;Priority;12;web1;app0;5000000;8600.8878;1000.0;0.222;400.0;7200.2259
LWFF;BLA;Priority;12;web1;app0;5000000;8600.8878;1000.0;0.222;400.0;7200.2259
LWFF;BLA;Priority;12;web1;app0;5000000;8600.8878;1000.0;0.222;400.0;7200.2259
LWFF;BLA;Priority;4;web1;app0;20000000;14800.6659;1000.0;0.222;1600.0;12200.0039
LWFF;BLA;Priority;4;web1;app0;20000000;14800.6659;1000.0;0.222;1600.0;12200.0039
LWFF;BLA;Priority;4;web1;app0;20000000;14800.6659;1000.0;0.222;1600.0;12200.0039
LWFF;BLA;Priority;4;web1;app0;20000000;14800.6659;1000.0;0.222;1600.0;12200.0039
LWFF;BLA;Priority;4;web1;app0;20000000;14800.6659;1000.0;0.222;1600.0;12200.0039
LWFF;BLA;Priority;4;web1;app0;20000000;14800.6659;1000.0;0.222;1600.0;12200.0039
LWFF;BLA;Priority;4;web1;app0;20000000;17400.8878;1000.0;0.222;1600.0;14800.2259
LWFF;BLA;Priority;4;web1;app0;20000000;17400.8878;1000.0;0.222;1600.0;14800.2259
LWFF;BLA;Priority;4;web1;app0;20000000;17400.8878;1000.0;0.222;1600.0;14800.2259
LWFF;BLA;Priority;4;web1;app0;20000000;17400.8878;1000.0;0.222;1600.0;14800.2259
LWFF;BLA;Priority;24;web0;app0;10000000;9000.402;200.0;0.201;800.0;7999.801
LWFF;BLA;Priority;24;web0;app0;10000000;9000.402;200.0;0.201;800.0;7999.801
LWFF;BLA;Priority;16;web0;app0;75000000;13400.402;200.0;0.201;6000.0;7199.801
LWFF;BLA;Priority;16;web0;app0;75000000;13400.402;200.0;0.201;6000.0;7199.801
LWFF;BLA;Priority;9;app0;db0;50000000;16950.6659;150.0;0.222;4000.0;12800.0039
LWFF;BLA;Priority;9;app0;db0;50000000;16950.6659;150.0;0.222;4000.0;12800.0039
LWFF;BLA;Priority;9;app0;db0;50000000;16950.6659;150.0;0.222;4000.0;12800.0039
LWFF;BLA;Priority;9;app0;db0;50000000;16950.6659;150.0;0.222;4000.0;12800.0039
LWFF;BLA;Priority;9;app0;db0;50000000;16950.6659;150.0;0.222;4000.0;12800.0039
LWFF;BLA;Priority;9;app0;db0;50000000;16950.6659;150.0;0.222;4000.0;12800.0039
LWFF;BLA;Priority;17;app0;db0;50000000;13250.6659;250.0;0.222;4000.0;9000.0039
LWFF;BLA;Priority;17;app0;db0;50000000;13250.6659;250.0;0.222;4000.0;9000.0039
LWFF;BLA;Priority;17;app0;db0;50000000;13250.6659;250.0;0.222;4000.0;9000.0039
LWFF;BLA;Priority;17;app0;db0;50000000;13250.6659;250.0;0.222;4000.0;9000.0039
LWFF;BLA;Priority;17;app0;db0;50000000;13250.6659;250.0;0.222;4000.0;9000.0039
LWFF;BLA;Priority;17;app0;db0;50000000;13250.6659;250.0;0.222;4000.0;9000.0039
LWFF;BLA;Priority;24;web0;app0;10000000;10000.6029;200.0;0.201;800.0;9000.002
LWFF;BLA;Priority;24;web0;app0;10000000;10000.6029;200.0;0.201;800.0;9000.002
LWFF;BLA;Priority;24;web0;app0;10000000;10000.6029;200.0;0.201;800.0;9000.002
LWFF;BLA;Priority;24;web0;app0;10000000;10000.6029;200.0;0.201;800.0;9000.002
LWFF;BLA;Priority;11;app0;web1;50000000;16550.6659;350.0;0.222;4000.0;12200.0239
LWFF;BLA;Priority;11;app0;web1;50000000;16550.6659;350.0;0.222;4000.0;12200.0239
LWFF;BLA;Priority;11;app0;web1;50000000;16550.6659;350.0;0.222;4000.0;12200.0239
LWFF;BLA;Priority;11;app0;web1;50000000;16550.6659;350.0;0.222;4000.0;12200.0239
LWFF;BLA;Priority;11;app0;web1;50000000;16550.6659;350.0;0.222;4000.0;12200.0239
LWFF;BLA;Priority;11;app0;web1;50000000;16550.6659;350.0;0.222;4000.0;12200.0239
LWFF;BLA;Priority;11;app0;web1;50000000;16550.6659;350.0;0.222;4000.0;12200.0239
LWFF;BLA;Priority;11;app0;web1;50000000;16550.6659;350.0;0.222;4000.0;12200.0239
LWFF;BLA;Priority;19;app0;web1;10000000;13550.6658;550.0;0.222;800.0;12200.0239
LWFF;BLA;Priority;19;app0;web1;10000000;13550.6658;550.0;0.222;800.0;12200.0239
LWFF;BLA;Priority;19;app0;web1;10000000;13550.6658;550.0;0.222;800.0;12200.0239
LWFF;BLA;Priority;19;app0;web1;10000000;13550.6658;550.0;0.222;800.0;12200.0239
LWFF;BLA;Priority;19;app0;web1;10000000;13550.6658;550.0;0.222;800.0;12200.0239
LWFF;BLA;Priority;19;app0;web1;10000000;13550.6658;550.0;0.222;800.0;12200.0239
LWFF;BLA;Priority;19;app0;web1;10000000;13550.6658;550.0;0.222;800.0;12200.0239
LWFF;BLA;Priority;19;app0;web1;10000000;13550.6658;550.0;0.222;800.0;12200.0239
LWFF;BLA;Priority;9;app0;db0;50000000;21100.8878;150.0;0.222;4000.0;16950.2259
LWFF;BLA;Priority;9;app0;db0;50000000;21100.8878;150.0;0.222;4000.0;16950.2259
LWFF;BLA;Priority;9;app0;db0;50000000;21100.8878;150.0;0.222;4000.0;16950.2259
LWFF;BLA;Priority;9;app0;db0;50000000;21100.8878;150.0;0.222;4000.0;16950.2259
LWFF;BLA;Priority;17;app0;db0;50000000;17500.8878;250.0;0.222;4000.0;13250.2259
LWFF;BLA;Priority;17;app0;db0;50000000;17500.8878;250.0;0.222;4000.0;13250.2259
LWFF;BLA;Priority;17;app0;db0;50000000;17500.8878;250.0;0.222;4000.0;13250.2259
LWFF;BLA;Priority;17;app0;db0;50000000;17500.8878;250.0;0.222;4000.0;13250.2259
LWFF;BLA;Priority;35;app0;web1;20000000;8550.6658;750.0;0.222;1600.0;6200.0239
LWFF;BLA;Priority;35;app0;web1;20000000;8550.6658;750.0;0.222;1600.0;6200.0239
LWFF;BLA;Priority;35;app0;web1;20000000;8550.6658;750.0;0.222;1600.0;6200.0239
LWFF;BLA;Priority;35;app0;web1;20000000;8550.6658;750.0;0.222;1600.0;6200.0239
LWFF;BLA;Priority;35;app0;web1;20000000;8550.6658;750.0;0.222;1600.0;6200.0239
LWFF;BLA;Priority;35;app0;web1;20000000;8550.6658;750.0;0.222;1600.0;6200.0239
LWFF;BLA;Priority;35;app0;web1;20000000;8550.6658;750.0;0.222;1600.0;6200.0239
LWFF;BLA;Priority;35;app0;web1;20000000;8550.6658;750.0;0.222;1600.0;6200.0239
LWFF;BLA;Priority;16;web0;app0;75000000;19600.6029;200.0;0.201;6000.0;13400.002
LWFF;BLA;Priority;16;web0;app0;75000000;19600.6029;200.0;0.201;6000.0;13400.002
LWFF;BLA;Priority;16;web0;app0;75000000;19600.6029;200.0;0.201;6000.0;13400.002
LWFF;BLA;Priority;16;web0;app0;75000000;19600.6029;200.0;0.201;6000.0;13400.002
LWFF;BLA;Priority;45;app0;db0;5000000;8150.6658;150.0;0.222;400.0;7600.0039
LWFF;BLA;Priority;45;app0;db0;5000000;8150.6658;150.0;0.222;400.0;7600.0039
LWFF;BLA;Priority;45;app0;db0;5000000;8150.6658;150.0;0.222;400.0;7600.0039
LWFF;BLA;Priority;45;app0;db0;5000000;8150.6658;150.0;0.222;400.0;7600.0039
LWFF;BLA;Priority;45;app0;db0;5000000;8150.6658;150.0;0.222;400.0;7600.0039
LWFF;BLA;Priority;45;app0;db0;5000000;8150.6658;150.0;0.222;400.0;7600.0039
LWFF;BLA;Priority;45;app0;db0;5000000;8700.8878;150.0;0.222;400.0;8150.2258
LWFF;BLA;Priority;45;app0;db0;5000000;8700.8878;150.0;0.222;400.0;8150.2258
LWFF;BLA;Priority;45;app0;db0;5000000;8700.8878;150.0;0.222;400.0;8150.2258
LWFF;BLA;Priority;45;app0;db0;5000000;8700.8878;150.0;0.222;400.0;8150.2258
LWFF;BLA;Priority;47;app0;web0;5000000;7750.6029;350.0;0.201;400.0;6999.9819
LWFF;BLA;Priority;47;app0;web0;5000000;7750.6029;350.0;0.201;400.0;6999.9819
LWFF;BLA;Priority;47;app0;web0;5000000;7750.6029;350.0;0.201;400.0;6999.9819
LWFF;BLA;Priority;47;app0;web0;5000000;7750.6029;350.0;0.201;400.0;6999.9819
LWFF;BLA;Priority;47;app0;web0;5000000;7750.6029;350.0;0.201;400.0;6999.9819
LWFF;BLA;Priority;47;app0;web0;5000000;7750.6029;350.0;0.201;400.0;6999.9819
LWFF;BLA;Priority;47;app0;web0;5000000;7750.6029;350.0;0.201;400.0;6999.9819
LWFF;BLA;Priority;47;app0;web0;5000000;7750.6029;350.0;0.201;400.0;6999.9819
LWFF;BLA;Priority;26;db0;app0;50000000;18600.6658;200.0;0.222;4000.0;14400.0039
LWFF;BLA;Priority;26;db0;app0;50000000;18600.6658;200.0;0.222;4000.0;14400.0039
LWFF;BLA;Priority;26;db0;app0;50000000;18600.6658;200.0;0.222;4000.0;14400.0039
LWFF;BLA;Priority;26;db0;app0;50000000;18600.6658;200.0;0.222;4000.0;14400.0039
LWFF;BLA;Priority;26;db0;app0;50000000;18600.6658;200.0;0.222;4000.0;14400.0039
LWFF;BLA;Priority;26;db0;app0;50000000;18600.6658;200.0;0.222;4000.0;14400.0039
LWFF;BLA;Priority;40;web0;app0;20000000;12220.4019;10.0;0.201;1600.0;10609.801
LWFF;BLA;Priority;40;web0;app0;20000000;12220.4019;10.0;0.201;1600.0;10609.801
LWFF;BLA;Priority;2;db0;app0;100000000;32450.6658;150.0;0.222;8000.0;24300.0039
LWFF;BLA;Priority;2;db0;app0;100000000;32450.6658;150.0;0.222;8000.0;24300.0039
LWFF;BLA;Priority;2;db0;app0;100000000;32450.6658;150.0;0.222;8000.0;24300.0039
LWFF;BLA;Priority;2;db0;app0;100000000;32450.6658;150.0;0.222;8000.0;24300.0039
LWFF;BLA;Priority;2;db0;app0;100000000;32450.6658;150.0;0.222;8000.0;24300.0039
