time;src;dst;path;min_bw_mbps;avg_bw_used;avg_pct_use;network_latency_ms;proc_delay_ms;total_delay_ms;selected;vm_policy;link_policy;wf_policy;dataset
120;h_5;h_4;h_5->edge2->h_4;10000.0;3906.0;39.06;144.1;3145.8995;3289.9996;True;MFF;BLA;SJF;dataset-LargeVF
120;h_5;h_4;h_5->edge2->h_4;10000.0;3906.0;39.06;108.1;2821.8992;2929.9993;True;MFF;BLA;SJF;dataset-LargeVF
120;h_8;h_4;h_8->edge4->agg2->core0->agg1->edge2->h_4;10.0;4842.0;16636.32;108004.1266;0.0;2209.9991;True;MFF;BLA;SJF;dataset-LargeVF
130;h_3;h_13;h_3->edge1->agg0->core0->agg3->edge6->h_13;10.0;1680.0;4807.14;216004.1281;0.0;9469.9999;True;MFF;BLA;SJF;dataset-LargeVF
130;h_3;h_13;h_3->edge1->agg0->core0->agg3->edge6->h_13;10.0;1680.0;4807.14;108004.1281;0.0;6399.9998;True;MFF;BLA;SJF;dataset-LargeVF
130;h_12;h_13;h_12->edge6->h_13;10000.0;1152.0;11.52;72.1;3237.8996;3309.9997;True;MFF;BLA;SJF;dataset-LargeVF
130;h_12;h_13;h_12->edge6->h_13;10000.0;1152.0;11.52;72.1;747.8999;819.9999;True;MFF;BLA;SJF;dataset-LargeVF
130;h_5;h_5;h_5->(LOCAL)->h_5;10000.0;0.0;0.0;0.0;8129.9996;8129.9996;True;MFF;BLA;SJF;dataset-LargeVF
130;h_5;h_6;h_5->edge2->agg1->edge3->h_6;10.0;2970.0;16842.87;144004.1006;0.0;7919.9994;True;MFF;BLA;SJF;dataset-LargeVF
130;h_5;h_6;h_5->edge2->agg1->edge3->h_6;10.0;2970.0;16842.87;72004.1006;0.0;3909.9994;True;MFF;BLA;SJF;dataset-LargeVF
130;h_5;h_6;h_5->edge2->agg1->edge3->h_6;10.0;2970.0;16842.87;72004.1006;0.0;2509.9999;True;MFF;BLA;SJF;dataset-LargeVF
130;h_6;h_6;h_6->(LOCAL)->h_6;10000.0;0.0;0.0;0.0;1659.9999;1659.9999;True;MFF;BLA;SJF;dataset-LargeVF
130;h_6;h_6;h_6->(LOCAL)->h_6;10000.0;0.0;0.0;0.0;480.0;480.0;True;MFF;BLA;SJF;dataset-LargeVF
130;h_6;h_6;h_6->(LOCAL)->h_6;10000.0;0.0;0.0;0.0;79.9993;79.9993;True;MFF;BLA;SJF;dataset-LargeVF
130;h_5;h_8;h_5->edge2->agg1->core0->agg2->edge4->h_8;10.0;5652.0;18081.95;144004.1266;0.0;8060.0;True;MFF;BLA;SJF;dataset-LargeVF
130;h_8;h_13;h_8->edge4->agg2->core0->agg3->edge6->h_13;10.0;3648.0;12192.38;216004.1292;0.0;6639.9998;True;MFF;BLA;SJF;dataset-LargeVF
130;h_9;h_13;h_9->edge4->agg2->core0->agg3->edge6->h_13;10.0;3564.0;12191.54;216004.1292;0.0;5899.9993;True;MFF;BLA;SJF;dataset-LargeVF
130;h_10;h_4;h_10->edge5->agg2->core0->agg1->edge2->h_4;10.0;4308.0;12735.24;72004.1266;0.0;4839.999;True;MFF;BLA;SJF;dataset-LargeVF
130;h_8;h_13;h_8->edge4->agg2->core0->agg3->edge6->h_13;10.0;3648.0;12192.38;144004.1292;0.0;2289.9998;True;MFF;BLA;SJF;dataset-LargeVF
130;h_6;h_13;h_6->edge3->agg1->core0->agg3->edge6->h_13;10.0;3870.0;11353.73;108004.1282;0.0;1969.9998;True;MFF;BLA;SJF;dataset-LargeVF
130;h_4;h_4;h_4->(LOCAL)->h_4;10000.0;0.0;0.0;0.0;4739.9994;4739.9994;True;MFF;BLA;SJF;dataset-LargeVF
130;h_9;h_4;h_9->edge4->agg2->core0->agg1->edge2->h_4;10.0;5094.0;17118.72;216004.1266;0.0;3239.9995;True;MFF;BLA;SJF;dataset-LargeVF
130;h_4;h_4;h_4->(LOCAL)->h_4;10000.0;0.0;0.0;0.0;2649.9995;2649.9995;True;MFF;BLA;SJF;dataset-LargeVF
130;h_4;h_4;h_4->(LOCAL)->h_4;10000.0;0.0;0.0;0.0;1889.9992;1889.9992;True;MFF;BLA;SJF;dataset-LargeVF
130;h_7;h_4;h_7->edge3->agg1->edge2->h_4;10.0;4149.0;24407.1;108004.1006;0.0;1019.999;True;MFF;BLA;SJF;dataset-LargeVF
130;h_5;h_3;h_5->edge2->agg7->edge1->h_3;10.0;1665.0;2174.49;144004.1007;0.0;5479.9992;True;MFF;BLA;SJF;dataset-LargeVF
130;h_9;h_3;h_9->edge4->agg2->core0->agg0->edge1->h_3;10.0;2814.0;9969.45;144004.1266;0.0;6039.9993;True;MFF;BLA;SJF;dataset-LargeVF
130;h_5;h_3;h_5->edge2->agg7->edge1->h_3;10.0;1665.0;2174.49;144004.1007;0.0;679.9996;True;MFF;BLA;SJF;dataset-LargeVF
130;h_8;h_5;h_8->edge4->agg2->core0->agg1->edge2->h_5;10.0;4722.0;17115.0;144004.1266;0.0;9739.9998;True;MFF;BLA;SJF;dataset-LargeVF
130;h_3;h_5;h_3->edge1->agg7->edge2->h_5;10.0;1422.0;3610.62;108004.1007;0.0;7249.9993;True;MFF;BLA;SJF;dataset-LargeVF
130;h_8;h_5;h_8->edge4->agg2->core0->agg1->edge2->h_5;10.0;4722.0;17115.0;144004.1266;0.0;3829.9992;True;MFF;BLA;SJF;dataset-LargeVF
130;h_9;h_9;h_9->(LOCAL)->h_9;10000.0;0.0;0.0;0.0;9879.9997;9879.9997;True;MFF;BLA;SJF;dataset-LargeVF
130;h_5;h_7;h_5->edge2->agg1->edge3->h_7;10.0;3105.0;16844.22;144004.1006;0.0;3539.9993;True;MFF;BLA;SJF;dataset-LargeVF
130;h_13;h_7;h_13->edge6->agg3->core0->agg1->edge3->h_7;10.0;2244.0;5587.19;144004.1282;0.0;8630.0;True;MFF;BLA;SJF;dataset-LargeVF
130;h_5;h_7;h_5->edge2->agg1->edge3->h_7;10.0;3105.0;16844.22;72004.1006;0.0;8269.9993;True;MFF;BLA;SJF;dataset-LargeVF
130;h_13;h_7;h_13->edge6->agg3->core0->agg1->edge3->h_7;10.0;2244.0;5587.19;72004.1282;0.0;5089.9996;True;MFF;BLA;SJF;dataset-LargeVF
130;h_13;h_7;h_13->edge6->agg3->core0->agg1->edge3->h_7;10.0;2244.0;5587.19;144004.1282;0.0;4339.9992;True;MFF;BLA;SJF;dataset-LargeVF
130;h_13;h_7;h_13->edge6->agg3->core0->agg1->edge3->h_7;10.0;2244.0;5587.19;72004.1282;0.0;1399.9992;True;MFF;BLA;SJF;dataset-LargeVF
130;h_5;h_7;h_5->edge2->agg1->edge3->h_7;10.0;3105.0;16844.22;144004.1006;0.0;1329.9991;True;MFF;BLA;SJF;dataset-LargeVF
130;h_13;h_7;h_13->edge6->agg3->core0->agg1->edge3->h_7;10.0;2244.0;5587.19;216004.1282;0.0;9289.9995;True;MFF;BLA;SJF;dataset-LargeVF
130;h_13;h_7;h_13->edge6->agg3->core0->agg1->edge3->h_7;10.0;2244.0;5587.19;216004.1282;0.0;9050.0;True;MFF;BLA;SJF;dataset-LargeVF
130;h_13;h_7;h_13->edge6->agg3->core0->agg1->edge3->h_7;10.0;2244.0;5587.19;144004.1282;0.0;8819.9991;True;MFF;BLA;SJF;dataset-LargeVF
130;h_3;h_7;h_3->edge1->agg0->core0->agg1->edge3->h_7;10.0;1968.0;4627.01;216004.1255;0.0;8739.9992;True;MFF;BLA;SJF;dataset-LargeVF
130;h_13;h_7;h_13->edge6->agg3->core0->agg1->edge3->h_7;10.0;2244.0;5587.19;144004.1282;0.0;2779.9992;True;MFF;BLA;SJF;dataset-LargeVF
130;h_13;h_7;h_13->edge6->agg3->core0->agg1->edge3->h_7;10.0;2244.0;5587.19;72004.1282;0.0;5799.9994;True;MFF;BLA;SJF;dataset-LargeVF
130;h_19;h_7;h_19->edge9->agg5->core0->agg1->edge3->h_7;10.0;2868.0;8232.38;144004.1283;0.0;5199.9996;True;MFF;BLA;SJF;dataset-LargeVF
130;h_4;h_8;h_4->edge2->agg1->core0->agg2->edge4->h_8;10.0;5508.0;18080.51;144004.1266;0.0;9209.9992;True;MFF;BLA;SJF;dataset-LargeVF
130;h_8;h_8;h_8->(LOCAL)->h_8;10000.0;0.0;0.0;0.0;8909.9994;8909.9994;True;MFF;BLA;SJF;dataset-LargeVF
130;h_18;h_8;h_18->edge9->agg5->core0->agg2->edge4->h_8;10.0;4014.0;15075.39;108004.1293;0.0;8530.0;True;MFF;BLA;SJF;dataset-LargeVF
130;h_4;h_8;h_4->edge2->agg1->core0->agg2->edge4->h_8;10.0;5508.0;18080.51;108004.1266;0.0;8449.9999;True;MFF;BLA;SJF;dataset-LargeVF
130;h_7;h_8;h_7->edge3->agg1->core0->agg2->edge4->h_8;10.0;5106.0;18016.55;72004.1267;0.0;7519.9991;True;MFF;BLA;SJF;dataset-LargeVF
130;h_12;h_8;h_12->edge6->agg3->core0->agg2->edge4->h_8;10.0;3450.0;12432.72;216004.1292;0.0;6999.9991;True;MFF;BLA;SJF;dataset-LargeVF
130;h_12;h_8;h_12->edge6->agg3->core0->agg2->edge4->h_8;10.0;3450.0;12432.72;216004.1292;0.0;6879.9999;True;MFF;BLA;SJF;dataset-LargeVF
130;h_4;h_8;h_4->edge2->agg1->core0->agg2->edge4->h_8;10.0;5508.0;18080.51;72004.1266;0.0;6769.9997;True;MFF;BLA;SJF;dataset-LargeVF
130;h_11;h_8;h_11->edge5->agg2->edge4->h_8;10.0;4059.0;21708.9;144004.1008;0.0;6259.9993;True;MFF;BLA;SJF;dataset-LargeVF
130;h_4;h_8;h_4->edge2->agg1->core0->agg2->edge4->h_8;10.0;5508.0;18080.51;108004.1266;0.0;6129.9998;True;MFF;BLA;SJF;dataset-LargeVF
130;h_4;h_8;h_4->edge2->agg1->core0->agg2->edge4->h_8;10.0;5508.0;18080.51;72004.1266;0.0;4449.9995;True;MFF;BLA;SJF;dataset-LargeVF
130;h_4;h_8;h_4->edge2->agg1->core0->agg2->edge4->h_8;10.0;5508.0;18080.51;72004.1266;0.0;4009.9993;True;MFF;BLA;SJF;dataset-LargeVF
130;h_10;h_8;h_10->edge5->agg2->edge4->h_8;10.0;3645.0;21704.76;144004.1008;0.0;3709.9992;True;MFF;BLA;SJF;dataset-LargeVF
130;h_4;h_8;h_4->edge2->agg1->core0->agg2->edge4->h_8;10.0;5508.0;18080.51;216004.1266;0.0;3639.9999;True;MFF;BLA;SJF;dataset-LargeVF
130;h_4;h_8;h_4->edge2->agg1->core0->agg2->edge4->h_8;10.0;5508.0;18080.51;108004.1266;0.0;3099.9994;True;MFF;BLA;SJF;dataset-LargeVF
130;h_7;h_8;h_7->edge3->agg1->core0->agg2->edge4->h_8;10.0;5106.0;18016.55;144004.1267;0.0;2949.9991;True;MFF;BLA;SJF;dataset-LargeVF
130;h_19;h_8;h_19->edge9->agg5->core0->agg2->edge4->h_8;10.0;4206.0;15079.23;144004.1293;0.0;1589.9997;True;MFF;BLA;SJF;dataset-LargeVF
130;h_4;h_8;h_4->edge2->agg1->core0->agg2->edge4->h_8;10.0;5508.0;18080.51;216004.1266;0.0;1509.9994;True;MFF;BLA;SJF;dataset-LargeVF
130;h_4;h_8;h_4->edge2->agg1->core0->agg2->edge4->h_8;10.0;5508.0;18080.51;144004.1266;0.0;899.9992;True;MFF;BLA;SJF;dataset-LargeVF
130;h_9;h_8;h_9->edge4->h_8;10000.0;3996.0;39.96;216.1;173.8994;389.9995;True;MFF;BLA;SJF;dataset-LargeVF
130;h_4;h_8;h_4->edge2->agg1->core0->agg2->edge4->h_8;10.0;5508.0;18080.51;216004.1266;0.0;299.9994;True;MFF;BLA;SJF;dataset-LargeVF
130;h_5;h_4;h_5->edge2->h_4;10000.0;5040.0;50.4;144.1;6395.8994;6539.9995;True;MFF;BLA;SJF;dataset-LargeVF
130;h_5;h_4;h_5->edge2->h_4;10000.0;5040.0;50.4;144.1;4485.8994;4629.9995;True;MFF;BLA;SJF;dataset-LargeVF
130;h_5;h_4;h_5->edge2->h_4;10000.0;5040.0;50.4;216.1;3193.8992;3409.9993;True;MFF;BLA;SJF;dataset-LargeVF
130;h_5;h_4;h_5->edge2->h_4;10000.0;5040.0;50.4;144.1;2705.8993;2849.9994;True;MFF;BLA;SJF;dataset-LargeVF
130;h_6;h_4;h_6->edge3->agg1->edge2->h_4;10.0;4734.0;24412.95;144004.1006;0.0;9619.9991;True;MFF;BLA;SJF;dataset-LargeVF
130;h_4;h_4;h_4->(LOCAL)->h_4;10000.0;0.0;0.0;0.0;7369.9998;7369.9998;True;MFF;BLA;SJF;dataset-LargeVF
130;h_4;h_4;h_4->(LOCAL)->h_4;10000.0;0.0;0.0;0.0;4959.9992;4959.9992;True;MFF;BLA;SJF;dataset-LargeVF
130;h_4;h_4;h_4->(LOCAL)->h_4;10000.0;0.0;0.0;0.0;4539.9994;4539.9994;True;MFF;BLA;SJF;dataset-LargeVF
130;h_6;h_4;h_6->edge3->agg1->edge2->h_4;10.0;4734.0;24412.95;72004.1006;0.0;4089.9992;True;MFF;BLA;SJF;dataset-LargeVF
130;h_6;h_4;h_6->edge3->agg1->edge2->h_4;10.0;4734.0;24412.95;72004.1006;0.0;1160.0;True;MFF;BLA;SJF;dataset-LargeVF
130;h_5;h_8;h_5->edge2->agg1->core0->agg2->edge4->h_8;10.0;5652.0;18081.95;144004.1266;0.0;9109.9999;True;MFF;BLA;SJF;dataset-LargeVF
130;h_5;h_8;h_5->edge2->agg1->core0->agg2->edge4->h_8;10.0;5652.0;18081.95;144004.1266;0.0;7639.9994;True;MFF;BLA;SJF;dataset-LargeVF
130;h_17;h_8;h_17->edge8->agg5->core0->agg2->edge4->h_8;10.0;3510.0;10993.47;144004.1293;0.0;5669.9999;True;MFF;BLA;SJF;dataset-LargeVF
130;h_11;h_8;h_11->edge5->agg2->edge4->h_8;10.0;4059.0;21708.9;108004.1008;0.0;5339.9995;True;MFF;BLA;SJF;dataset-LargeVF
130;h_17;h_8;h_17->edge8->agg5->core0->agg2->edge4->h_8;10.0;3510.0;10993.47;144004.1293;0.0;2109.9996;True;MFF;BLA;SJF;dataset-LargeVF
130;h_5;h_8;h_5->edge2->agg1->core0->agg2->edge4->h_8;10.0;5652.0;18081.95;216004.1266;0.0;1829.9991;True;MFF;BLA;SJF;dataset-LargeVF
130;h_15;h_4;h_15->edge7->agg3->core0->agg1->edge2->h_4;10.0;3306.0;9854.15;216004.1282;0.0;7969.999;True;MFF;BLA;SJF;dataset-LargeVF
130;h_4;h_4;h_4->(LOCAL)->h_4;10000.0;0.0;0.0;0.0;7129.9995;7129.9995;True;MFF;BLA;SJF;dataset-LargeVF
130;h_8;h_8;h_8->(LOCAL)->h_8;10000.0;0.0;0.0;0.0;5600.0;5600.0;True;MFF;BLA;SJF;dataset-LargeVF
130;h_4;h_4;h_4->(LOCAL)->h_4;10000.0;0.0;0.0;0.0;2209.9999;2209.9999;True;MFF;BLA;SJF;dataset-LargeVF
130;h_8;h_8;h_8->(LOCAL)->h_8;10000.0;0.0;0.0;0.0;179.9997;179.9997;True;MFF;BLA;SJF;dataset-LargeVF
130;h_8;h_4;h_8->edge4->agg2->core0->agg1->edge2->h_4;10.0;5178.0;17119.56;216004.1266;0.0;8369.9993;True;MFF;BLA;SJF;dataset-LargeVF
130;h_5;h_4;h_5->edge2->h_4;10000.0;5040.0;50.4;72.1;9347.8993;9419.9994;True;MFF;BLA;SJF;dataset-LargeVF
130;h_4;h_4;h_4->(LOCAL)->h_4;10000.0;0.0;0.0;0.0;7769.9997;7769.9997;True;MFF;BLA;SJF;dataset-LargeVF
130;h_5;h_4;h_5->edge2->h_4;10000.0;5040.0;50.4;144.1;4045.8998;4189.9999;True;MFF;BLA;SJF;dataset-LargeVF
130;h_5;h_4;h_5->edge2->h_4;10000.0;5040.0;50.4;144.1;2215.8999;2360.0;True;MFF;BLA;SJF;dataset-LargeVF
130;h_8;h_4;h_8->edge4->agg2->core0->agg1->edge2->h_4;10.0;5178.0;17119.56;72004.1266;0.0;1719.9994;True;MFF;BLA;SJF;dataset-LargeVF
130;h_5;h_4;h_5->edge2->h_4;10000.0;5040.0;50.4;144.1;1105.8995;1249.9996;True;MFF;BLA;SJF;dataset-LargeVF
130;h_5;h_4;h_5->edge2->h_4;10000.0;5040.0;50.4;72.1;487.899;559.999;True;MFF;BLA;SJF;dataset-LargeVF
140;h_3;h_13;h_3->edge1->agg0->core0->agg3->edge6->h_13;10.0;1758.0;5646.99;72004.1281;0.0;1549.9994;True;MFF;BLA;SJF;dataset-LargeVF
140;h_5;h_5;h_5->(LOCAL)->h_5;10000.0;0.0;0.0;0.0;6609.9996;6609.9996;True;MFF;BLA;SJF;dataset-LargeVF
140;h_11;h_5;h_11->edge5->agg2->core0->agg1->edge2->h_5;10.0;2598.0;6729.72;72004.1266;0.0;4879.9998;True;MFF;BLA;SJF;dataset-LargeVF
140;h_11;h_5;h_11->edge5->agg2->core0->agg1->edge2->h_5;10.0;2598.0;6729.72;108004.1266;0.0;299.9991;True;MFF;BLA;SJF;dataset-LargeVF
140;h_14;h_5;h_14->edge7->agg3->core0->agg1->edge2->h_5;10.0;2544.0;5889.17;72004.1282;0.0;8649.9999;True;MFF;BLA;SJF;dataset-LargeVF
140;h_14;h_5;h_14->edge7->agg3->core0->agg1->edge2->h_5;10.0;2544.0;5889.17;216004.1282;0.0;8309.9992;True;MFF;BLA;SJF;dataset-LargeVF
140;h_13;h_5;h_13->edge6->agg3->core0->agg1->edge2->h_5;10.0;3456.0;10933.25;144004.1281;0.0;7739.9993;True;MFF;BLA;SJF;dataset-LargeVF
140;h_13;h_5;h_13->edge6->agg3->core0->agg1->edge2->h_5;10.0;3456.0;10933.25;144004.1281;0.0;5939.9999;True;MFF;BLA;SJF;dataset-LargeVF
140;h_14;h_5;h_14->edge7->agg3->core0->agg1->edge2->h_5;10.0;2544.0;5889.17;216004.1282;0.0;4589.9997;True;MFF;BLA;SJF;dataset-LargeVF
140;h_14;h_5;h_14->edge7->agg3->core0->agg1->edge2->h_5;10.0;2544.0;5889.17;144004.1282;0.0;3309.9993;True;MFF;BLA;SJF;dataset-LargeVF
140;h_5;h_6;h_5->edge2->agg1->edge3->h_6;10.0;3726.0;21256.02;108004.1006;0.0;9489.9992;True;MFF;BLA;SJF;dataset-LargeVF
140;h_6;h_6;h_6->(LOCAL)->h_6;10000.0;0.0;0.0;0.0;9129.9994;9129.9994;True;MFF;BLA;SJF;dataset-LargeVF
140;h_5;h_6;h_5->edge2->agg1->edge3->h_6;10.0;3726.0;21256.02;144004.1006;0.0;8049.9993;True;MFF;BLA;SJF;dataset-LargeVF
140;h_6;h_6;h_6->(LOCAL)->h_6;10000.0;0.0;0.0;0.0;4309.9997;4309.9997;True;MFF;BLA;SJF;dataset-LargeVF
140;h_6;h_6;h_6->(LOCAL)->h_6;10000.0;0.0;0.0;0.0;1709.9998;1709.9998;True;MFF;BLA;SJF;dataset-LargeVF
140;h_6;h_8;h_6->edge3->agg1->core0->agg2->edge4->h_8;10.0;4878.0;15496.96;144004.1267;0.0;7959.9995;True;MFF;BLA;SJF;dataset-LargeVF
140;h_10;h_4;h_10->edge5->agg2->core0->agg1->edge2->h_4;10.0;2514.0;6728.88;108004.1266;0.0;8109.9993;True;MFF;BLA;SJF;dataset-LargeVF
140;h_8;h_13;h_8->edge4->agg2->core0->agg3->edge6->h_13;10.0;2658.0;9549.17;108004.1292;0.0;7619.999;True;MFF;BLA;SJF;dataset-LargeVF
140;h_6;h_13;h_6->edge3->agg1->core0->agg3->edge6->h_13;10.0;2760.0;6849.15;216004.1282;0.0;6979.9997;True;MFF;BLA;SJF;dataset-LargeVF
140;h_10;h_4;h_10->edge5->agg2->core0->agg1->edge2->h_4;10.0;2514.0;6728.88;72004.1266;0.0;6389.9995;True;MFF;BLA;SJF;dataset-LargeVF
140;h_7;h_4;h_7->edge3->agg1->edge2->h_4;10.0;2160.0;12519.09;72004.1006;0.0;6199.9998;True;MFF;BLA;SJF;dataset-LargeVF
140;h_10;h_4;h_10->edge5->agg2->core0->agg1->edge2->h_4;10.0;2514.0;6728.88;216004.1266;0.0;5199.9995;True;MFF;BLA;SJF;dataset-LargeVF
140;h_10;h_4;h_10->edge5->agg2->core0->agg1->edge2->h_4;10.0;2514.0;6728.88;72004.1266;0.0;5139.9991;True;MFF;BLA;SJF;dataset-LargeVF
140;h_7;h_4;h_7->edge3->agg1->edge2->h_4;10.0;2160.0;12519.09;72004.1006;0.0;4739.9995;True;MFF;BLA;SJF;dataset-LargeVF
140;h_19;h_4;h_19->edge9->agg5->core0->agg1->edge2->h_4;10.0;2208.0;6489.32;144004.1282;0.0;4529.9997;True;MFF;BLA;SJF;dataset-LargeVF
140;h_6;h_13;h_6->edge3->agg1->core0->agg3->edge6->h_13;10.0;2760.0;6849.15;144004.1282;0.0;4389.9999;True;MFF;BLA;SJF;dataset-LargeVF
140;h_10;h_4;h_10->edge5->agg2->core0->agg1->edge2->h_4;10.0;2514.0;6728.88;108004.1266;0.0;3749.9999;True;MFF;BLA;SJF;dataset-LargeVF
140;h_8;h_13;h_8->edge4->agg2->core0->agg3->edge6->h_13;10.0;2658.0;9549.17;216004.1292;0.0;1849.9992;True;MFF;BLA;SJF;dataset-LargeVF
140;h_9;h_13;h_9->edge4->agg2->core0->agg3->edge6->h_13;10.0;2610.0;9548.69;72004.1292;0.0;1439.9999;True;MFF;BLA;SJF;dataset-LargeVF
140;h_10;h_4;h_10->edge5->agg2->core0->agg1->edge2->h_4;10.0;2514.0;6728.88;72004.1266;0.0;1369.9991;True;MFF;BLA;SJF;dataset-LargeVF
140;h_19;h_4;h_19->edge9->agg5->core0->agg1->edge2->h_4;10.0;2208.0;6489.32;216004.1282;0.0;419.9995;True;MFF;BLA;SJF;dataset-LargeVF
140;h_19;h_4;h_19->edge9->agg5->core0->agg1->edge2->h_4;10.0;2208.0;6489.32;144004.1282;0.0;69.9994;True;MFF;BLA;SJF;dataset-LargeVF
140;h_4;h_4;h_4->(LOCAL)->h_4;10000.0;0.0;0.0;0.0;9939.9991;9939.9991;True;MFF;BLA;SJF;dataset-LargeVF
140;h_7;h_4;h_7->edge3->agg1->edge2->h_4;10.0;2160.0;12519.09;72004.1006;0.0;9069.9998;True;MFF;BLA;SJF;dataset-LargeVF
140;h_9;h_4;h_9->edge4->agg2->core0->agg1->edge2->h_4;10.0;3162.0;11051.04;72004.1266;0.0;3989.9997;True;MFF;BLA;SJF;dataset-LargeVF
140;h_9;h_4;h_9->edge4->agg2->core0->agg1->edge2->h_4;10.0;3162.0;11051.04;72004.1266;0.0;519.9996;True;MFF;BLA;SJF;dataset-LargeVF
140;h_5;h_3;h_5->edge2->agg7->edge1->h_3;10.0;2160.0;3977.64;216004.1007;0.0;6069.9992;True;MFF;BLA;SJF;dataset-LargeVF
140;h_5;h_3;h_5->edge2->agg7->edge1->h_3;10.0;2160.0;3977.64;144004.1007;0.0;4099.9991;True;MFF;BLA;SJF;dataset-LargeVF
140;h_9;h_3;h_9->edge4->agg2->core0->agg0->edge1->h_3;10.0;1812.0;6786.66;72004.1266;0.0;8369.999;True;MFF;BLA;SJF;dataset-LargeVF
140;h_5;h_3;h_5->edge2->agg7->edge1->h_3;10.0;2160.0;3977.64;216004.1007;0.0;2149.9995;True;MFF;BLA;SJF;dataset-LargeVF
140;h_8;h_5;h_8->edge4->agg2->core0->agg1->edge2->h_5;10.0;3282.0;11052.24;144004.1266;0.0;9189.9993;True;MFF;BLA;SJF;dataset-LargeVF
140;h_3;h_5;h_3->edge1->agg7->edge2->h_5;10.0;1233.0;551.79;144004.1007;0.0;7209.9994;True;MFF;BLA;SJF;dataset-LargeVF
140;h_4;h_5;h_4->edge2->h_5;10000.0;3708.0;37.08;144.1;3105.8992;3249.9993;True;MFF;BLA;SJF;dataset-LargeVF
140;h_8;h_5;h_8->edge4->agg2->core0->agg1->edge2->h_5;10.0;3282.0;11052.24;216004.1266;0.0;3159.9998;True;MFF;BLA;SJF;dataset-LargeVF
140;h_9;h_9;h_9->(LOCAL)->h_9;10000.0;0.0;0.0;0.0;8429.9996;8429.9996;True;MFF;BLA;SJF;dataset-LargeVF
140;h_4;h_7;h_4->edge2->agg1->edge3->h_7;10.0;3645.0;21255.21;216004.1006;0.0;8859.9991;True;MFF;BLA;SJF;dataset-LargeVF
140;h_5;h_7;h_5->edge2->agg1->edge3->h_7;10.0;4077.0;21259.53;108004.1006;0.0;1639.9996;True;MFF;BLA;SJF;dataset-LargeVF
140;h_5;h_7;h_5->edge2->agg1->edge3->h_7;10.0;4077.0;21259.53;144004.1006;0.0;1299.999;True;MFF;BLA;SJF;dataset-LargeVF
140;h_5;h_7;h_5->edge2->agg1->edge3->h_7;10.0;4077.0;21259.53;144004.1006;0.0;939.9993;True;MFF;BLA;SJF;dataset-LargeVF
140;h_13;h_7;h_13->edge6->agg3->core0->agg1->edge3->h_7;10.0;3180.0;10391.03;72004.1282;0.0;5309.999;True;MFF;BLA;SJF;dataset-LargeVF
140;h_4;h_7;h_4->edge2->agg1->edge3->h_7;10.0;3645.0;21255.21;144004.1006;0.0;2859.9996;True;MFF;BLA;SJF;dataset-LargeVF
140;h_5;h_7;h_5->edge2->agg1->edge3->h_7;10.0;4077.0;21259.53;144004.1006;0.0;2019.9996;True;MFF;BLA;SJF;dataset-LargeVF
140;h_13;h_7;h_13->edge6->agg3->core0->agg1->edge3->h_7;10.0;3180.0;10391.03;72004.1282;0.0;1179.9997;True;MFF;BLA;SJF;dataset-LargeVF
140;h_5;h_7;h_5->edge2->agg1->edge3->h_7;10.0;4077.0;21259.53;216004.1006;0.0;6859.9999;True;MFF;BLA;SJF;dataset-LargeVF
140;h_13;h_7;h_13->edge6->agg3->core0->agg1->edge3->h_7;10.0;3180.0;10391.03;108004.1282;0.0;1039.9992;True;MFF;BLA;SJF;dataset-LargeVF
140;h_13;h_7;h_13->edge6->agg3->core0->agg1->edge3->h_7;10.0;3180.0;10391.03;144004.1282;0.0;8559.9996;True;MFF;BLA;SJF;dataset-LargeVF
140;h_13;h_7;h_13->edge6->agg3->core0->agg1->edge3->h_7;10.0;3180.0;10391.03;216004.1282;0.0;6460.0;True;MFF;BLA;SJF;dataset-LargeVF
140;h_13;h_7;h_13->edge6->agg3->core0->agg1->edge3->h_7;10.0;3180.0;10391.03;144004.1282;0.0;6319.9994;True;MFF;BLA;SJF;dataset-LargeVF
140;h_13;h_7;h_13->edge6->agg3->core0->agg1->edge3->h_7;10.0;3180.0;10391.03;216004.1282;0.0;5809.9995;True;MFF;BLA;SJF;dataset-LargeVF
140;h_19;h_7;h_19->edge9->agg5->core0->agg1->edge3->h_7;10.0;2004.0;5947.82;216004.1283;0.0;3539.9994;True;MFF;BLA;SJF;dataset-LargeVF
140;h_13;h_7;h_13->edge6->agg3->core0->agg1->edge3->h_7;10.0;3180.0;10391.03;108004.1282;0.0;2679.9994;True;MFF;BLA;SJF;dataset-LargeVF
140;h_4;h_8;h_4->edge2->agg1->core0->agg2->edge4->h_8;10.0;5970.0;21861.52;216004.1266;0.0;9609.9993;True;MFF;BLA;SJF;dataset-LargeVF
140;h_19;h_8;h_19->edge9->agg5->core0->agg2->edge4->h_8;10.0;3774.0;13634.78;108004.1293;0.0;9379.9994;True;MFF;BLA;SJF;dataset-LargeVF
140;h_8;h_8;h_8->(LOCAL)->h_8;10000.0;0.0;0.0;0.0;8969.999;8969.999;True;MFF;BLA;SJF;dataset-LargeVF
140;h_4;h_8;h_4->edge2->agg1->core0->agg2->edge4->h_8;10.0;5970.0;21861.52;216004.1266;0.0;8489.9997;True;MFF;BLA;SJF;dataset-LargeVF
