# units: time(s); src; dst; path; min_bw_Mbps; avgBwUsedMbps; avgPctUse(%); network_latency(ms); processing_delay(ms); total_delay(ms); selected
80;h_1;h_6;h_1->edge0->agg0->core0->agg2->edge3->h_6;250.0000;880.00;236.70;12800.3465;0.0000;1299.9999;true
80;h_10;h_11;h_10->edge5->h_11;1000.0000;436.00;43.60;1600.1000;0.0000;699.9999;true
80;h_1;h_6;h_1->edge0->agg0->core0->agg2->edge3->h_6;250.0000;880.00;236.70;12800.3465;0.0000;199.9999;true
80;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;7399.9999;7399.9999;true
80;h_11;h_10;h_11->edge5->h_10;1000.0000;324.00;32.40;800.1000;5899.8995;6699.9996;true
80;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;9099.9997;9099.9997;true
80;h_4;h_10;h_4->edge2->agg2->core1->agg3->edge5->h_10;142.8571;752.00;205.31;1120.4072;6779.5923;7899.9996;true
80;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;5899.9999;5899.9999;true
80;h_8;h_10;h_8->edge4->agg3->edge5->h_10;142.8571;438.00;182.80;1120.2709;2379.7287;3499.9996;true
80;h_6;h_10;h_6->edge3->agg2->core1->agg3->edge5->h_10;142.8571;988.00;273.84;2240.4274;1059.5726;3299.9999;true
80;h_11;h_7;h_11->edge5->agg3->core1->agg2->edge3->h_7;142.8571;854.67;243.71;560.4273;7039.5722;7599.9996;true
80;h_6;h_7;h_6->edge3->h_7;1000.0000;1180.00;118.00;160.1000;739.8995;899.9996;true
80;h_6;h_7;h_6->edge3->h_7;1000.0000;1180.00;118.00;2400.1000;5799.8995;8199.9996;true
80;h_9;h_3;h_9->edge4->agg3->core1->agg1->edge1->h_3;285.7143;645.33;115.75;560.3054;8039.6945;8599.9999;true
80;h_2;h_3;h_2->edge1->h_3;1000.0000;436.00;43.60;320.1000;5879.8999;6199.9999;true
80;h_7;h_6;h_7->edge3->h_6;1000.0000;792.00;79.20;160.1000;2439.8995;2599.9996;true
80;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;4899.9999;4899.9999;true
80;h_7;h_3;h_7->edge3->agg2->core1->agg1->edge1->h_3;250.0000;1040.00;230.44;1280.3570;5719.6429;6999.9999;true
80;h_10;h_2;h_10->edge5->agg3->core1->agg1->edge1->h_2;142.8571;672.00;177.75;2240.3758;2159.6239;4399.9997;true
90;h_6;h_11;h_6->edge3->agg2->core1->agg3->edge5->h_11;142.8571;780.00;220.03;22400.4275;0.0000;7499.9996;true
90;h_9;h_6;h_9->edge4->agg3->core1->agg2->edge3->h_6;250.0000;1230.67;264.96;6400.3570;0.0000;4799.9999;true
