0;1;2;3;4;5;6;7;8;9;10;vm_policy;link_policy;wf_policy
60;h_2;h_4;h_2->edge1->agg1->edge2->h_4;10.0;144.0;727.2;40000.2213;0.0;800.0;True;LFF;First;Priority
60;h_2;h_2;h_2->(LOCAL)->h_2;10000.0;0.0;0.0;0.0;8600.0;8600.0;True;LFF;First;Priority
60;h_2;h_2;h_2->(LOCAL)->h_2;10000.0;0.0;0.0;0.0;5699.9999;5699.9999;True;LFF;First;Priority
60;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;7399.9999;7399.9999;True;LFF;First;Priority
60;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;436.0;591.18;16000.3584;0.0;6599.9999;True;LFF;First;Priority
60;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;474.67;117.62;800.3786;3399.6213;4199.9999;True;LFF;First;Priority
60;h_4;h_0;h_4->edge2->agg1->core1->agg0->edge0->h_0;100.0;501.33;120.29;8000.3786;0.0;3299.9999;True;LFF;First;Priority
60;h_1;h_0;h_1->edge0->h_0;1000.0;438.0;43.8;160.1;2439.8999;2599.9999;True;LFF;First;Priority
60;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;1700.0;1700.0;True;LFF;First;Priority
60;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;474.67;117.62;400.3786;0.0;199.9999;True;LFF;First;Priority
60;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;9500.0;9500.0;True;LFF;First;Priority
60;h_2;h_0;h_2->edge1->agg1->core1->agg0->edge0->h_0;10.0;484.0;595.98;80000.3584;0.0;5099.9999;True;LFF;First;Priority
70;h_0;h_2;h_0->edge0->agg0->core1->agg1->edge1->h_2;10.0;0.0;0.0;80000.3584;0.0;3999.9999;True;LFF;First;Priority
70;h_2;h_2;h_2->(LOCAL)->h_2;10000.0;0.0;0.0;0.0;199.9999;199.9999;True;LFF;First;Priority
70;h_4;h_0;h_4->edge2->agg1->core1->agg0->edge0->h_0;100.0;313.33;78.56;8000.3786;699.6213;8699.9999;True;LFF;First;Priority
70;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;312.0;581.05;80000.3584;0.0;7800.0;True;LFF;First;Priority
70;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;6900.0;6900.0;True;LFF;First;Priority
70;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;290.67;76.3;8000.3786;0.0;4899.9999;True;LFF;First;Priority
70;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;290.67;76.3;4000.3786;0.0;2499.9999;True;LFF;First;Priority
70;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;290.67;76.3;8000.3786;0.0;1199.9999;True;LFF;First;Priority
70;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;290.67;76.3;6000.3786;3599.6214;9600.0;True;LFF;First;Priority
70;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;312.0;581.05;80000.3584;0.0;6300.0;True;LFF;First;Priority
70;h_1;h_0;h_1->edge0->h_0;1000.0;220.0;22.0;800.1;2199.8999;3000.0;True;LFF;First;Priority
70;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;312.0;581.05;4000.3584;0.0;1899.9999;True;LFF;First;Priority
70;h_2;h_0;h_2->edge1->agg1->core1->agg0->edge0->h_0;10.0;378.67;587.72;8000.3584;0.0;5600.0;True;LFF;First;Priority
80;h_0;h_4;h_0->edge0->agg0->core1->agg1->edge2->h_4;100.0;146.67;42.9;1600.3786;7299.6214;8900.0;True;LFF;First;Priority
80;h_0;h_5;h_0->edge0->agg0->core1->agg1->edge2->h_5;100.0;146.67;42.9;8000.3786;0.0;7399.9999;True;LFF;First;Priority
80;h_2;h_4;h_2->edge1->agg1->edge2->h_4;10.0;80.0;661.4;4000.2213;1999.7786;5999.9999;True;LFF;First;Priority
80;h_0;h_2;h_0->edge0->agg0->core1->agg1->edge1->h_2;10.0;313.33;884.57;8000.3584;0.0;3699.9999;True;LFF;First;Priority
80;h_2;h_2;h_2->(LOCAL)->h_2;10000.0;0.0;0.0;0.0;6600.0;6600.0;True;LFF;First;Priority
80;h_0;h_1;h_0->edge0->h_1;1000.0;110.0;11.0;800.1;8799.8999;9600.0;True;LFF;First;Priority
80;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;669.33;148.37;1600.3786;3699.6214;5300.0;True;LFF;First;Priority
80;h_4;h_0;h_4->edge2->agg1->core1->agg0->edge0->h_0;100.0;609.33;142.37;6000.3786;0.0;4700.0;True;LFF;First;Priority
80;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;8400.0;8400.0;True;LFF;First;Priority
10;h_2;h_4;h_2->edge1->agg1->edge2->h_4;10.0;0.0;0.0;40000.2213;0.0;8960.0;True;LFF;First;PSO
10;h_2;h_4;h_2->edge1->agg1->edge2->h_4;10.0;0.0;0.0;4000.2213;4949.7787;8950.0;True;LFF;First;PSO
10;h_0;h_5;h_0->edge0->agg0->core1->agg1->edge2->h_5;100.0;0.0;0.0;4000.3786;4919.6214;8920.0;True;LFF;First;PSO
10;h_2;h_5;h_2->edge1->agg1->edge2->h_5;10.0;0.0;0.0;40000.2213;0.0;8890.0;True;LFF;First;PSO
10;h_0;h_4;h_0->edge0->agg0->core1->agg1->edge2->h_4;100.0;0.0;0.0;400.3786;8369.6214;8770.0;True;LFF;First;PSO
10;h_0;h_5;h_0->edge0->agg0->core1->agg1->edge2->h_5;100.0;0.0;0.0;8000.3786;749.6214;8750.0;True;LFF;First;PSO
10;h_0;h_5;h_0->edge0->agg0->core1->agg1->edge2->h_5;100.0;0.0;0.0;4000.3786;4739.6214;8740.0;True;LFF;First;PSO
10;h_0;h_5;h_0->edge0->agg0->core1->agg1->edge2->h_5;100.0;0.0;0.0;6000.3786;2669.6214;8670.0;True;LFF;First;PSO
10;h_2;h_4;h_2->edge1->agg1->edge2->h_4;10.0;0.0;0.0;4000.2213;4529.7787;8530.0;True;LFF;First;PSO
10;h_0;h_4;h_0->edge0->agg0->core1->agg1->edge2->h_4;100.0;0.0;0.0;1600.3786;6909.6213;8510.0;True;LFF;First;PSO
10;h_0;h_4;h_0->edge0->agg0->core1->agg1->edge2->h_4;100.0;0.0;0.0;800.3786;7699.6213;8500.0;True;LFF;First;PSO
10;h_2;h_4;h_2->edge1->agg1->edge2->h_4;10.0;0.0;0.0;80000.2213;0.0;8389.9999;True;LFF;First;PSO
10;h_2;h_5;h_2->edge1->agg1->edge2->h_5;10.0;0.0;0.0;40000.2213;0.0;8339.9999;True;LFF;First;PSO
10;h_2;h_5;h_2->edge1->agg1->edge2->h_5;10.0;0.0;0.0;16000.2213;0.0;8289.9999;True;LFF;First;PSO
10;h_0;h_4;h_0->edge0->agg0->core1->agg1->edge2->h_4;100.0;0.0;0.0;800.3786;7419.6213;8219.9999;True;LFF;First;PSO
10;h_0;h_5;h_0->edge0->agg0->core1->agg1->edge2->h_5;100.0;0.0;0.0;4000.3786;4179.6213;8179.9999;True;LFF;First;PSO
10;h_0;h_2;h_0->edge0->agg0->core1->agg1->edge1->h_2;10.0;0.0;0.0;80000.3584;0.0;9000.0;True;LFF;First;PSO
10;h_0;h_2;h_0->edge0->agg0->core1->agg1->edge1->h_2;10.0;0.0;0.0;8000.3584;249.6416;8249.9999;True;LFF;First;PSO
10;h_0;h_2;h_0->edge0->agg0->core1->agg1->edge1->h_2;10.0;0.0;0.0;80000.3584;0.0;8199.9999;True;LFF;First;PSO
10;h_0;h_2;h_0->edge0->agg0->core1->agg1->edge1->h_2;10.0;0.0;0.0;40000.3584;0.0;8189.9999;True;LFF;First;PSO
10;h_2;h_2;h_2->(LOCAL)->h_2;10000.0;0.0;0.0;0.0;8610.0;8610.0;True;LFF;First;PSO
10;h_2;h_2;h_2->(LOCAL)->h_2;10000.0;0.0;0.0;0.0;8580.0;8580.0;True;LFF;First;PSO
10;h_2;h_2;h_2->(LOCAL)->h_2;10000.0;0.0;0.0;0.0;8459.9999;8459.9999;True;LFF;First;PSO
10;h_2;h_2;h_2->(LOCAL)->h_2;10000.0;0.0;0.0;0.0;8449.9999;8449.9999;True;LFF;First;PSO
10;h_2;h_2;h_2->(LOCAL)->h_2;10000.0;0.0;0.0;0.0;8239.9999;8239.9999;True;LFF;First;PSO
10;h_4;h_0;h_4->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;4000.3786;4979.6214;8980.0;True;LFF;First;PSO
10;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;8000.3786;969.6214;8970.0;True;LFF;First;PSO
10;h_4;h_0;h_4->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;8000.3786;709.6214;8710.0;True;LFF;First;PSO
10;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;4000.3786;4689.6214;8690.0;True;LFF;First;PSO
10;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;0.0;0.0;40000.3584;0.0;8680.0;True;LFF;First;PSO
10;h_4;h_0;h_4->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;400.3786;8239.6214;8640.0;True;LFF;First;PSO
10;h_4;h_0;h_4->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;800.3786;7769.6213;8570.0;True;LFF;First;PSO
10;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;0.0;0.0;80000.3584;0.0;8560.0;True;LFF;First;PSO
10;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;0.0;0.0;60000.3584;0.0;8540.0;True;LFF;First;PSO
10;h_1;h_0;h_1->edge0->h_0;1000.0;0.0;0.0;40.1;8449.8999;8489.9999;True;LFF;First;PSO
10;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;0.0;0.0;80000.3584;0.0;8469.9999;True;LFF;First;PSO
10;h_4;h_0;h_4->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;8000.3786;439.6213;8439.9999;True;LFF;First;PSO
10;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;0.0;0.0;4000.3584;4369.6416;8369.9999;True;LFF;First;PSO
10;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;6000.3786;2359.6213;8359.9999;True;LFF;First;PSO
10;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;400.3786;7929.6213;8329.9999;True;LFF;First;PSO
10;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;0.0;0.0;4000.3584;4299.6416;8299.9999;True;LFF;First;PSO
10;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;4000.3786;4259.6213;8259.9999;True;LFF;First;PSO
10;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;800.3786;7339.6213;8139.9999;True;LFF;First;PSO
10;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;4000.3786;4119.6213;8119.9999;True;LFF;First;PSO
10;h_1;h_0;h_1->edge0->h_0;1000.0;0.0;0.0;400.1;7709.8999;8109.9999;True;LFF;First;PSO
10;h_1;h_0;h_1->edge0->h_0;1000.0;0.0;0.0;800.1;7289.8999;8089.9999;True;LFF;First;PSO
10;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;8069.9999;8069.9999;True;LFF;First;PSO
10;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;8000.3786;59.6213;8059.9999;True;LFF;First;PSO
10;h_4;h_0;h_4->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;8000.3786;49.6213;8049.9999;True;LFF;First;PSO
10;h_2;h_1;h_2->edge1->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;80000.3584;0.0;8870.0;True;LFF;First;PSO
10;h_2;h_1;h_2->edge1->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;4000.3584;4849.6416;8850.0;True;LFF;First;PSO
10;h_2;h_1;h_2->edge1->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;4000.3584;4819.6416;8820.0;True;LFF;First;PSO
10;h_2;h_1;h_2->edge1->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;60000.3584;0.0;8550.0;True;LFF;First;PSO
10;h_0;h_1;h_0->edge0->h_1;1000.0;0.0;0.0;80.1;8229.8999;8309.9999;True;LFF;First;PSO
10;h_0;h_1;h_0->edge0->h_1;1000.0;0.0;0.0;160.1;8119.8999;8279.9999;True;LFF;First;PSO
10;h_0;h_1;h_0->edge0->h_1;1000.0;0.0;0.0;800.1;7429.8999;8229.9999;True;LFF;First;PSO
10;h_2;h_1;h_2->edge1->agg1->core1->agg0->edge0->h_1;10.0;0.0;0.0;4000.3584;4169.6415;8169.9999;True;LFF;First;PSO
10;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;6000.3786;2989.6214;8990.0;True;LFF;First;PSO
10;h_4;h_0;h_4->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;6000.3786;2939.6214;8940.0;True;LFF;First;PSO
10;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;0.0;0.0;16000.3584;0.0;8930.0;True;LFF;First;PSO
10;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;6000.3786;2909.6214;8910.0;True;LFF;First;PSO
10;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;4000.3786;4899.6214;8900.0;True;LFF;First;PSO
10;h_4;h_0;h_4->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;400.3786;8479.6214;8880.0;True;LFF;First;PSO
10;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;6000.3786;2859.6214;8860.0;True;LFF;First;PSO
10;h_4;h_0;h_4->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;4000.3786;4839.6214;8840.0;True;LFF;First;PSO
10;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;800.3786;8029.6214;8830.0;True;LFF;First;PSO
10;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;400.3786;8409.6214;8810.0;True;LFF;First;PSO
10;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;8800.0;8800.0;True;LFF;First;PSO
10;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;0.0;0.0;80000.3584;0.0;8780.0;True;LFF;First;PSO
10;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;8760.0;8760.0;True;LFF;First;PSO
10;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;8730.0;8730.0;True;LFF;First;PSO
10;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;0.0;0.0;4000.3584;4719.6416;8720.0;True;LFF;First;PSO
10;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;1600.3786;7099.6214;8700.0;True;LFF;First;PSO
10;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;1600.3786;7059.6214;8660.0;True;LFF;First;PSO
10;h_1;h_0;h_1->edge0->h_0;1000.0;0.0;0.0;40.1;8609.8999;8650.0;True;LFF;First;PSO
10;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;8630.0;8630.0;True;LFF;First;PSO
10;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;0.0;0.0;16000.3584;0.0;8620.0;True;LFF;First;PSO
10;h_4;h_0;h_4->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;1600.3786;6999.6213;8600.0;True;LFF;First;PSO
10;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;400.3786;8189.6213;8590.0;True;LFF;First;PSO
10;h_4;h_0;h_4->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;400.3786;8079.6213;8479.9999;True;LFF;First;PSO
10;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;400.3786;8029.6213;8429.9999;True;LFF;First;PSO
10;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;0.0;0.0;4000.3584;4419.6416;8419.9999;True;LFF;First;PSO
10;h_4;h_0;h_4->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;8000.3786;409.6213;8409.9999;True;LFF;First;PSO
10;h_1;h_0;h_1->edge0->h_0;1000.0;0.0;0.0;160.1;8239.8999;8399.9999;True;LFF;First;PSO
10;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;8379.9999;8379.9999;True;LFF;First;PSO
10;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;8349.9999;8349.9999;True;LFF;First;PSO
10;h_1;h_0;h_1->edge0->h_0;1000.0;0.0;0.0;800.1;7519.8999;8319.9999;True;LFF;First;PSO
10;h_1;h_0;h_1->edge0->h_0;1000.0;0.0;0.0;800.1;7409.8999;8209.9999;True;LFF;First;PSO
10;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;0.0;0.0;4000.3584;4159.6415;8159.9999;True;LFF;First;PSO
10;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;1600.3786;6529.6213;8129.9999;True;LFF;First;PSO
10;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;8099.9999;8099.9999;True;LFF;First;PSO
10;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;8000.3786;29.6213;8029.9999;True;LFF;First;PSO
10;h_4;h_0;h_4->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;8000.3786;19.6213;8019.9999;True;LFF;First;PSO
10;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;0.0;0.0;4000.3584;4009.6415;8009.9999;True;LFF;First;PSO
10;h_2;h_0;h_2->edge1->agg1->core1->agg0->edge0->h_0;10.0;0.0;0.0;80000.3584;0.0;8790.0;True;LFF;First;PSO
10;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;8520.0;8520.0;True;LFF;First;PSO
10;h_2;h_0;h_2->edge1->agg1->core1->agg0->edge0->h_0;10.0;0.0;0.0;80000.3584;0.0;8269.9999;True;LFF;First;PSO
10;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;8149.9999;8149.9999;True;LFF;First;PSO
10;h_2;h_0;h_2->edge1->agg1->core1->agg0->edge0->h_0;10.0;0.0;0.0;8000.3584;79.6415;8079.9999;True;LFF;First;PSO
10;h_2;h_0;h_2->edge1->agg1->core1->agg0->edge0->h_0;10.0;0.0;0.0;80000.3584;0.0;8039.9999;True;LFF;First;PSO
10;h_0;h_5;h_0->edge0->agg0->core1->agg1->edge2->h_5;100.0;0.0;0.0;6000.3786;2399.6213;8399.9999;True;LFF;First;SJF
10;h_0;h_4;h_0->edge0->agg0->core1->agg1->edge2->h_4;100.0;0.0;0.0;800.3786;6699.6213;7499.9999;True;LFF;First;SJF
10;h_0;h_5;h_0->edge0->agg0->core1->agg1->edge2->h_5;100.0;0.0;0.0;4000.3786;2799.6214;6800.0;True;LFF;First;SJF
10;h_2;h_4;h_2->edge1->agg1->edge2->h_4;10.0;0.0;0.0;4000.2213;2099.7787;6100.0;True;LFF;First;SJF
10;h_0;h_5;h_0->edge0->agg0->core1->agg1->edge2->h_5;100.0;0.0;0.0;4000.3786;0.0;1200.0;True;LFF;First;SJF
10;h_4;h_0;h_4->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;400.3786;8599.6214;9000.0;True;LFF;First;SJF
10;h_4;h_0;h_4->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;4000.3786;199.6214;4200.0;True;LFF;First;SJF
10;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;6000.3786;0.0;3500.0;True;LFF;First;SJF
10;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;0.0;0.0;40000.3584;0.0;2100.0;True;LFF;First;SJF
10;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;400.3786;4699.6213;5099.9999;True;LFF;First;SJF
10;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;0.0;0.0;16000.3584;0.0;2600.0;True;LFF;First;SJF
10;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;0.0;0.0;400.3786;0.0;400.0;True;LFF;First;SJF
20;h_0;h_4;h_0->edge0->agg0->core1->agg1->edge2->h_4;100.0;273.33;63.63;400.3786;9199.6214;9600.0;True;LFF;First;SJF
20;h_2;h_5;h_2->edge1->agg1->edge2->h_5;10.0;136.0;209.07;40000.2213;0.0;8200.0;True;LFF;First;SJF
20;h_0;h_5;h_0->edge0->agg0->core1->agg1->edge2->h_5;100.0;273.33;63.63;4000.3786;0.0;1299.9999;True;LFF;First;SJF
20;h_0;h_2;h_0->edge0->agg0->core1->agg1->edge1->h_2;10.0;238.67;233.45;80000.3584;0.0;700.0;True;LFF;First;SJF
20;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;160.0;172.64;4000.3584;0.0;2900.0;True;LFF;First;SJF
20;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;160.0;172.64;4000.3584;5099.6416;9100.0;True;LFF;First;SJF
20;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;7300.0;7300.0;True;LFF;First;SJF
20;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;5900.0;5900.0;True;LFF;First;SJF
20;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;188.0;42.2;1600.3786;3399.6214;5000.0;True;LFF;First;SJF
20;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;160.0;172.64;4000.3584;199.6415;4199.9999;True;LFF;First;SJF
20;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;160.0;172.64;4000.3584;0.0;3600.0;True;LFF;First;SJF
20;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;188.0;42.2;8000.3786;0.0;2099.9999;True;LFF;First;SJF
20;h_0;h_0;h_0->(LOCAL)->h_0;10000.0;0.0;0.0;0.0;99.9999;99.9999;True;LFF;First;SJF
20;h_2;h_0;h_2->edge1->agg1->core1->agg0->edge0->h_0;10.0;142.67;170.91;80000.3584;0.0;6699.9999;True;LFF;First;SJF
30;h_2;h_4;h_2->edge1->agg1->edge2->h_4;10.0;190.0;680.9;80000.2213;0.0;4299.9999;True;LFF;First;SJF
30;h_2;h_5;h_2->edge1->agg1->edge2->h_5;10.0;190.0;680.9;40000.2213;0.0;1899.9999;True;LFF;First;SJF
30;h_2;h_2;h_2->(LOCAL)->h_2;10000.0;0.0;0.0;0.0;3299.9999;3299.9999;True;LFF;First;SJF
30;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;303.33;521.3;60000.3584;0.0;8900.0;True;LFF;First;SJF
30;h_1;h_0;h_1->edge0->h_0;1000.0;190.0;19.0;40.1;6659.8999;6700.0;True;LFF;First;SJF
30;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;303.33;521.3;4000.3584;1699.6415;5699.9999;True;LFF;First;SJF
30;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;317.33;79.43;4000.3786;1099.6213;5099.9999;True;LFF;First;SJF
30;h_2;h_1;h_2->edge1->agg1->core1->agg0->edge0->h_1;10.0;274.67;518.43;4000.3584;5599.6416;9600.0;True;LFF;First;SJF
30;h_0;h_1;h_0->edge0->h_1;1000.0;124.0;12.4;80.1;7919.8999;7999.9999;True;LFF;First;SJF
30;h_2;h_1;h_2->edge1->agg1->core1->agg0->edge0->h_1;10.0;274.67;518.43;80000.3584;0.0;900.0;True;LFF;First;SJF
30;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;317.33;79.43;4000.3786;3299.6213;7299.9999;True;LFF;First;SJF
30;h_1;h_0;h_1->edge0->h_0;1000.0;190.0;19.0;40.1;2659.8999;2700.0;True;LFF;First;SJF
30;h_4;h_0;h_4->edge2->agg1->core1->agg0->edge0->h_0;100.0;285.33;76.23;8000.3786;0.0;99.9999;True;LFF;First;SJF
40;h_0;h_4;h_0->edge0->agg0->core1->agg1->edge2->h_4;100.0;64.67;5.65;800.3786;1999.6214;2800.0;True;LFF;First;SJF
40;h_0;h_2;h_0->edge0->agg0->core1->agg1->edge1->h_2;10.0;30.0;76.11;40000.3584;0.0;9499.9999;True;LFF;First;SJF
40;h_4;h_0;h_4->edge2->agg1->core1->agg0->edge0->h_0;100.0;395.33;103.46;800.3786;7699.6214;8500.0;True;LFF;First;SJF
40;h_3;h_0;h_3->edge1->agg1->core1->agg0->edge0->h_0;10.0;415.33;886.04;80000.3584;0.0;6699.9999;True;LFF;First;SJF
40;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;395.33;103.46;800.3786;2599.6213;3399.9999;True;LFF;First;SJF
40;h_4;h_0;h_4->edge2->agg1->core1->agg0->edge0->h_0;100.0;395.33;103.46;8000.3786;0.0;1300.0;True;LFF;First;SJF
40;h_1;h_0;h_1->edge0->h_0;1000.0;186.0;18.6;800.1;0.0;699.9999;True;LFF;First;SJF
40;h_2;h_1;h_2->edge1->agg1->core1->agg0->edge0->h_1;10.0;440.0;888.51;4000.3584;1699.6416;5699.9999;True;LFF;First;SJF
40;h_0;h_1;h_0->edge0->h_1;1000.0;100.0;10.0;160.1;2039.8999;2200.0;True;LFF;First;SJF
40;h_4;h_0;h_4->edge2->agg1->core1->agg0->edge0->h_0;100.0;395.33;103.46;400.3786;7199.6213;7599.9999;True;LFF;First;SJF
40;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;395.33;103.46;6000.3786;0.0;4900.0;True;LFF;First;SJF
40;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;395.33;103.46;6000.3786;0.0;4200.0;True;LFF;First;SJF
50;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;416.0;94.6;400.3786;8299.6213;8699.9999;True;LFF;First;SJF
50;h_4;h_0;h_4->edge2->agg1->core1->agg0->edge0->h_0;100.0;404.0;93.4;8000.3786;0.0;7800.0;True;LFF;First;SJF
50;h_1;h_0;h_1->edge0->h_0;1000.0;332.0;33.2;400.1;2299.8999;2699.9999;True;LFF;First;SJF
50;h_5;h_0;h_5->edge2->agg1->core1->agg0->edge0->h_0;100.0;416.0;94.6;4000.3786;0.0;1099.9999;True;LFF;First;SJF
