0;1;2;vm_policy;link_policy;wf_policy
2210;4;;LWFF;BLA;Priority
2210;3;3|5|0|7;LWFF;BLA;Priority
2210;2;;LWFF;BLA;Priority
2210;1;;LWFF;BLA;Priority
2210;0;4|2|1|6;LWFF;BLA;Priority
2220;5;;LWFF;BLA;Priority
2220;4;;LWFF;BLA;Priority
2220;3;3|5|0|7;LWFF;BLA;Priority
2220;2;;LWFF;BLA;Priority
2220;1;;LWFF;BLA;Priority
2220;0;4|2|1|6;LWFF;BLA;Priority
2230;5;;LWFF;BLA;Priority
2230;4;;LWFF;BLA;Priority
2230;3;3|5|0|7;LWFF;BLA;Priority
2230;2;;LWFF;BLA;Priority
2230;1;;LWFF;BLA;Priority
2230;0;4|2|1|6;LWFF;BLA;Priority
2240;5;;LWFF;BLA;Priority
2240;4;;LWFF;BLA;Priority
2240;3;3|5|0|7;LWFF;BLA;Priority
2240;2;;LWFF;BLA;Priority
2240;1;;LWFF;BLA;Priority
2240;0;4|2|1|6;LWFF;BLA;Priority
2250;5;;LWFF;BLA;Priority
2250;4;;LWFF;BLA;Priority
2250;3;3|5|0|7;LWFF;BLA;Priority
2250;2;;LWFF;BLA;Priority
2250;1;;LWFF;BLA;Priority
2250;0;4|2|1|6;LWFF;BLA;Priority
2260;5;;LWFF;BLA;Priority
2260;4;;LWFF;BLA;Priority
2260;3;3|5|0|7;LWFF;BLA;Priority
2260;2;;LWFF;BLA;Priority
2260;1;;LWFF;BLA;Priority
2260;0;4|2|1|6;LWFF;BLA;Priority
2270;5;;LWFF;BLA;Priority
2270;4;;LWFF;BLA;Priority
2270;3;3|5|0|7;LWFF;BLA;Priority
2270;2;;LWFF;BLA;Priority
2270;1;;LWFF;BLA;Priority
2270;0;4|2|1|6;LWFF;BLA;Priority
2280;5;;LWFF;BLA;Priority
2280;4;;LWFF;BLA;Priority
2280;3;3|5|0|7;LWFF;BLA;Priority
2280;2;;LWFF;BLA;Priority
2280;1;;LWFF;BLA;Priority
2280;0;4|2|1|6;LWFF;BLA;Priority
2290;5;;LWFF;BLA;Priority
2290;4;;LWFF;BLA;Priority
2290;3;3|5|0|7;LWFF;BLA;Priority
2290;2;;LWFF;BLA;Priority
2290;1;;LWFF;BLA;Priority
2290;0;4|2|1|6;LWFF;BLA;Priority
2300;5;;LWFF;BLA;Priority
2300;4;;LWFF;BLA;Priority
2300;3;3|5|0|7;LWFF;BLA;Priority
2300;2;;LWFF;BLA;Priority
2300;1;;LWFF;BLA;Priority
2300;0;4|2|1|6;LWFF;BLA;Priority
2310;5;;LWFF;BLA;Priority
2310;4;;LWFF;BLA;Priority
2310;3;3|5|0|7;LWFF;BLA;Priority
2310;2;;LWFF;BLA;Priority
2310;1;;LWFF;BLA;Priority
2310;0;4|2|1|6;LWFF;BLA;Priority
2320;5;;LWFF;BLA;Priority
2320;4;;LWFF;BLA;Priority
2320;3;3|5|0|7;LWFF;BLA;Priority
2320;2;;LWFF;BLA;Priority
2320;1;;LWFF;BLA;Priority
2320;0;4|2|1|6;LWFF;BLA;Priority
2330;5;;LWFF;BLA;Priority
2330;4;;LWFF;BLA;Priority
2330;3;3|5|0|7;LWFF;BLA;Priority
2330;2;;LWFF;BLA;Priority
2330;1;;LWFF;BLA;Priority
2330;0;4|2|1|6;LWFF;BLA;Priority
2340;5;;LWFF;BLA;Priority
2340;4;;LWFF;BLA;Priority
2340;3;3|5|0|7;LWFF;BLA;Priority
2340;2;;LWFF;BLA;Priority
2340;1;;LWFF;BLA;Priority
2340;0;4|2|1|6;LWFF;BLA;Priority
2350;5;;LWFF;BLA;Priority
2350;4;;LWFF;BLA;Priority
2350;3;3|5|0|7;LWFF;BLA;Priority
2350;2;;LWFF;BLA;Priority
2350;1;;LWFF;BLA;Priority
2350;0;4|2|1|6;LWFF;BLA;Priority
2360;5;;LWFF;BLA;Priority
2360;4;;LWFF;BLA;Priority
2360;3;3|5|0|7;LWFF;BLA;Priority
2360;2;;LWFF;BLA;Priority
2360;1;;LWFF;BLA;Priority
2360;0;4|2|1|6;LWFF;BLA;Priority
2370;5;;LWFF;BLA;Priority
2370;4;;LWFF;BLA;Priority
2370;3;3|5|0|7;LWFF;BLA;Priority
2370;2;;LWFF;BLA;Priority
2370;1;;LWFF;BLA;Priority
2370;0;4|2|1|6;LWFF;BLA;Priority
2380;5;;LWFF;BLA;Priority
2380;4;;LWFF;BLA;Priority
2380;3;3|5|0|7;LWFF;BLA;Priority
2380;2;;LWFF;BLA;Priority
2380;1;;LWFF;BLA;Priority
2380;0;4|2|1|6;LWFF;BLA;Priority
2390;5;;LWFF;BLA;Priority
2390;4;;LWFF;BLA;Priority
2390;3;3|5|0|7;LWFF;BLA;Priority
2390;2;;LWFF;BLA;Priority
2390;1;;LWFF;BLA;Priority
2390;0;4|2|1|6;LWFF;BLA;Priority
2400;5;;LWFF;BLA;Priority
2400;4;;LWFF;BLA;Priority
2400;3;3|5|0|7;LWFF;BLA;Priority
2400;2;;LWFF;BLA;Priority
2400;1;;LWFF;BLA;Priority
2400;0;4|2|1|6;LWFF;BLA;Priority
2410;5;;LWFF;BLA;Priority
2410;4;;LWFF;BLA;Priority
2410;3;3|5|0|7;LWFF;BLA;Priority
2410;2;;LWFF;BLA;Priority
2410;1;;LWFF;BLA;Priority
2410;0;4|2|1|6;LWFF;BLA;Priority
2420;5;;LWFF;BLA;Priority
2420;4;;LWFF;BLA;Priority
2420;3;3|5|0|7;LWFF;BLA;Priority
2420;2;;LWFF;BLA;Priority
2420;1;;LWFF;BLA;Priority
2420;0;4|2|1|6;LWFF;BLA;Priority
2430;5;;LWFF;BLA;Priority
2430;4;;LWFF;BLA;Priority
2430;3;3|5|0|7;LWFF;BLA;Priority
2430;2;;LWFF;BLA;Priority
2430;1;;LWFF;BLA;Priority
2430;0;4|2|1|6;LWFF;BLA;Priority
2440;5;;LWFF;BLA;Priority
2440;4;;LWFF;BLA;Priority
2440;3;3|5|0|7;LWFF;BLA;Priority
2440;2;;LWFF;BLA;Priority
2440;1;;LWFF;BLA;Priority
2440;0;4|2|1|6;LWFF;BLA;Priority
2450;5;;LWFF;BLA;Priority
2450;4;;LWFF;BLA;Priority
2450;3;3|5|0|7;LWFF;BLA;Priority
2450;2;;LWFF;BLA;Priority
2450;1;;LWFF;BLA;Priority
2450;0;4|2|1|6;LWFF;BLA;Priority
2460;5;;LWFF;BLA;Priority
2460;4;;LWFF;BLA;Priority
2460;3;3|5|0|7;LWFF;BLA;Priority
2460;2;;LWFF;BLA;Priority
2460;1;;LWFF;BLA;Priority
2460;0;4|2|1|6;LWFF;BLA;Priority
2470;5;;LWFF;BLA;Priority
2470;4;;LWFF;BLA;Priority
2470;3;3|5|0|7;LWFF;BLA;Priority
2470;2;;LWFF;BLA;Priority
2470;1;;LWFF;BLA;Priority
2470;0;4|2|1|6;LWFF;BLA;Priority
2480;5;;LWFF;BLA;Priority
2480;4;;LWFF;BLA;Priority
2480;3;3|5|0|7;LWFF;BLA;Priority
2480;2;;LWFF;BLA;Priority
2480;1;;LWFF;BLA;Priority
2480;0;4|2|1|6;LWFF;BLA;Priority
2490;5;;LWFF;BLA;Priority
2490;4;;LWFF;BLA;Priority
2490;3;3|5|0|7;LWFF;BLA;Priority
2490;2;;LWFF;BLA;Priority
2490;1;;LWFF;BLA;Priority
2490;0;4|2|1|6;LWFF;BLA;Priority
2500;5;;LWFF;BLA;Priority
2500;4;;LWFF;BLA;Priority
2500;3;3|5|0|7;LWFF;BLA;Priority
2500;2;;LWFF;BLA;Priority
2500;1;;LWFF;BLA;Priority
2500;0;4|2|1|6;LWFF;BLA;Priority
2510;5;;LWFF;BLA;Priority
2510;4;;LWFF;BLA;Priority
2510;3;3|5|0|7;LWFF;BLA;Priority
2510;2;;LWFF;BLA;Priority
2510;1;;LWFF;BLA;Priority
2510;0;4|2|1|6;LWFF;BLA;Priority
2520;5;;LWFF;BLA;Priority
2520;4;;LWFF;BLA;Priority
2520;3;3|5|0|7;LWFF;BLA;Priority
2520;2;;LWFF;BLA;Priority
2520;1;;LWFF;BLA;Priority
2520;0;4|2|1|6;LWFF;BLA;Priority
2530;5;;LWFF;BLA;Priority
2530;4;;LWFF;BLA;Priority
2530;3;3|5|0|7;LWFF;BLA;Priority
2530;2;;LWFF;BLA;Priority
2530;1;;LWFF;BLA;Priority
2530;0;4|2|1|6;LWFF;BLA;Priority
2540;5;;LWFF;BLA;Priority
2540;4;;LWFF;BLA;Priority
2540;3;3|5|0|7;LWFF;BLA;Priority
2540;2;;LWFF;BLA;Priority
2540;1;;LWFF;BLA;Priority
2540;0;4|2|1|6;LWFF;BLA;Priority
2550;5;;LWFF;BLA;Priority
2550;4;;LWFF;BLA;Priority
2550;3;3|5|0|7;LWFF;BLA;Priority
2550;2;;LWFF;BLA;Priority
2550;1;;LWFF;BLA;Priority
2550;0;4|2|1|6;LWFF;BLA;Priority
2560;5;;LWFF;BLA;Priority
2560;4;;LWFF;BLA;Priority
2560;3;3|5|0|7;LWFF;BLA;Priority
2560;2;;LWFF;BLA;Priority
2560;1;;LWFF;BLA;Priority
2560;0;4|2|1|6;LWFF;BLA;Priority
2570;5;;LWFF;BLA;Priority
2570;4;;LWFF;BLA;Priority
2570;3;3|5|0|7;LWFF;BLA;Priority
2570;2;;LWFF;BLA;Priority
2570;1;;LWFF;BLA;Priority
2570;0;4|2|1|6;LWFF;BLA;Priority
2580;5;;LWFF;BLA;Priority
2580;4;;LWFF;BLA;Priority
2580;3;3|5|0|7;LWFF;BLA;Priority
2580;2;;LWFF;BLA;Priority
2580;1;;LWFF;BLA;Priority
2580;0;4|2|1|6;LWFF;BLA;Priority
2590;5;;LWFF;BLA;Priority
2590;4;;LWFF;BLA;Priority
2590;3;3|5|0|7;LWFF;BLA;Priority
2590;2;;LWFF;BLA;Priority
2590;1;;LWFF;BLA;Priority
2590;0;4|2|1|6;LWFF;BLA;Priority
2600;5;;LWFF;BLA;Priority
2600;4;;LWFF;BLA;Priority
2600;3;3|5|0|7;LWFF;BLA;Priority
2600;2;;LWFF;BLA;Priority
2600;1;;LWFF;BLA;Priority
2600;0;4|2|1|6;LWFF;BLA;Priority
2610;5;;LWFF;BLA;Priority
2610;4;;LWFF;BLA;Priority
2610;3;3|5|0|7;LWFF;BLA;Priority
2610;2;;LWFF;BLA;Priority
2610;1;;LWFF;BLA;Priority
2610;0;4|2|1|6;LWFF;BLA;Priority
2620;5;;LWFF;BLA;Priority
2620;4;;LWFF;BLA;Priority
2620;3;3|5|0|7;LWFF;BLA;Priority
2620;2;;LWFF;BLA;Priority
2620;1;;LWFF;BLA;Priority
2620;0;4|2|1|6;LWFF;BLA;Priority
2630;5;;LWFF;BLA;Priority
2630;4;;LWFF;BLA;Priority
2630;3;3|5|0|7;LWFF;BLA;Priority
2630;2;;LWFF;BLA;Priority
2630;1;;LWFF;BLA;Priority
2630;0;4|2|1|6;LWFF;BLA;Priority
2640;5;;LWFF;BLA;Priority
2640;4;;LWFF;BLA;Priority
2640;3;3|5|0|7;LWFF;BLA;Priority
2640;2;;LWFF;BLA;Priority
2640;1;;LWFF;BLA;Priority
2640;0;4|2|1|6;LWFF;BLA;Priority
2650;5;;LWFF;BLA;Priority
2650;4;;LWFF;BLA;Priority
2650;3;3|5|0|7;LWFF;BLA;Priority
2650;2;;LWFF;BLA;Priority
2650;1;;LWFF;BLA;Priority
2650;0;4|2|1|6;LWFF;BLA;Priority
2660;5;;LWFF;BLA;Priority
2660;4;;LWFF;BLA;Priority
2660;3;3|5|0|7;LWFF;BLA;Priority
2660;2;;LWFF;BLA;Priority
2660;1;;LWFF;BLA;Priority
2660;0;4|2|1|6;LWFF;BLA;Priority
2670;5;;LWFF;BLA;Priority
2670;4;;LWFF;BLA;Priority
2670;3;3|5|0|7;LWFF;BLA;Priority
2670;2;;LWFF;BLA;Priority
2670;1;;LWFF;BLA;Priority
2670;0;4|2|1|6;LWFF;BLA;Priority
2680;5;;LWFF;BLA;Priority
2680;4;;LWFF;BLA;Priority
2680;3;3|5|0|7;LWFF;BLA;Priority
2680;2;;LWFF;BLA;Priority
2680;1;;LWFF;BLA;Priority
2680;0;4|2|1|6;LWFF;BLA;Priority
2690;5;;LWFF;BLA;Priority
2690;4;;LWFF;BLA;Priority
2690;3;3|5|0|7;LWFF;BLA;Priority
2690;2;;LWFF;BLA;Priority
2690;1;;LWFF;BLA;Priority
2690;0;4|2|1|6;LWFF;BLA;Priority
2700;5;;LWFF;BLA;Priority
2700;4;;LWFF;BLA;Priority
2700;3;3|5|0|7;LWFF;BLA;Priority
2700;2;;LWFF;BLA;Priority
2700;1;;LWFF;BLA;Priority
2700;0;4|2|1|6;LWFF;BLA;Priority
2710;5;;LWFF;BLA;Priority
2710;4;;LWFF;BLA;Priority
2710;3;3|5|0|7;LWFF;BLA;Priority
2710;2;;LWFF;BLA;Priority
2710;1;;LWFF;BLA;Priority
2710;0;4|2|1|6;LWFF;BLA;Priority
2720;5;;LWFF;BLA;Priority
2720;4;;LWFF;BLA;Priority
2720;3;3|5|0|7;LWFF;BLA;Priority
2720;2;;LWFF;BLA;Priority
2720;1;;LWFF;BLA;Priority
2720;0;4|2|1|6;LWFF;BLA;Priority
2730;5;;LWFF;BLA;Priority
2730;4;;LWFF;BLA;Priority
2730;3;3|5|0|7;LWFF;BLA;Priority
2730;2;;LWFF;BLA;Priority
2730;1;;LWFF;BLA;Priority
2730;0;4|2|1|6;LWFF;BLA;Priority
2740;5;;LWFF;BLA;Priority
2740;4;;LWFF;BLA;Priority
2740;3;3|5|0|7;LWFF;BLA;Priority
2740;2;;LWFF;BLA;Priority
2740;1;;LWFF;BLA;Priority
2740;0;4|2|1|6;LWFF;BLA;Priority
2750;5;;LWFF;BLA;Priority
2750;4;;LWFF;BLA;Priority
2750;3;3|5|0|7;LWFF;BLA;Priority
2750;2;;LWFF;BLA;Priority
2750;1;;LWFF;BLA;Priority
2750;0;4|2|1|6;LWFF;BLA;Priority
2760;5;;LWFF;BLA;Priority
2760;4;;LWFF;BLA;Priority
2760;3;3|5|0|7;LWFF;BLA;Priority
2760;2;;LWFF;BLA;Priority
2760;1;;LWFF;BLA;Priority
2760;0;4|2|1|6;LWFF;BLA;Priority
2770;5;;LWFF;BLA;Priority
2770;4;;LWFF;BLA;Priority
2770;3;3|5|0|7;LWFF;BLA;Priority
2770;2;;LWFF;BLA;Priority
2770;1;;LWFF;BLA;Priority
2770;0;4|2|1|6;LWFF;BLA;Priority
2780;5;;LWFF;BLA;Priority
2780;4;;LWFF;BLA;Priority
2780;3;3|5|0|7;LWFF;BLA;Priority
2780;2;;LWFF;BLA;Priority
2780;1;;LWFF;BLA;Priority
2780;0;4|2|1|6;LWFF;BLA;Priority
2790;5;;LWFF;BLA;Priority
2790;4;;LWFF;BLA;Priority
2790;3;3|5|0|7;LWFF;BLA;Priority
2790;2;;LWFF;BLA;Priority
2790;1;;LWFF;BLA;Priority
2790;0;4|2|1|6;LWFF;BLA;Priority
2800;5;;LWFF;BLA;Priority
2800;4;;LWFF;BLA;Priority
2800;3;3|5|0|7;LWFF;BLA;Priority
2800;2;;LWFF;BLA;Priority
2800;1;;LWFF;BLA;Priority
2800;0;4|2|1|6;LWFF;BLA;Priority
2810;5;;LWFF;BLA;Priority
2810;4;;LWFF;BLA;Priority
2810;3;3|5|0|7;LWFF;BLA;Priority
2810;2;;LWFF;BLA;Priority
2810;1;;LWFF;BLA;Priority
2810;0;4|2|1|6;LWFF;BLA;Priority
2820;5;;LWFF;BLA;Priority
2820;4;;LWFF;BLA;Priority
2820;3;3|5|0|7;LWFF;BLA;Priority
2820;2;;LWFF;BLA;Priority
2820;1;;LWFF;BLA;Priority
2820;0;4|2|1|6;LWFF;BLA;Priority
2830;5;;LWFF;BLA;Priority
2830;4;;LWFF;BLA;Priority
2830;3;3|5|0|7;LWFF;BLA;Priority
2830;2;;LWFF;BLA;Priority
2830;1;;LWFF;BLA;Priority
2830;0;4|2|1|6;LWFF;BLA;Priority
2840;5;;LWFF;BLA;Priority
2840;4;;LWFF;BLA;Priority
2840;3;3|5|0|7;LWFF;BLA;Priority
2840;2;;LWFF;BLA;Priority
2840;1;;LWFF;BLA;Priority
2840;0;4|2|1|6;LWFF;BLA;Priority
2850;5;;LWFF;BLA;Priority
2850;4;;LWFF;BLA;Priority
2850;3;3|5|0|7;LWFF;BLA;Priority
2850;2;;LWFF;BLA;Priority
2850;1;;LWFF;BLA;Priority
2850;0;4|2|1|6;LWFF;BLA;Priority
2860;5;;LWFF;BLA;Priority
2860;4;;LWFF;BLA;Priority
2860;3;3|5|0|7;LWFF;BLA;Priority
2860;2;;LWFF;BLA;Priority
2860;1;;LWFF;BLA;Priority
2860;0;4|2|1|6;LWFF;BLA;Priority
2870;5;;LWFF;BLA;Priority
2870;4;;LWFF;BLA;Priority
2870;3;3|5|0|7;LWFF;BLA;Priority
2870;2;;LWFF;BLA;Priority
2870;1;;LWFF;BLA;Priority
2870;0;4|2|1|6;LWFF;BLA;Priority
2880;5;;LWFF;BLA;Priority
2880;4;;LWFF;BLA;Priority
2880;3;3|5|0|7;LWFF;BLA;Priority
2880;2;;LWFF;BLA;Priority
2880;1;;LWFF;BLA;Priority
2880;0;4|2|1|6;LWFF;BLA;Priority
2890;5;;LWFF;BLA;Priority
2890;4;;LWFF;BLA;Priority
2890;3;3|5|0|7;LWFF;BLA;Priority
2890;2;;LWFF;BLA;Priority
2890;1;;LWFF;BLA;Priority
2890;0;4|2|1|6;LWFF;BLA;Priority
2900;5;;LWFF;BLA;Priority
2900;4;;LWFF;BLA;Priority
2900;3;3|5|0|7;LWFF;BLA;Priority
2900;2;;LWFF;BLA;Priority
2900;1;;LWFF;BLA;Priority
2900;0;4|2|1|6;LWFF;BLA;Priority
2910;5;;LWFF;BLA;Priority
2910;4;;LWFF;BLA;Priority
2910;3;3|5|0|7;LWFF;BLA;Priority
2910;2;;LWFF;BLA;Priority
2910;1;;LWFF;BLA;Priority
2910;0;4|2|1|6;LWFF;BLA;Priority
2920;5;;LWFF;BLA;Priority
2920;4;;LWFF;BLA;Priority
2920;3;3|5|0|7;LWFF;BLA;Priority
2920;2;;LWFF;BLA;Priority
2920;1;;LWFF;BLA;Priority
2920;0;4|2|1|6;LWFF;BLA;Priority
2930;5;;LWFF;BLA;Priority
2930;4;;LWFF;BLA;Priority
2930;3;3|5|0|7;LWFF;BLA;Priority
2930;2;;LWFF;BLA;Priority
2930;1;;LWFF;BLA;Priority
2930;0;4|2|1|6;LWFF;BLA;Priority
2940;5;;LWFF;BLA;Priority
2940;4;;LWFF;BLA;Priority
2940;3;3|5|0|7;LWFF;BLA;Priority
2940;2;;LWFF;BLA;Priority
2940;1;;LWFF;BLA;Priority
2940;0;4|2|1|6;LWFF;BLA;Priority
2950;5;;LWFF;BLA;Priority
2950;4;;LWFF;BLA;Priority
2950;3;3|5|0|7;LWFF;BLA;Priority
2950;2;;LWFF;BLA;Priority
2950;1;;LWFF;BLA;Priority
2950;0;4|2|1|6;LWFF;BLA;Priority
2960;5;;LWFF;BLA;Priority
2960;4;;LWFF;BLA;Priority
2960;3;3|5|0|7;LWFF;BLA;Priority
2960;2;;LWFF;BLA;Priority
2960;1;;LWFF;BLA;Priority
2960;0;4|2|1|6;LWFF;BLA;Priority
2970;5;;LWFF;BLA;Priority
2970;4;;LWFF;BLA;Priority
2970;3;3|5|0|7;LWFF;BLA;Priority
2970;2;;LWFF;BLA;Priority
2970;1;;LWFF;BLA;Priority
2970;0;4|2|1|6;LWFF;BLA;Priority
2980;5;;LWFF;BLA;Priority
2980;4;;LWFF;BLA;Priority
2980;3;3|5|0|7;LWFF;BLA;Priority
2980;2;;LWFF;BLA;Priority
2980;1;;LWFF;BLA;Priority
2980;0;4|2|1|6;LWFF;BLA;Priority
2990;5;;LWFF;BLA;Priority
2990;4;;LWFF;BLA;Priority
2990;3;3|5|0|7;LWFF;BLA;Priority
2990;2;;LWFF;BLA;Priority
2990;1;;LWFF;BLA;Priority
2990;0;4|2|1|6;LWFF;BLA;Priority
3000;5;;LWFF;BLA;Priority
3000;4;;LWFF;BLA;Priority
3000;3;3|5|0|7;LWFF;BLA;Priority
3000;2;;LWFF;BLA;Priority
3000;1;;LWFF;BLA;Priority
3000;0;4|2|1|6;LWFF;BLA;Priority
3010;5;;LWFF;BLA;Priority
3010;4;;LWFF;BLA;Priority
3010;3;3|5|0|7;LWFF;BLA;Priority
3010;2;;LWFF;BLA;Priority
3010;1;;LWFF;BLA;Priority
3010;0;4|2|1|6;LWFF;BLA;Priority
3020;5;;LWFF;BLA;Priority
3020;4;;LWFF;BLA;Priority
3020;3;3|5|0|7;LWFF;BLA;Priority
3020;2;;LWFF;BLA;Priority
3020;1;;LWFF;BLA;Priority
3020;0;4|2|1|6;LWFF;BLA;Priority
3030;5;;LWFF;BLA;Priority
3030;4;;LWFF;BLA;Priority
3030;3;3|5|0|7;LWFF;BLA;Priority
3030;2;;LWFF;BLA;Priority
3030;1;;LWFF;BLA;Priority
3030;0;4|2|1|6;LWFF;BLA;Priority
3040;5;;LWFF;BLA;Priority
3040;4;;LWFF;BLA;Priority
3040;3;3|5|0|7;LWFF;BLA;Priority
3040;2;;LWFF;BLA;Priority
3040;1;;LWFF;BLA;Priority
3040;0;4|2|1|6;LWFF;BLA;Priority
3050;5;;LWFF;BLA;Priority
3050;4;;LWFF;BLA;Priority
3050;3;3|5|0|7;LWFF;BLA;Priority
3050;2;;LWFF;BLA;Priority
3050;1;;LWFF;BLA;Priority
3050;0;4|2|1|6;LWFF;BLA;Priority
3060;5;;LWFF;BLA;Priority
3060;4;;LWFF;BLA;Priority
3060;3;3|5|0|7;LWFF;BLA;Priority
3060;2;;LWFF;BLA;Priority
3060;1;;LWFF;BLA;Priority
3060;0;4|2|1|6;LWFF;BLA;Priority
0,00;h_5;0;LWFF;BLA;PSO
0,00;h_4;0;LWFF;BLA;PSO
0,00;h_3;4;LWFF;BLA;PSO
0,00;h_2;0;LWFF;BLA;PSO
0,00;h_1;0;LWFF;BLA;PSO
0,00;h_0;4;LWFF;BLA;PSO
10;5;;LWFF;BLA;PSO
10;4;;LWFF;BLA;PSO
10;3;3|5|0|7;LWFF;BLA;PSO
10;2;;LWFF;BLA;PSO
10;1;;LWFF;BLA;PSO
10;0;4|2|1|6;LWFF;BLA;PSO
20;5;;LWFF;BLA;PSO
20;4;;LWFF;BLA;PSO
20;3;3|5|0|7;LWFF;BLA;PSO
20;2;;LWFF;BLA;PSO
20;1;;LWFF;BLA;PSO
20;0;4|2|1|6;LWFF;BLA;PSO
30;5;;LWFF;BLA;PSO
30;4;;LWFF;BLA;PSO
30;3;3|5|0|7;LWFF;BLA;PSO
30;2;;LWFF;BLA;PSO
30;1;;LWFF;BLA;PSO
30;0;4|2|1|6;LWFF;BLA;PSO
40;5;;LWFF;BLA;PSO
40;4;;LWFF;BLA;PSO
40;3;3|5|0|7;LWFF;BLA;PSO
40;2;;LWFF;BLA;PSO
40;1;;LWFF;BLA;PSO
40;0;4|2|1|6;LWFF;BLA;PSO
50;5;;LWFF;BLA;PSO
50;4;;LWFF;BLA;PSO
50;3;3|5|0|7;LWFF;BLA;PSO
50;2;;LWFF;BLA;PSO
50;1;;LWFF;BLA;PSO
50;0;4|2|1|6;LWFF;BLA;PSO
60;5;;LWFF;BLA;PSO
60;4;;LWFF;BLA;PSO
60;3;3|5|0|7;LWFF;BLA;PSO
60;2;;LWFF;BLA;PSO
60;1;;LWFF;BLA;PSO
60;0;4|2|1|6;LWFF;BLA;PSO
70;5;;LWFF;BLA;PSO
70;4;;LWFF;BLA;PSO
70;3;3|5|0|7;LWFF;BLA;PSO
70;2;;LWFF;BLA;PSO
70;1;;LWFF;BLA;PSO
70;0;4|2|1|6;LWFF;BLA;PSO
80;5;;LWFF;BLA;PSO
80;4;;LWFF;BLA;PSO
80;3;3|5|0|7;LWFF;BLA;PSO
80;2;;LWFF;BLA;PSO
80;1;;LWFF;BLA;PSO
80;0;4|2|1|6;LWFF;BLA;PSO
90;5;;LWFF;BLA;PSO
90;4;;LWFF;BLA;PSO
90;3;3|5|0|7;LWFF;BLA;PSO
90;2;;LWFF;BLA;PSO
90;1;;LWFF;BLA;PSO
90;0;4|2|1|6;LWFF;BLA;PSO
100;5;;LWFF;BLA;PSO
100;4;;LWFF;BLA;PSO
100;3;3|5|0|7;LWFF;BLA;PSO
100;2;;LWFF;BLA;PSO
100;1;;LWFF;BLA;PSO
100;0;4|2|1|6;LWFF;BLA;PSO
110;5;;LWFF;BLA;PSO
110;4;;LWFF;BLA;PSO
110;3;3|5|0|7;LWFF;BLA;PSO
110;2;;LWFF;BLA;PSO
110;1;;LWFF;BLA;PSO
110;0;4|2|1|6;LWFF;BLA;PSO
120;5;;LWFF;BLA;PSO
120;4;;LWFF;BLA;PSO
120;3;3|5|0|7;LWFF;BLA;PSO
120;2;;LWFF;BLA;PSO
120;1;;LWFF;BLA;PSO
120;0;4|2|1|6;LWFF;BLA;PSO
130;5;;LWFF;BLA;PSO
130;4;;LWFF;BLA;PSO
130;3;3|5|0|7;LWFF;BLA;PSO
130;2;;LWFF;BLA;PSO
130;1;;LWFF;BLA;PSO
130;0;4|2|1|6;LWFF;BLA;PSO
140;5;;LWFF;BLA;PSO
140;4;;LWFF;BLA;PSO
140;3;3|5|0|7;LWFF;BLA;PSO
140;2;;LWFF;BLA;PSO
140;1;;LWFF;BLA;PSO
140;0;4|2|1|6;LWFF;BLA;PSO
150;5;;LWFF;BLA;PSO
150;4;;LWFF;BLA;PSO
150;3;3|5|0|7;LWFF;BLA;PSO
150;2;;LWFF;BLA;PSO
150;1;;LWFF;BLA;PSO
150;0;4|2|1|6;LWFF;BLA;PSO
160;5;;LWFF;BLA;PSO
160;4;;LWFF;BLA;PSO
160;3;3|5|0|7;LWFF;BLA;PSO
160;2;;LWFF;BLA;PSO
160;1;;LWFF;BLA;PSO
160;0;4|2|1|6;LWFF;BLA;PSO
170;5;;LWFF;BLA;PSO
170;4;;LWFF;BLA;PSO
170;3;3|5|0|7;LWFF;BLA;PSO
170;2;;LWFF;BLA;PSO
170;1;;LWFF;BLA;PSO
170;0;4|2|1|6;LWFF;BLA;PSO
180;5;;LWFF;BLA;PSO
180;4;;LWFF;BLA;PSO
180;3;3|5|0|7;LWFF;BLA;PSO
180;2;;LWFF;BLA;PSO
180;1;;LWFF;BLA;PSO
180;0;4|2|1|6;LWFF;BLA;PSO
190;5;;LWFF;BLA;PSO
190;4;;LWFF;BLA;PSO
190;3;3|5|0|7;LWFF;BLA;PSO
190;2;;LWFF;BLA;PSO
190;1;;LWFF;BLA;PSO
190;0;4|2|1|6;LWFF;BLA;PSO
200;5;;LWFF;BLA;PSO
200;4;;LWFF;BLA;PSO
200;3;3|5|0|7;LWFF;BLA;PSO
200;2;;LWFF;BLA;PSO
200;1;;LWFF;BLA;PSO
200;0;4|2|1|6;LWFF;BLA;PSO
210;5;;LWFF;BLA;PSO
210;4;;LWFF;BLA;PSO
210;3;3|5|0|7;LWFF;BLA;PSO
210;2;;LWFF;BLA;PSO
210;1;;LWFF;BLA;PSO
210;0;4|2|1|6;LWFF;BLA;PSO
220;5;;LWFF;BLA;PSO
220;4;;LWFF;BLA;PSO
220;3;3|5|0|7;LWFF;BLA;PSO
220;2;;LWFF;BLA;PSO
220;1;;LWFF;BLA;PSO
220;0;4|2|1|6;LWFF;BLA;PSO
230;5;;LWFF;BLA;PSO
230;4;;LWFF;BLA;PSO
230;3;3|5|0|7;LWFF;BLA;PSO
230;2;;LWFF;BLA;PSO
230;1;;LWFF;BLA;PSO
230;0;4|2|1|6;LWFF;BLA;PSO
240;5;;LWFF;BLA;PSO
240;4;;LWFF;BLA;PSO
