0;1;2;3;4;5;6;7;vm_policy;link_policy;wf_policy
timestamp;hostId;vmIds;cpu(%);ram(%);bw(%);policy;energy(W);LFF;BLA;Priority
550;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
550;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
550;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
550;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
560;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;18.4411;MFF;BLA;Priority
560;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
560;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
560;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
560;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
560;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
570;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
570;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
570;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
570;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
570;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
570;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
580;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
580;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
580;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
580;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
580;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
580;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
590;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
590;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
590;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
590;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
590;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
590;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
600;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
600;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
600;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
600;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
600;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
600;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
610;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
610;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
610;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
610;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
610;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
610;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
620;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
620;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
620;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
620;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
620;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
620;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
630;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
630;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
630;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
630;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
630;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
630;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
640;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
640;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
640;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
640;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
640;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
640;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
650;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
650;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
650;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
650;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
650;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
650;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
660;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
660;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
660;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
660;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
660;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
660;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
670;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
670;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
670;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
670;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
670;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
670;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
680;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
680;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
680;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
680;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
680;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
680;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
690;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
690;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
690;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
690;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
690;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
690;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
700;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
700;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
700;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
700;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
700;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
700;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
710;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
710;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
710;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
710;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
710;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
710;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
720;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
720;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
720;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
720;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
720;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
720;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
730;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
730;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
730;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
730;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
730;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
730;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
740;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
740;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
740;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
740;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
740;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
740;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
750;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
750;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
750;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
750;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
750;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
750;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
760;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
760;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
760;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
760;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
760;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
760;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
770;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
770;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
770;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
770;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
770;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
770;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
780;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
780;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
780;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
780;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
780;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
780;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
790;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
790;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
790;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
790;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
790;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
790;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
800;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
800;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
800;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
800;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
800;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
800;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
810;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
810;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
810;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
810;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
810;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
810;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
820;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
820;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
820;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
820;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
820;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
820;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
830;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
830;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
830;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
830;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
830;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
830;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
840;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
840;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
840;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
840;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
840;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
840;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
850;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
850;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
850;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
850;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
850;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
850;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
860;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
860;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
860;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
860;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
860;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
860;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
870;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
870;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
870;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
870;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
870;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
870;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
880;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
880;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
880;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
880;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
880;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
880;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
890;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
890;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
890;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
890;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
890;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
890;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
900;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
900;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
900;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
900;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
900;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
900;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
910;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
910;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
910;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
910;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
910;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
910;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
920;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
920;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
920;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
920;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
920;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
920;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
930;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
930;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
930;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
930;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
930;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
930;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
940;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
940;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
940;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
940;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
940;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
940;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
950;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
950;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
950;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
950;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
950;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
950;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
960;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
960;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
960;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
960;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
960;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
960;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
970;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
970;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
970;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
970;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
970;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
970;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
980;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
980;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
980;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
980;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
980;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
980;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
990;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
990;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
990;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
990;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
990;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
990;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
1000;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
1000;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
1000;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
1000;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
1000;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
1000;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
1010;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;19.1117;MFF;BLA;Priority
1010;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
1010;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
1010;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
1010;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
1010;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
1020;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;34.1999;MFF;BLA;Priority
1020;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
1020;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
1020;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
1020;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
1020;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
1030;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;34.5351;MFF;BLA;Priority
1030;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
1030;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
1030;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
1030;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
1030;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
1040;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;34.8704;MFF;BLA;Priority
1040;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
1040;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
1040;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
1040;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
1040;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
1050;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;35.2057;MFF;BLA;Priority
1050;h_4;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
1050;h_3;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
1050;h_2;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
1050;h_1;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
1050;h_0;;0.0000;0.0000;0.0000;MFF;0.0000;MFF;BLA;Priority
1060;h_5;5|6|7|4|0|2|3|1;21.8750;62.5000;56.0000;MFF;35.5410;MFF;BLA;Priority
