time;host_name;host_id;energy;vm_policy;link_policy;wf_policy
6411;h_5;5.0;0.0;LWFF;BLA;PSO
6411;h_4;4.0;0.0;LWFF;BLA;PSO
6411;h_3;3.0;213.9098;LWFF;BLA;PSO
6411;h_2;2.0;0.0;LWFF;BLA;PSO
6411;h_1;1.0;0.0;LWFF;BLA;PSO
6411;h_0;0.0;213.8893;LWFF;BLA;PSO
TOTAL;;;855.6013;LWFF;BLA;PSO
6411;h_11;11.0;0.0;LWFF;BLA;PSO
6411;h_10;10.0;0.0;LWFF;BLA;PSO
6411;h_9;9.0;213.8942;LWFF;BLA;PSO
6411;h_8;8.0;0.0;LWFF;BLA;PSO
6411;h_7;7.0;0.0;LWFF;BLA;PSO
6411;h_6;6.0;213.908;LWFF;BLA;PSO
6411;h_5;5.0;0.0;LWFF;BLA;PSO
6411;h_4;4.0;0.0;LWFF;BLA;PSO
6411;h_3;3.0;213.9098;LWFF;BLA;PSO
6411;h_2;2.0;0.0;LWFF;BLA;PSO
6411;h_1;1.0;0.0;LWFF;BLA;PSO
6411;h_0;0.0;213.8893;LWFF;BLA;PSO
TOTAL;;;855.6013;LWFF;BLA;PSO
6411;h_11;11.0;0.0;LWFF;BLA;PSO
6411;h_10;10.0;0.0;LWFF;BLA;PSO
6411;h_9;9.0;213.8942;LWFF;BLA;PSO
6411;h_8;8.0;0.0;LWFF;BLA;PSO
6411;h_7;7.0;0.0;LWFF;BLA;PSO
6411;h_6;6.0;213.908;LWFF;BLA;PSO
6411;h_5;5.0;0.0;LWFF;BLA;PSO
6411;h_4;4.0;0.0;LWFF;BLA;PSO
6411;h_3;3.0;213.9098;LWFF;BLA;PSO
6411;h_2;2.0;0.0;LWFF;BLA;PSO
6411;h_1;1.0;0.0;LWFF;BLA;PSO
6411;h_0;0.0;213.8893;LWFF;BLA;PSO
TOTAL;;;855.6013;LWFF;BLA;PSO
6411;h_11;11.0;0.0;LWFF;BLA;PSO
6411;h_10;10.0;0.0;LWFF;BLA;PSO
6411;h_9;9.0;213.8942;LWFF;BLA;PSO
6411;h_8;8.0;0.0;LWFF;BLA;PSO
6411;h_7;7.0;0.0;LWFF;BLA;PSO
6411;h_6;6.0;213.908;LWFF;BLA;PSO
6411;h_5;5.0;0.0;LWFF;BLA;PSO
6411;h_4;4.0;0.0;LWFF;BLA;PSO
6411;h_3;3.0;213.9098;LWFF;BLA;PSO
6411;h_2;2.0;0.0;LWFF;BLA;PSO
6411;h_1;1.0;0.0;LWFF;BLA;PSO
6411;h_0;0.0;213.8893;LWFF;BLA;PSO
TOTAL;;;855.6013;LWFF;BLA;PSO
6411;h_11;11.0;0.0;LWFF;BLA;PSO
6411;h_10;10.0;0.0;LWFF;BLA;PSO
6411;h_9;9.0;213.8942;LWFF;BLA;PSO
6411;h_8;8.0;0.0;LWFF;BLA;PSO
6411;h_7;7.0;0.0;LWFF;BLA;PSO
6411;h_6;6.0;213.908;LWFF;BLA;PSO
6411;h_5;5.0;0.0;LWFF;BLA;PSO
6411;h_4;4.0;0.0;LWFF;BLA;PSO
6411;h_3;3.0;213.9098;LWFF;BLA;PSO
6411;h_2;2.0;0.0;LWFF;BLA;PSO
6411;h_1;1.0;0.0;LWFF;BLA;PSO
6411;h_0;0.0;213.8893;LWFF;BLA;PSO
TOTAL;;;855.6013;LWFF;BLA;PSO
6411;h_11;11.0;0.0;LWFF;BLA;PSO
6411;h_10;10.0;0.0;LWFF;BLA;PSO
6411;h_9;9.0;213.8942;LWFF;BLA;PSO
6411;h_8;8.0;0.0;LWFF;BLA;PSO
6411;h_7;7.0;0.0;LWFF;BLA;PSO
6411;h_6;6.0;213.908;LWFF;BLA;PSO
6411;h_5;5.0;0.0;LWFF;BLA;PSO
6411;h_4;4.0;0.0;LWFF;BLA;PSO
6411;h_3;3.0;213.9098;LWFF;BLA;PSO
6411;h_2;2.0;0.0;LWFF;BLA;PSO
6411;h_1;1.0;0.0;LWFF;BLA;PSO
6411;h_0;0.0;213.8893;LWFF;BLA;PSO
TOTAL;;;855.6013;LWFF;BLA;PSO
6411;h_11;11.0;0.0;LWFF;BLA;PSO
6411;h_10;10.0;0.0;LWFF;BLA;PSO
6411;h_9;9.0;213.8942;LWFF;BLA;PSO
6411;h_8;8.0;0.0;LWFF;BLA;PSO
6411;h_7;7.0;0.0;LWFF;BLA;PSO
6411;h_6;6.0;213.908;LWFF;BLA;PSO
6411;h_5;5.0;0.0;LWFF;BLA;PSO
6411;h_4;4.0;0.0;LWFF;BLA;PSO
6411;h_3;3.0;213.9098;LWFF;BLA;PSO
6411;h_2;2.0;0.0;LWFF;BLA;PSO
6411;h_1;1.0;0.0;LWFF;BLA;PSO
6411;h_0;0.0;213.8893;LWFF;BLA;PSO
TOTAL;;;855.6013;LWFF;BLA;PSO
6411;h_11;11.0;0.0;LWFF;BLA;PSO
6411;h_10;10.0;0.0;LWFF;BLA;PSO
6411;h_9;9.0;213.8942;LWFF;BLA;PSO
6411;h_8;8.0;0.0;LWFF;BLA;PSO
6411;h_7;7.0;0.0;LWFF;BLA;PSO
6411;h_6;6.0;213.908;LWFF;BLA;PSO
6411;h_5;5.0;0.0;LWFF;BLA;PSO
6411;h_4;4.0;0.0;LWFF;BLA;PSO
6411;h_3;3.0;213.9098;LWFF;BLA;PSO
6411;h_2;2.0;0.0;LWFF;BLA;PSO
6411;h_1;1.0;0.0;LWFF;BLA;PSO
6411;h_0;0.0;213.8893;LWFF;BLA;PSO
TOTAL;;;855.6013;LWFF;BLA;PSO
6411;h_11;11.0;0.0;LWFF;BLA;PSO
6411;h_10;10.0;0.0;LWFF;BLA;PSO
6411;h_9;9.0;213.8942;LWFF;BLA;PSO
6411;h_8;8.0;0.0;LWFF;BLA;PSO
6411;h_7;7.0;0.0;LWFF;BLA;PSO
6411;h_6;6.0;213.908;LWFF;BLA;PSO
6411;h_5;5.0;0.0;LWFF;BLA;PSO
6411;h_4;4.0;0.0;LWFF;BLA;PSO
6411;h_3;3.0;213.9098;LWFF;BLA;PSO
6411;h_2;2.0;0.0;LWFF;BLA;PSO
6411;h_1;1.0;0.0;LWFF;BLA;PSO
6411;h_0;0.0;213.8893;LWFF;BLA;PSO
TOTAL;;;855.6013;LWFF;BLA;PSO
6413;h_11;11.0;0.0;LWFF;BLA;PSO
6413;h_10;10.0;0.0;LWFF;BLA;PSO
6413;h_9;9.0;213.8942;LWFF;BLA;PSO
6413;h_8;8.0;0.0;LWFF;BLA;PSO
6413;h_7;7.0;0.0;LWFF;BLA;PSO
6413;h_6;6.0;213.908;LWFF;BLA;PSO
6413;h_5;5.0;0.0;LWFF;BLA;PSO
6413;h_4;4.0;0.0;LWFF;BLA;PSO
6413;h_3;3.0;213.9098;LWFF;BLA;PSO
6413;h_2;2.0;0.0;LWFF;BLA;PSO
6413;h_1;1.0;0.0;LWFF;BLA;PSO
6413;h_0;0.0;213.8893;LWFF;BLA;PSO
TOTAL;;;855.6013;LWFF;BLA;PSO
6413;h_11;11.0;0.0;LWFF;BLA;PSO
6413;h_10;10.0;0.0;LWFF;BLA;PSO
6413;h_9;9.0;213.8942;LWFF;BLA;PSO
6413;h_8;8.0;0.0;LWFF;BLA;PSO
6413;h_7;7.0;0.0;LWFF;BLA;PSO
6413;h_6;6.0;213.908;LWFF;BLA;PSO
6413;h_5;5.0;0.0;LWFF;BLA;PSO
6413;h_4;4.0;0.0;LWFF;BLA;PSO
6413;h_3;3.0;213.9098;LWFF;BLA;PSO
6413;h_2;2.0;0.0;LWFF;BLA;PSO
6413;h_1;1.0;0.0;LWFF;BLA;PSO
6413;h_0;0.0;213.8893;LWFF;BLA;PSO
TOTAL;;;855.6013;LWFF;BLA;PSO
6413;h_11;11.0;0.0;LWFF;BLA;PSO
6413;h_10;10.0;0.0;LWFF;BLA;PSO
6413;h_9;9.0;213.8942;LWFF;BLA;PSO
6413;h_8;8.0;0.0;LWFF;BLA;PSO
6413;h_7;7.0;0.0;LWFF;BLA;PSO
6413;h_6;6.0;213.908;LWFF;BLA;PSO
6413;h_5;5.0;0.0;LWFF;BLA;PSO
6413;h_4;4.0;0.0;LWFF;BLA;PSO
6413;h_3;3.0;213.9098;LWFF;BLA;PSO
6413;h_2;2.0;0.0;LWFF;BLA;PSO
6413;h_1;1.0;0.0;LWFF;BLA;PSO
6413;h_0;0.0;213.8893;LWFF;BLA;PSO
TOTAL;;;855.6013;LWFF;BLA;PSO
6413;h_11;11.0;0.0;LWFF;BLA;PSO
6413;h_10;10.0;0.0;LWFF;BLA;PSO
6413;h_9;9.0;213.8942;LWFF;BLA;PSO
6413;h_8;8.0;0.0;LWFF;BLA;PSO
6413;h_7;7.0;0.0;LWFF;BLA;PSO
6413;h_6;6.0;213.908;LWFF;BLA;PSO
6413;h_5;5.0;0.0;LWFF;BLA;PSO
6413;h_4;4.0;0.0;LWFF;BLA;PSO
6413;h_3;3.0;213.9098;LWFF;BLA;PSO
6413;h_2;2.0;0.0;LWFF;BLA;PSO
6413;h_1;1.0;0.0;LWFF;BLA;PSO
6413;h_0;0.0;213.8893;LWFF;BLA;PSO
TOTAL;;;855.6013;LWFF;BLA;PSO
6413;h_11;11.0;0.0;LWFF;BLA;PSO
6413;h_10;10.0;0.0;LWFF;BLA;PSO
6413;h_9;9.0;213.8942;LWFF;BLA;PSO
6413;h_8;8.0;0.0;LWFF;BLA;PSO
6413;h_7;7.0;0.0;LWFF;BLA;PSO
6413;h_6;6.0;213.908;LWFF;BLA;PSO
6413;h_5;5.0;0.0;LWFF;BLA;PSO
6413;h_4;4.0;0.0;LWFF;BLA;PSO
6413;h_3;3.0;213.9098;LWFF;BLA;PSO
6413;h_2;2.0;0.0;LWFF;BLA;PSO
6413;h_1;1.0;0.0;LWFF;BLA;PSO
6413;h_0;0.0;213.8893;LWFF;BLA;PSO
TOTAL;;;855.6013;LWFF;BLA;PSO
6413;h_11;11.0;0.0;LWFF;BLA;PSO
6413;h_10;10.0;0.0;LWFF;BLA;PSO
6413;h_9;9.0;213.8942;LWFF;BLA;PSO
6413;h_8;8.0;0.0;LWFF;BLA;PSO
6413;h_7;7.0;0.0;LWFF;BLA;PSO
6413;h_6;6.0;213.908;LWFF;BLA;PSO
6413;h_5;5.0;0.0;LWFF;BLA;PSO
6413;h_4;4.0;0.0;LWFF;BLA;PSO
6413;h_3;3.0;213.9098;LWFF;BLA;PSO
6413;h_2;2.0;0.0;LWFF;BLA;PSO
6413;h_1;1.0;0.0;LWFF;BLA;PSO
6413;h_0;0.0;213.8893;LWFF;BLA;PSO
TOTAL;;;855.6013;LWFF;BLA;PSO
6413;h_11;11.0;0.0;LWFF;BLA;PSO
6413;h_10;10.0;0.0;LWFF;BLA;PSO
6413;h_9;9.0;213.8942;LWFF;BLA;PSO
6413;h_8;8.0;0.0;LWFF;BLA;PSO
6413;h_7;7.0;0.0;LWFF;BLA;PSO
6413;h_6;6.0;213.908;LWFF;BLA;PSO
6413;h_5;5.0;0.0;LWFF;BLA;PSO
6413;h_4;4.0;0.0;LWFF;BLA;PSO
6413;h_3;3.0;213.9098;LWFF;BLA;PSO
6413;h_2;2.0;0.0;LWFF;BLA;PSO
6413;h_1;1.0;0.0;LWFF;BLA;PSO
6413;h_0;0.0;213.8893;LWFF;BLA;PSO
TOTAL;;;855.6013;LWFF;BLA;PSO
6413;h_11;11.0;0.0;LWFF;BLA;PSO
6413;h_10;10.0;0.0;LWFF;BLA;PSO
6413;h_9;9.0;213.8942;LWFF;BLA;PSO
6413;h_8;8.0;0.0;LWFF;BLA;PSO
6413;h_7;7.0;0.0;LWFF;BLA;PSO
6413;h_6;6.0;213.908;LWFF;BLA;PSO
6413;h_5;5.0;0.0;LWFF;BLA;PSO
6413;h_4;4.0;0.0;LWFF;BLA;PSO
6413;h_3;3.0;213.9098;LWFF;BLA;PSO
6413;h_2;2.0;0.0;LWFF;BLA;PSO
6413;h_1;1.0;0.0;LWFF;BLA;PSO
6413;h_0;0.0;213.8893;LWFF;BLA;PSO
TOTAL;;;855.6013;LWFF;BLA;PSO
6413;h_11;11.0;0.0;LWFF;BLA;PSO
6413;h_10;10.0;0.0;LWFF;BLA;PSO
6413;h_9;9.0;213.8942;LWFF;BLA;PSO
6413;h_8;8.0;0.0;LWFF;BLA;PSO
6413;h_7;7.0;0.0;LWFF;BLA;PSO
6413;h_6;6.0;213.908;LWFF;BLA;PSO
6413;h_5;5.0;0.0;LWFF;BLA;PSO
6413;h_4;4.0;0.0;LWFF;BLA;PSO
6413;h_3;3.0;213.9098;LWFF;BLA;PSO
6413;h_2;2.0;0.0;LWFF;BLA;PSO
6413;h_1;1.0;0.0;LWFF;BLA;PSO
6413;h_0;0.0;213.8893;LWFF;BLA;PSO
TOTAL;;;855.6013;LWFF;BLA;PSO
6413;h_11;11.0;0.0;LWFF;BLA;PSO
6413;h_10;10.0;0.0;LWFF;BLA;PSO
6413;h_9;9.0;213.8942;LWFF;BLA;PSO
6413;h_8;8.0;0.0;LWFF;BLA;PSO
6413;h_7;7.0;0.0;LWFF;BLA;PSO
6413;h_6;6.0;213.908;LWFF;BLA;PSO
6413;h_5;5.0;0.0;LWFF;BLA;PSO
6413;h_4;4.0;0.0;LWFF;BLA;PSO
6413;h_3;3.0;213.9098;LWFF;BLA;PSO
6413;h_2;2.0;0.0;LWFF;BLA;PSO
6413;h_1;1.0;0.0;LWFF;BLA;PSO
6413;h_0;0.0;213.8893;LWFF;BLA;PSO
TOTAL;;;855.6013;LWFF;BLA;PSO
6413;h_11;11.0;0.0;LWFF;BLA;PSO
6413;h_10;10.0;0.0;LWFF;BLA;PSO
6413;h_9;9.0;213.8942;LWFF;BLA;PSO
6413;h_8;8.0;0.0;LWFF;BLA;PSO
6413;h_7;7.0;0.0;LWFF;BLA;PSO
6413;h_6;6.0;213.908;LWFF;BLA;PSO
6413;h_5;5.0;0.0;LWFF;BLA;PSO
6413;h_4;4.0;0.0;LWFF;BLA;PSO
6413;h_3;3.0;213.9098;LWFF;BLA;PSO
6413;h_2;2.0;0.0;LWFF;BLA;PSO
6413;h_1;1.0;0.0;LWFF;BLA;PSO
6413;h_0;0.0;213.8893;LWFF;BLA;PSO
TOTAL;;;855.6013;LWFF;BLA;PSO
6413;h_11;11.0;0.0;LWFF;BLA;PSO
6413;h_10;10.0;0.0;LWFF;BLA;PSO
6413;h_9;9.0;213.8942;LWFF;BLA;PSO
6413;h_8;8.0;0.0;LWFF;BLA;PSO
6413;h_7;7.0;0.0;LWFF;BLA;PSO
6413;h_6;6.0;213.908;LWFF;BLA;PSO
6413;h_5;5.0;0.0;LWFF;BLA;PSO
6413;h_4;4.0;0.0;LWFF;BLA;PSO
6413;h_3;3.0;213.9098;LWFF;BLA;PSO
6413;h_2;2.0;0.0;LWFF;BLA;PSO
6413;h_1;1.0;0.0;LWFF;BLA;PSO
6413;h_0;0.0;213.8893;LWFF;BLA;PSO
TOTAL;;;855.6013;LWFF;BLA;PSO
6413;h_11;11.0;0.0;LWFF;BLA;PSO
6413;h_10;10.0;0.0;LWFF;BLA;PSO
6413;h_9;9.0;213.8942;LWFF;BLA;PSO
6413;h_8;8.0;0.0;LWFF;BLA;PSO
6413;h_7;7.0;0.0;LWFF;BLA;PSO
6413;h_6;6.0;213.908;LWFF;BLA;PSO
6413;h_5;5.0;0.0;LWFF;BLA;PSO
6413;h_4;4.0;0.0;LWFF;BLA;PSO
6413;h_3;3.0;213.9098;LWFF;BLA;PSO
6413;h_2;2.0;0.0;LWFF;BLA;PSO
6413;h_1;1.0;0.0;LWFF;BLA;PSO
6413;h_0;0.0;213.8893;LWFF;BLA;PSO
TOTAL;;;855.6013;LWFF;BLA;PSO
6413;h_11;11.0;0.0;LWFF;BLA;PSO
6413;h_10;10.0;0.0;LWFF;BLA;PSO
6413;h_9;9.0;213.8942;LWFF;BLA;PSO
6413;h_8;8.0;0.0;LWFF;BLA;PSO
6413;h_7;7.0;0.0;LWFF;BLA;PSO
6413;h_6;6.0;213.908;LWFF;BLA;PSO
6413;h_5;5.0;0.0;LWFF;BLA;PSO
6413;h_4;4.0;0.0;LWFF;BLA;PSO
6413;h_3;3.0;213.9098;LWFF;BLA;PSO
6413;h_2;2.0;0.0;LWFF;BLA;PSO
6413;h_1;1.0;0.0;LWFF;BLA;PSO
6413;h_0;0.0;213.8893;LWFF;BLA;PSO
TOTAL;;;855.6013;LWFF;BLA;PSO
6413;h_11;11.0;0.0;LWFF;BLA;PSO
6413;h_10;10.0;0.0;LWFF;BLA;PSO
6413;h_9;9.0;213.8942;LWFF;BLA;PSO
6413;h_8;8.0;0.0;LWFF;BLA;PSO
6413;h_7;7.0;0.0;LWFF;BLA;PSO
6413;h_6;6.0;213.908;LWFF;BLA;PSO
6413;h_5;5.0;0.0;LWFF;BLA;PSO
6413;h_4;4.0;0.0;LWFF;BLA;PSO
6413;h_3;3.0;213.9098;LWFF;BLA;PSO
6413;h_2;2.0;0.0;LWFF;BLA;PSO
6413;h_1;1.0;0.0;LWFF;BLA;PSO
6413;h_0;0.0;213.8893;LWFF;BLA;PSO
TOTAL;;;855.6013;LWFF;BLA;PSO
6413;h_11;11.0;0.0;LWFF;BLA;PSO
6413;h_10;10.0;0.0;LWFF;BLA;PSO
6413;h_9;9.0;213.8942;LWFF;BLA;PSO
6413;h_8;8.0;0.0;LWFF;BLA;PSO
6413;h_7;7.0;0.0;LWFF;BLA;PSO
6413;h_6;6.0;213.908;LWFF;BLA;PSO
6413;h_5;5.0;0.0;LWFF;BLA;PSO
6413;h_4;4.0;0.0;LWFF;BLA;PSO
6413;h_3;3.0;213.9098;LWFF;BLA;PSO
6413;h_2;2.0;0.0;LWFF;BLA;PSO
6413;h_1;1.0;0.0;LWFF;BLA;PSO
6413;h_0;0.0;213.8893;LWFF;BLA;PSO
TOTAL;;;855.6013;LWFF;BLA;PSO
6421;h_11;11.0;0.0;LWFF;BLA;PSO
6421;h_10;10.0;0.0;LWFF;BLA;PSO
6421;h_9;9.0;214.2279;LWFF;BLA;PSO
6421;h_8;8.0;0.0;LWFF;BLA;PSO
6421;h_7;7.0;0.0;LWFF;BLA;PSO
6421;h_6;6.0;214.2417;LWFF;BLA;PSO
6421;h_5;5.0;0.0;LWFF;BLA;PSO
6421;h_4;4.0;0.0;LWFF;BLA;PSO
6421;h_3;3.0;214.2435;LWFF;BLA;PSO
6421;h_2;2.0;0.0;LWFF;BLA;PSO
6421;h_1;1.0;0.0;LWFF;BLA;PSO
6421;h_0;0.0;214.2229;LWFF;BLA;PSO
TOTAL;;;856.9359;LWFF;BLA;PSO
6421;h_11;11.0;0.0;LWFF;BLA;PSO
6421;h_10;10.0;0.0;LWFF;BLA;PSO
6421;h_9;9.0;214.2279;LWFF;BLA;PSO
6421;h_8;8.0;0.0;LWFF;BLA;PSO
6421;h_7;7.0;0.0;LWFF;BLA;PSO
6421;h_6;6.0;214.2417;LWFF;BLA;PSO
6421;h_5;5.0;0.0;LWFF;BLA;PSO
6421;h_4;4.0;0.0;LWFF;BLA;PSO
6421;h_3;3.0;214.2435;LWFF;BLA;PSO
6421;h_2;2.0;0.0;LWFF;BLA;PSO
6421;h_1;1.0;0.0;LWFF;BLA;PSO
6421;h_0;0.0;214.2229;LWFF;BLA;PSO
TOTAL;;;856.9359;LWFF;BLA;PSO
6421;h_11;11.0;0.0;LWFF;BLA;PSO
6421;h_10;10.0;0.0;LWFF;BLA;PSO
6421;h_9;9.0;214.2279;LWFF;BLA;PSO
6421;h_8;8.0;0.0;LWFF;BLA;PSO
6421;h_7;7.0;0.0;LWFF;BLA;PSO
6421;h_6;6.0;214.2417;LWFF;BLA;PSO
6421;h_5;5.0;0.0;LWFF;BLA;PSO
6421;h_4;4.0;0.0;LWFF;BLA;PSO
6421;h_3;3.0;214.2435;LWFF;BLA;PSO
6421;h_2;2.0;0.0;LWFF;BLA;PSO
6421;h_1;1.0;0.0;LWFF;BLA;PSO
6421;h_0;0.0;214.2229;LWFF;BLA;PSO
TOTAL;;;856.9359;LWFF;BLA;PSO
6421;h_11;11.0;0.0;LWFF;BLA;PSO
6421;h_10;10.0;0.0;LWFF;BLA;PSO
6421;h_9;9.0;214.2279;LWFF;BLA;PSO
6421;h_8;8.0;0.0;LWFF;BLA;PSO
6421;h_7;7.0;0.0;LWFF;BLA;PSO
6421;h_6;6.0;214.2417;LWFF;BLA;PSO
6421;h_5;5.0;0.0;LWFF;BLA;PSO
6421;h_4;4.0;0.0;LWFF;BLA;PSO
6421;h_3;3.0;214.2435;LWFF;BLA;PSO
6421;h_2;2.0;0.0;LWFF;BLA;PSO
6421;h_1;1.0;0.0;LWFF;BLA;PSO
6421;h_0;0.0;214.2229;LWFF;BLA;PSO
TOTAL;;;856.9359;LWFF;BLA;PSO
6421;h_11;11.0;0.0;LWFF;BLA;PSO
6421;h_10;10.0;0.0;LWFF;BLA;PSO
6421;h_9;9.0;214.2279;LWFF;BLA;PSO
6421;h_8;8.0;0.0;LWFF;BLA;PSO
6421;h_7;7.0;0.0;LWFF;BLA;PSO
6421;h_6;6.0;214.2417;LWFF;BLA;PSO
6421;h_5;5.0;0.0;LWFF;BLA;PSO
6421;h_4;4.0;0.0;LWFF;BLA;PSO
6421;h_3;3.0;214.2435;LWFF;BLA;PSO
6421;h_2;2.0;0.0;LWFF;BLA;PSO
6421;h_1;1.0;0.0;LWFF;BLA;PSO
6421;h_0;0.0;214.2229;LWFF;BLA;PSO
TOTAL;;;856.9359;LWFF;BLA;PSO
6421;h_11;11.0;0.0;LWFF;BLA;PSO
6421;h_10;10.0;0.0;LWFF;BLA;PSO
6421;h_9;9.0;214.2279;LWFF;BLA;PSO
6421;h_8;8.0;0.0;LWFF;BLA;PSO
6421;h_7;7.0;0.0;LWFF;BLA;PSO
6421;h_6;6.0;214.2417;LWFF;BLA;PSO
6421;h_5;5.0;0.0;LWFF;BLA;PSO
6421;h_4;4.0;0.0;LWFF;BLA;PSO
6421;h_3;3.0;214.2435;LWFF;BLA;PSO
6421;h_2;2.0;0.0;LWFF;BLA;PSO
6421;h_1;1.0;0.0;LWFF;BLA;PSO
6421;h_0;0.0;214.2229;LWFF;BLA;PSO
TOTAL;;;856.9359;LWFF;BLA;PSO
6421;h_11;11.0;0.0;LWFF;BLA;PSO
6421;h_10;10.0;0.0;LWFF;BLA;PSO
6421;h_9;9.0;214.2279;LWFF;BLA;PSO
6421;h_8;8.0;0.0;LWFF;BLA;PSO
6421;h_7;7.0;0.0;LWFF;BLA;PSO
6421;h_6;6.0;214.2417;LWFF;BLA;PSO
6421;h_5;5.0;0.0;LWFF;BLA;PSO
6421;h_4;4.0;0.0;LWFF;BLA;PSO
6421;h_3;3.0;214.2435;LWFF;BLA;PSO
6421;h_2;2.0;0.0;LWFF;BLA;PSO
6421;h_1;1.0;0.0;LWFF;BLA;PSO
6421;h_0;0.0;214.2229;LWFF;BLA;PSO
TOTAL;;;856.9359;LWFF;BLA;PSO
6421;h_11;11.0;0.0;LWFF;BLA;PSO
6421;h_10;10.0;0.0;LWFF;BLA;PSO
6421;h_9;9.0;214.2279;LWFF;BLA;PSO
6421;h_8;8.0;0.0;LWFF;BLA;PSO
6421;h_7;7.0;0.0;LWFF;BLA;PSO
6421;h_6;6.0;214.2417;LWFF;BLA;PSO
6421;h_5;5.0;0.0;LWFF;BLA;PSO
6421;h_4;4.0;0.0;LWFF;BLA;PSO
6421;h_3;3.0;214.2435;LWFF;BLA;PSO
6421;h_2;2.0;0.0;LWFF;BLA;PSO
6421;h_1;1.0;0.0;LWFF;BLA;PSO
6421;h_0;0.0;214.2229;LWFF;BLA;PSO
TOTAL;;;856.9359;LWFF;BLA;PSO
6421;h_11;11.0;0.0;LWFF;BLA;PSO
6421;h_10;10.0;0.0;LWFF;BLA;PSO
6421;h_9;9.0;214.2279;LWFF;BLA;PSO
6421;h_8;8.0;0.0;LWFF;BLA;PSO
6421;h_7;7.0;0.0;LWFF;BLA;PSO
6421;h_6;6.0;214.2417;LWFF;BLA;PSO
6421;h_5;5.0;0.0;LWFF;BLA;PSO
6421;h_4;4.0;0.0;LWFF;BLA;PSO
6421;h_3;3.0;214.2435;LWFF;BLA;PSO
6421;h_2;2.0;0.0;LWFF;BLA;PSO
6421;h_1;1.0;0.0;LWFF;BLA;PSO
6421;h_0;0.0;214.2229;LWFF;BLA;PSO
TOTAL;;;856.9359;LWFF;BLA;PSO
6421;h_11;11.0;0.0;LWFF;BLA;PSO
6421;h_10;10.0;0.0;LWFF;BLA;PSO
6421;h_9;9.0;214.2279;LWFF;BLA;PSO
6421;h_8;8.0;0.0;LWFF;BLA;PSO
6421;h_7;7.0;0.0;LWFF;BLA;PSO
6421;h_6;6.0;214.2417;LWFF;BLA;PSO
6421;h_5;5.0;0.0;LWFF;BLA;PSO
6421;h_4;4.0;0.0;LWFF;BLA;PSO
6421;h_3;3.0;214.2435;LWFF;BLA;PSO
6421;h_2;2.0;0.0;LWFF;BLA;PSO
6421;h_1;1.0;0.0;LWFF;BLA;PSO
6421;h_0;0.0;214.2229;LWFF;BLA;PSO
TOTAL;;;856.9359;LWFF;BLA;PSO
6421;h_11;11.0;0.0;LWFF;BLA;PSO
6421;h_10;10.0;0.0;LWFF;BLA;PSO
6421;h_9;9.0;214.2279;LWFF;BLA;PSO
6421;h_8;8.0;0.0;LWFF;BLA;PSO
6421;h_7;7.0;0.0;LWFF;BLA;PSO
6421;h_6;6.0;214.2417;LWFF;BLA;PSO
6421;h_5;5.0;0.0;LWFF;BLA;PSO
6421;h_4;4.0;0.0;LWFF;BLA;PSO
6421;h_3;3.0;214.2435;LWFF;BLA;PSO
6421;h_2;2.0;0.0;LWFF;BLA;PSO
6421;h_1;1.0;0.0;LWFF;BLA;PSO
6421;h_0;0.0;214.2229;LWFF;BLA;PSO
TOTAL;;;856.9359;LWFF;BLA;PSO
6421;h_11;11.0;0.0;LWFF;BLA;PSO
6421;h_10;10.0;0.0;LWFF;BLA;PSO
6421;h_9;9.0;214.2279;LWFF;BLA;PSO
6421;h_8;8.0;0.0;LWFF;BLA;PSO
6421;h_7;7.0;0.0;LWFF;BLA;PSO
6421;h_6;6.0;214.2417;LWFF;BLA;PSO
6421;h_5;5.0;0.0;LWFF;BLA;PSO
6421;h_4;4.0;0.0;LWFF;BLA;PSO
6421;h_3;3.0;214.2435;LWFF;BLA;PSO
6421;h_2;2.0;0.0;LWFF;BLA;PSO
6421;h_1;1.0;0.0;LWFF;BLA;PSO
6421;h_0;0.0;214.2229;LWFF;BLA;PSO
TOTAL;;;856.9359;LWFF;BLA;PSO
6421;h_11;11.0;0.0;LWFF;BLA;PSO
6421;h_10;10.0;0.0;LWFF;BLA;PSO
6421;h_9;9.0;214.2279;LWFF;BLA;PSO
6421;h_8;8.0;0.0;LWFF;BLA;PSO
6421;h_7;7.0;0.0;LWFF;BLA;PSO
6421;h_6;6.0;214.2417;LWFF;BLA;PSO
6421;h_5;5.0;0.0;LWFF;BLA;PSO
6421;h_4;4.0;0.0;LWFF;BLA;PSO
6421;h_3;3.0;214.2435;LWFF;BLA;PSO
6421;h_2;2.0;0.0;LWFF;BLA;PSO
6421;h_1;1.0;0.0;LWFF;BLA;PSO
6421;h_0;0.0;214.2229;LWFF;BLA;PSO
TOTAL;;;856.9359;LWFF;BLA;PSO
6421;h_11;11.0;0.0;LWFF;BLA;PSO
6421;h_10;10.0;0.0;LWFF;BLA;PSO
6421;h_9;9.0;214.2279;LWFF;BLA;PSO
6421;h_8;8.0;0.0;LWFF;BLA;PSO
6421;h_7;7.0;0.0;LWFF;BLA;PSO
6421;h_6;6.0;214.2417;LWFF;BLA;PSO
6421;h_5;5.0;0.0;LWFF;BLA;PSO
6421;h_4;4.0;0.0;LWFF;BLA;PSO
6421;h_3;3.0;214.2435;LWFF;BLA;PSO
