# units: time(s); src; dst; path; min_bw_Mbps; avgBwUsedMbps; avgPctUse(%); network_latency(ms); processing_delay(ms); total_delay(ms); selected
50;h_6;h_9;h_6->edge3->agg2->core1->agg3->edge4->h_9;250.0000;806.67;161.72;640.3570;3559.6428;4199.9998;true
50;h_6;h_9;h_6->edge3->agg2->core1->agg3->edge4->h_9;250.0000;806.67;161.72;6400.3570;0.0000;3399.9997;true
50;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;2499.9997;2499.9997;true
50;h_0;h_9;h_0->edge0->agg0->core1->agg3->edge4->h_9;285.7143;1388.00;294.32;11200.3789;0.0000;1299.9997;true
50;h_9;h_0;h_9->edge4->agg3->core1->agg0->edge0->h_0;285.7143;982.67;203.81;11200.3789;0.0000;9499.9996;true
50;h_3;h_0;h_3->edge1->agg0->edge0->h_0;250.0000;994.00;229.70;1280.2307;7019.7691;8299.9998;true
50;h_3;h_0;h_3->edge1->agg0->edge0->h_0;250.0000;994.00;229.70;9600.2307;0.0000;8500.0000;true
60;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;3800.0000;3800.0000;true
60;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;7199.9996;7199.9996;true
60;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;5999.9996;5999.9996;true
60;h_0;h_9;h_0->edge0->agg0->core1->agg3->edge4->h_9;285.7143;2084.00;437.36;560.3789;4039.6211;4600.0000;true
60;h_0;h_9;h_0->edge0->agg0->core1->agg3->edge4->h_9;285.7143;2084.00;437.36;1120.3789;2279.6211;3400.0000;true
60;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;800.0000;800.0000;true
60;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;9099.9997;9099.9997;true
60;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;2100.0000;2100.0000;true
60;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;1399.9996;1399.9996;true
60;h_6;h_0;h_6->edge3->agg2->core0->agg0->edge0->h_0;250.0000;834.67;192.67;640.3465;6259.6535;6900.0000;true
60;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;6499.9997;6499.9997;true
60;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;5099.9997;5099.9997;true
60;h_6;h_6;h_6->(LOCAL)->h_6;10000.0000;0.00;0.00;0.0000;7799.9996;7799.9996;true
60;h_6;h_6;h_6->(LOCAL)->h_6;10000.0000;0.00;0.00;0.0000;200.0000;200.0000;true
60;h_3;h_0;h_3->edge1->agg0->edge0->h_0;250.0000;1322.00;297.10;640.2307;9059.7689;9699.9996;true
60;h_9;h_0;h_9->edge4->agg3->core1->agg0->edge0->h_0;285.7143;1041.33;222.83;4200.3789;0.0000;2499.9997;true
60;h_3;h_0;h_3->edge1->agg0->edge0->h_0;250.0000;1322.00;297.10;1280.2307;519.7693;1800.0000;true
60;h_3;h_0;h_3->edge1->agg0->edge0->h_0;250.0000;1322.00;297.10;6400.2307;1699.7693;8100.0000;true
60;h_9;h_0;h_9->edge4->agg3->core1->agg0->edge0->h_0;285.7143;1041.33;222.83;8400.3789;299.6209;8699.9997;true
60;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;6300.0000;6300.0000;true
60;h_9;h_0;h_9->edge4->agg3->core1->agg0->edge0->h_0;285.7143;1041.33;222.83;4200.3789;1199.6209;5399.9997;true
60;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;4399.9996;4399.9996;true
60;h_3;h_0;h_3->edge1->agg0->edge0->h_0;250.0000;1322.00;297.10;1280.2307;1619.7689;2899.9996;true
70;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;8899.9996;8899.9996;true
70;h_3;h_0;h_3->edge1->agg0->edge0->h_0;250.0000;968.00;223.80;9600.2307;0.0000;7399.9999;true
70;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;3999.9999;3999.9999;true
70;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;8699.9996;8699.9996;true
70;h_0;h_9;h_0->edge0->agg0->core1->agg3->edge4->h_9;285.7143;392.00;83.01;5600.3789;2699.6209;8299.9997;true
70;h_0;h_9;h_0->edge0->agg0->core1->agg3->edge4->h_9;285.7143;392.00;83.01;11200.3789;0.0000;8099.9999;true
70;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;4899.9999;4899.9999;true
70;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;599.9997;599.9997;true
70;h_6;h_0;h_6->edge3->agg2->core0->agg0->edge0->h_0;250.0000;501.33;112.65;640.3465;659.6532;1299.9997;true
70;h_6;h_9;h_6->edge3->agg2->core1->agg3->edge4->h_9;250.0000;205.33;39.68;6400.3570;1299.6429;7699.9999;true
70;h_6;h_0;h_6->edge3->agg2->core0->agg0->edge0->h_0;250.0000;501.33;112.65;1280.3465;4819.6531;6099.9996;true
70;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;5399.9996;5399.9996;true
70;h_0;h_9;h_0->edge0->agg0->core1->agg3->edge4->h_9;285.7143;392.00;83.01;560.3789;2439.6209;2999.9997;true
70;h_0;h_9;h_0->edge0->agg0->core1->agg3->edge4->h_9;285.7143;392.00;83.01;280.3789;1919.6211;2199.9999;true
70;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;1799.9999;1799.9999;true
70;h_6;h_9;h_6->edge3->agg2->core1->agg3->edge4->h_9;250.0000;205.33;39.68;4800.3570;0.0000;899.9999;true
70;h_6;h_6;h_6->(LOCAL)->h_6;10000.0000;0.00;0.00;0.0000;6299.9997;6299.9997;true
70;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;6899.9999;6899.9999;true
70;h_9;h_0;h_9->edge4->agg3->core1->agg0->edge0->h_0;285.7143;1269.33;267.76;1120.3789;2379.6211;3499.9999;true
70;h_9;h_0;h_9->edge4->agg3->core1->agg0->edge0->h_0;285.7143;1269.33;267.76;4200.3789;0.0000;2499.9997;true
70;h_9;h_0;h_9->edge4->agg3->core1->agg0->edge0->h_0;285.7143;1269.33;267.76;560.3789;8939.6209;9499.9997;true
70;h_3;h_0;h_3->edge1->agg0->edge0->h_0;250.0000;968.00;223.80;3200.2307;5899.7693;9099.9999;true
70;h_9;h_0;h_9->edge4->agg3->core1->agg0->edge0->h_0;285.7143;1269.33;267.76;280.3789;4219.6209;4499.9997;true
70;h_3;h_0;h_3->edge1->agg0->edge0->h_0;250.0000;968.00;223.80;4800.2307;0.0000;99.9997;true
70;h_3;h_0;h_3->edge1->agg0->edge0->h_0;250.0000;968.00;223.80;640.2307;9359.7693;9999.9999;true
70;h_3;h_0;h_3->edge1->agg0->edge0->h_0;250.0000;968.00;223.80;4800.2307;999.7691;5799.9997;true
80;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;7399.9999;7399.9999;true
80;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;9599.9996;9599.9996;true
80;h_0;h_9;h_0->edge0->agg0->core1->agg3->edge4->h_9;285.7143;1012.00;210.29;8400.3789;0.0000;8199.9996;true
80;h_3;h_0;h_3->edge1->agg0->edge0->h_0;250.0000;1172.00;267.60;640.2307;7259.7689;7899.9996;true
80;h_0;h_9;h_0->edge0->agg0->core1->agg3->edge4->h_9;285.7143;1012.00;210.29;2800.3789;3899.6207;6699.9996;true
80;h_0;h_9;h_0->edge0->agg0->core1->agg3->edge4->h_9;285.7143;1012.00;210.29;280.3789;5019.6207;5299.9996;true
80;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;4899.9999;4899.9999;true
80;h_6;h_0;h_6->edge3->agg2->core0->agg0->edge0->h_0;250.0000;672.00;155.43;640.3465;2859.6531;3499.9996;true
80;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;3299.9999;3299.9999;true
80;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;1899.9999;1899.9999;true
80;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;699.9999;699.9999;true
80;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;8599.9999;8599.9999;true
80;h_6;h_9;h_6->edge3->agg2->core1->agg3->edge4->h_9;250.0000;884.00;182.09;1280.3570;5719.6429;6999.9999;true
80;h_0;h_9;h_0->edge0->agg0->core1->agg3->edge4->h_9;285.7143;1012.00;210.29;1120.3789;5079.6211;6199.9999;true
80;h_9;h_9;h_9->(LOCAL)->h_9;10000.0000;0.00;0.00;0.0000;4399.9997;4399.9997;true
80;h_6;h_6;h_6->(LOCAL)->h_6;10000.0000;0.00;0.00;0.0000;2599.9996;2599.9996;true
80;h_9;h_0;h_9->edge4->agg3->core1->agg0->edge0->h_0;285.7143;852.00;180.71;5600.3789;3199.6211;8799.9999;true
80;h_6;h_0;h_6->edge3->agg2->core0->agg0->edge0->h_0;250.0000;672.00;155.43;1280.3465;2819.6534;4099.9999;true
80;h_6;h_0;h_6->edge3->agg2->core0->agg0->edge0->h_0;250.0000;672.00;155.43;9600.3465;0.0000;3099.9999;true
80;h_6;h_0;h_6->edge3->agg2->core0->agg0->edge0->h_0;250.0000;672.00;155.43;12800.3465;0.0000;2299.9996;true
80;h_3;h_0;h_3->edge1->agg0->edge0->h_0;250.0000;1172.00;267.60;12800.2307;0.0000;1299.9999;true
80;h_3;h_0;h_3->edge1->agg0->edge0->h_0;250.0000;1172.00;267.60;12800.2307;0.0000;199.9999;true
80;h_9;h_0;h_9->edge4->agg3->core1->agg0->edge0->h_0;285.7143;852.00;180.71;280.3789;8819.6209;9099.9997;true
80;h_0;h_0;h_0->(LOCAL)->h_0;10000.0000;0.00;0.00;0.0000;7599.9996;7599.9996;true
