time;node_id;cpu_w;ram_w;bw_w;total_w;vm_policy;link_policy;wf_policy
1920.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
1920.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
1920.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
1920.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
1920.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
1920.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
1920.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
1930.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
1930.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
1930.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
1930.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
1930.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
1930.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
1930.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
1930.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
1940.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
1940.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
1940.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
1940.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
1940.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
1940.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
1940.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
1940.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
1950.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
1950.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
1950.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
1950.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
1950.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
1950.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
1950.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
1950.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
1960.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
1960.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
1960.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
1960.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
1960.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
1960.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
1960.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
1960.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
1970.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
1970.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
1970.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
1970.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
1970.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
1970.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
1970.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
1970.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
1980.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
1980.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
1980.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
1980.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
1980.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
1980.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
1980.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
1980.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
1990.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
1990.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
1990.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
1990.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
1990.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
1990.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
1990.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
1990.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2000.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2000.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2000.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2000.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2000.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2000.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2000.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2000.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2010.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2010.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2010.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2010.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2010.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2010.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2010.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2010.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2020.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2020.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2020.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2020.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2020.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2020.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2020.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2020.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2030.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2030.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2030.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2030.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2030.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2030.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2030.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2030.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2040.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2040.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2040.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2040.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2040.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2040.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2040.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2040.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2050.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2050.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2050.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2050.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2050.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2050.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2050.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2050.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2060.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2060.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2060.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2060.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2060.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2060.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2060.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2060.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2070.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2070.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2070.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2070.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2070.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2070.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2070.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2070.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2080.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2080.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2080.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2080.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2080.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2080.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2080.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2080.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2090.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2090.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2090.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2090.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2090.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2090.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2090.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2090.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2100.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2100.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2100.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2100.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2100.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2100.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2100.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2100.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2110.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2110.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2110.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2110.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2110.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2110.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2110.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2110.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2120.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2120.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2120.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2120.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2120.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2120.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2120.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2120.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2130.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2130.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2130.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2130.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2130.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2130.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2130.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2130.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2140.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2140.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2140.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2140.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2140.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2140.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2140.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2140.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2150.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2150.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2150.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2150.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2150.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2150.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2150.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2150.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2160.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2160.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2160.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2160.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2160.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2160.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2160.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2160.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2170.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2170.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2170.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2170.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2170.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2170.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2170.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2170.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2180.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2180.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2180.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2180.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2180.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2180.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2180.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2180.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2190.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2190.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2190.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2190.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2190.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2190.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2190.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2190.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2200.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2200.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2200.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2200.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2200.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2200.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2200.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2200.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2210.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2210.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2210.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2210.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2210.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2210.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2210.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2210.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2220.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2220.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2220.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2220.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2220.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2220.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2220.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2220.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2230.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2230.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2230.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2230.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2230.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2230.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2230.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2230.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2240.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2240.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2240.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2240.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2240.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2240.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2240.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2240.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2250.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2250.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2250.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2250.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2250.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2250.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2250.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2250.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2260.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2260.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2260.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2260.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2260.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2260.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2260.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2260.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2270.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2270.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2270.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2270.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2270.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2270.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2270.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2270.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2280.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2280.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2280.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2280.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2280.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2280.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2280.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2280.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2290.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2290.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2290.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2290.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2290.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2290.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2290.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2290.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2300.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2300.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2300.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2300.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2300.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2300.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2300.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2300.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2310.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2310.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2310.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2310.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2310.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2310.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2310.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2310.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2320.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2320.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2320.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2320.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2320.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2320.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2320.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2320.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2330.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2330.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2330.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2330.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2330.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2330.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2330.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2330.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2340.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2340.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2340.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2340.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2340.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2340.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2340.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2340.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2350.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2350.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2350.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2350.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2350.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2350.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2350.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2350.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2360.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2360.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2360.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2360.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2360.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2360.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2360.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2360.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2370.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2370.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2370.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2370.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2370.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2370.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2370.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2370.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2380.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2380.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2380.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2380.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2380.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2380.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2380.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2380.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2390.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2390.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2390.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2390.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2390.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2390.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2390.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2390.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2400.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2400.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2400.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2400.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2400.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2400.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2400.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2400.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2410.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2410.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2410.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2410.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2410.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2410.0;2;0.0;0.0;0.0;0.0;LWFF;First;PSO
2410.0;1;0.0;0.0;0.0;0.0;LWFF;First;PSO
2410.0;0;2.73;7.81;7.0;0.3336;LWFF;First;PSO
2420.0;3;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2420.0;0;2.73;7.81;0.0;0.0697;LWFF;First;PSO
2420.0;5;0.0;0.0;0.0;0.0;LWFF;First;PSO
2420.0;4;0.0;0.0;0.0;0.0;LWFF;First;PSO
2420.0;3;2.73;7.81;7.0;0.3336;LWFF;First;PSO
