time;host_id;cpu_util;ram_util;bw_util;energy;vm_policy;link_policy;wf_policy
370;3;2.7344;7.8125;7.0;12.0622;LWFF;BLA;SJF
370;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
370;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
370;0;2.7344;7.8125;7.0;12.0622;LWFF;BLA;SJF
380;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
380;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
380;3;2.7344;7.8125;7.0;12.3958;LWFF;BLA;SJF
380;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
380;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
380;0;2.7344;7.8125;7.0;12.3958;LWFF;BLA;SJF
390;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
390;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
390;3;2.7344;7.8125;7.0;12.7294;LWFF;BLA;SJF
390;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
390;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
390;0;2.7344;7.8125;7.0;12.7294;LWFF;BLA;SJF
400;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
400;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
400;3;2.7344;7.8125;7.0;13.0629;LWFF;BLA;SJF
400;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
400;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
400;0;2.7344;7.8125;7.0;13.0629;LWFF;BLA;SJF
410;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
410;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
410;3;2.7344;7.8125;7.0;13.3965;LWFF;BLA;SJF
410;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
410;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
410;0;2.7344;7.8125;7.0;13.3965;LWFF;BLA;SJF
420;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
420;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
420;3;2.7344;7.8125;7.0;13.7301;LWFF;BLA;SJF
420;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
420;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
420;0;2.7344;7.8125;7.0;13.7301;LWFF;BLA;SJF
430;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
430;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
430;3;2.7344;7.8125;7.0;14.0637;LWFF;BLA;SJF
430;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
430;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
430;0;2.7344;7.8125;7.0;14.0637;LWFF;BLA;SJF
440;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
440;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
440;3;2.7344;7.8125;7.0;14.3973;LWFF;BLA;SJF
440;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
440;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
440;0;2.7344;7.8125;7.0;14.3973;LWFF;BLA;SJF
450;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
450;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
450;3;2.7344;7.8125;7.0;14.7308;LWFF;BLA;SJF
450;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
450;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
450;0;2.7344;7.8125;7.0;14.7308;LWFF;BLA;SJF
460;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
460;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
460;3;2.7344;7.8125;7.0;15.0644;LWFF;BLA;SJF
460;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
460;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
460;0;2.7344;7.8125;7.0;15.0644;LWFF;BLA;SJF
470;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
470;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
470;3;2.7344;7.8125;7.0;15.398;LWFF;BLA;SJF
470;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
470;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
470;0;2.7344;7.8125;7.0;15.398;LWFF;BLA;SJF
480;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
480;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
480;3;2.7344;7.8125;7.0;15.7316;LWFF;BLA;SJF
480;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
480;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
480;0;2.7344;7.8125;7.0;15.7316;LWFF;BLA;SJF
490;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
490;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
490;3;2.7344;7.8125;7.0;16.0652;LWFF;BLA;SJF
490;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
490;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
490;0;2.7344;7.8125;7.0;16.0652;LWFF;BLA;SJF
500;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
500;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
500;3;2.7344;7.8125;7.0;16.3987;LWFF;BLA;SJF
500;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
500;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
500;0;2.7344;7.8125;7.0;16.3987;LWFF;BLA;SJF
510;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
510;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
510;3;2.7344;7.8125;7.0;16.7323;LWFF;BLA;SJF
510;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
510;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
510;0;2.7344;7.8125;7.0;16.7323;LWFF;BLA;SJF
520;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
520;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
520;3;2.7344;7.8125;7.0;17.0659;LWFF;BLA;SJF
520;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
520;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
520;0;2.7344;7.8125;7.0;17.0659;LWFF;BLA;SJF
530;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
530;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
530;3;2.7344;7.8125;7.0;17.3995;LWFF;BLA;SJF
530;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
530;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
530;0;2.7344;7.8125;7.0;17.3995;LWFF;BLA;SJF
540;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
540;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
540;3;2.7344;7.8125;7.0;17.733;LWFF;BLA;SJF
540;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
540;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
540;0;2.7344;7.8125;7.0;17.733;LWFF;BLA;SJF
550;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
550;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
550;3;2.7344;7.8125;7.0;18.0666;LWFF;BLA;SJF
550;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
550;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
550;0;2.7344;7.8125;7.0;18.0666;LWFF;BLA;SJF
560;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
560;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
560;3;2.7344;7.8125;7.0;18.4002;LWFF;BLA;SJF
560;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
560;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
560;0;2.7344;7.8125;7.0;18.4002;LWFF;BLA;SJF
570;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
570;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
570;3;2.7344;7.8125;7.0;18.7338;LWFF;BLA;SJF
570;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
570;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
570;0;2.7344;7.8125;7.0;18.7338;LWFF;BLA;SJF
580;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
580;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
580;3;2.7344;7.8125;7.0;19.0674;LWFF;BLA;SJF
580;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
580;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
580;0;2.7344;7.8125;7.0;19.0674;LWFF;BLA;SJF
590;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
590;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
590;3;2.7344;7.8125;7.0;19.4009;LWFF;BLA;SJF
590;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
590;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
590;0;2.7344;7.8125;7.0;19.4009;LWFF;BLA;SJF
600;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
600;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
600;3;2.7344;7.8125;7.0;19.7345;LWFF;BLA;SJF
600;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
600;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
600;0;2.7344;7.8125;7.0;19.7345;LWFF;BLA;SJF
610;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
610;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
610;3;2.7344;7.8125;7.0;20.0681;LWFF;BLA;SJF
610;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
610;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
610;0;2.7344;7.8125;7.0;20.0681;LWFF;BLA;SJF
620;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
620;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
620;3;2.7344;7.8125;7.0;20.4017;LWFF;BLA;SJF
620;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
620;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
620;0;2.7344;7.8125;7.0;20.4017;LWFF;BLA;SJF
630;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
630;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
630;3;2.7344;7.8125;7.0;20.7352;LWFF;BLA;SJF
630;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
630;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
630;0;2.7344;7.8125;7.0;20.7352;LWFF;BLA;SJF
640;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
640;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
640;3;2.7344;7.8125;7.0;21.0688;LWFF;BLA;SJF
640;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
640;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
640;0;2.7344;7.8125;7.0;21.0688;LWFF;BLA;SJF
650;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
650;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
650;3;2.7344;7.8125;7.0;21.4024;LWFF;BLA;SJF
650;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
650;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
650;0;2.7344;7.8125;7.0;21.4024;LWFF;BLA;SJF
660;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
660;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
660;3;2.7344;7.8125;7.0;21.736;LWFF;BLA;SJF
660;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
660;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
660;0;2.7344;7.8125;7.0;21.736;LWFF;BLA;SJF
670;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
670;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
670;3;2.7344;7.8125;7.0;22.0696;LWFF;BLA;SJF
670;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
670;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
670;0;2.7344;7.8125;7.0;22.0696;LWFF;BLA;SJF
680;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
680;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
680;3;2.7344;7.8125;7.0;22.4031;LWFF;BLA;SJF
680;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
680;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
680;0;2.7344;7.8125;7.0;22.4031;LWFF;BLA;SJF
690;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
690;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
690;3;2.7344;7.8125;7.0;22.7367;LWFF;BLA;SJF
690;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
690;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
690;0;2.7344;7.8125;7.0;22.7367;LWFF;BLA;SJF
700;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
700;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
700;3;2.7344;7.8125;7.0;23.0703;LWFF;BLA;SJF
700;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
700;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
700;0;2.7344;7.8125;7.0;23.0703;LWFF;BLA;SJF
710;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
710;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
710;3;2.7344;7.8125;7.0;23.4039;LWFF;BLA;SJF
710;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
710;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
710;0;2.7344;7.8125;7.0;23.4039;LWFF;BLA;SJF
720;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
720;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
720;3;2.7344;7.8125;7.0;23.7375;LWFF;BLA;SJF
720;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
720;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
720;0;2.7344;7.8125;7.0;23.7375;LWFF;BLA;SJF
730;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
730;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
730;3;2.7344;7.8125;7.0;24.071;LWFF;BLA;SJF
730;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
730;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
730;0;2.7344;7.8125;7.0;24.071;LWFF;BLA;SJF
740;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
740;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
740;3;2.7344;7.8125;7.0;24.4046;LWFF;BLA;SJF
740;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
740;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
740;0;2.7344;7.8125;7.0;24.4046;LWFF;BLA;SJF
750;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
750;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
750;3;2.7344;7.8125;7.0;24.7382;LWFF;BLA;SJF
750;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
750;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
750;0;2.7344;7.8125;7.0;24.7382;LWFF;BLA;SJF
760;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
760;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
760;3;2.7344;7.8125;7.0;25.0718;LWFF;BLA;SJF
760;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
760;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
760;0;2.7344;7.8125;7.0;25.0718;LWFF;BLA;SJF
770;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
770;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
770;3;2.7344;7.8125;7.0;25.4053;LWFF;BLA;SJF
770;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
770;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
770;0;2.7344;7.8125;7.0;25.4053;LWFF;BLA;SJF
780;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
780;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
780;3;2.7344;7.8125;7.0;25.7389;LWFF;BLA;SJF
780;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
780;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
780;0;2.7344;7.8125;7.0;25.7389;LWFF;BLA;SJF
790;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
790;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
790;3;2.7344;7.8125;7.0;26.0725;LWFF;BLA;SJF
790;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
790;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
790;0;2.7344;7.8125;7.0;26.0725;LWFF;BLA;SJF
800;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
800;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
800;3;2.7344;7.8125;7.0;26.4061;LWFF;BLA;SJF
800;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
800;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
800;0;2.7344;7.8125;7.0;26.4061;LWFF;BLA;SJF
810;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
810;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
810;3;2.7344;7.8125;7.0;26.7397;LWFF;BLA;SJF
810;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
810;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
810;0;2.7344;7.8125;7.0;26.7397;LWFF;BLA;SJF
820;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
820;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
820;3;2.7344;7.8125;7.0;27.0732;LWFF;BLA;SJF
820;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
820;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
820;0;2.7344;7.8125;7.0;27.0732;LWFF;BLA;SJF
830;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
830;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
830;3;2.7344;7.8125;7.0;27.4068;LWFF;BLA;SJF
830;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
830;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
830;0;2.7344;7.8125;7.0;27.4068;LWFF;BLA;SJF
840;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
840;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
840;3;2.7344;7.8125;7.0;27.7404;LWFF;BLA;SJF
840;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
840;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
840;0;2.7344;7.8125;7.0;27.7404;LWFF;BLA;SJF
850;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
850;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
850;3;2.7344;7.8125;7.0;28.074;LWFF;BLA;SJF
850;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
850;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
850;0;2.7344;7.8125;7.0;28.074;LWFF;BLA;SJF
860;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
860;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
860;3;2.7344;7.8125;7.0;28.4075;LWFF;BLA;SJF
860;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
860;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
860;0;2.7344;7.8125;7.0;28.4075;LWFF;BLA;SJF
870;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
870;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
870;3;2.7344;7.8125;7.0;28.7411;LWFF;BLA;SJF
870;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
870;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
870;0;2.7344;7.8125;7.0;28.7411;LWFF;BLA;SJF
880;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
880;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
880;3;2.7344;7.8125;7.0;29.0747;LWFF;BLA;SJF
880;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
880;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
880;0;2.7344;7.8125;7.0;29.0747;LWFF;BLA;SJF
890;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
890;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
890;3;2.7344;7.8125;7.0;29.4083;LWFF;BLA;SJF
890;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
890;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
890;0;2.7344;7.8125;7.0;29.4083;LWFF;BLA;SJF
900;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
900;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
900;3;2.7344;7.8125;7.0;29.7419;LWFF;BLA;SJF
900;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
900;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
900;0;2.7344;7.8125;7.0;29.7419;LWFF;BLA;SJF
910;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
910;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
910;3;2.7344;7.8125;7.0;30.0754;LWFF;BLA;SJF
910;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
910;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
910;0;2.7344;7.8125;7.0;30.0754;LWFF;BLA;SJF
920;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
920;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
920;3;2.7344;7.8125;7.0;30.409;LWFF;BLA;SJF
920;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
920;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
920;0;2.7344;7.8125;7.0;30.409;LWFF;BLA;SJF
930;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
930;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
930;3;2.7344;7.8125;7.0;30.7426;LWFF;BLA;SJF
930;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
930;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
930;0;2.7344;7.8125;7.0;30.7426;LWFF;BLA;SJF
940;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
940;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
940;3;2.7344;7.8125;7.0;31.0762;LWFF;BLA;SJF
940;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
940;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
940;0;2.7344;7.8125;7.0;31.0762;LWFF;BLA;SJF
950;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
950;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
950;3;2.7344;7.8125;7.0;31.4098;LWFF;BLA;SJF
950;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
950;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
950;0;2.7344;7.8125;7.0;31.4098;LWFF;BLA;SJF
960;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
960;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
960;3;2.7344;7.8125;7.0;31.7433;LWFF;BLA;SJF
960;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
960;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
960;0;2.7344;7.8125;7.0;31.7433;LWFF;BLA;SJF
970;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
970;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
970;3;2.7344;7.8125;7.0;32.0769;LWFF;BLA;SJF
970;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
970;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
970;0;2.7344;7.8125;7.0;32.0769;LWFF;BLA;SJF
980;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
980;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
980;3;2.7344;7.8125;7.0;32.4105;LWFF;BLA;SJF
980;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
980;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
980;0;2.7344;7.8125;7.0;32.4105;LWFF;BLA;SJF
990;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
990;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
990;3;2.7344;7.8125;7.0;32.7441;LWFF;BLA;SJF
990;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
990;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
990;0;2.7344;7.8125;7.0;32.7441;LWFF;BLA;SJF
1000;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
1000;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
1000;3;2.7344;7.8125;7.0;33.0776;LWFF;BLA;SJF
1000;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
1000;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
1000;0;2.7344;7.8125;7.0;33.0776;LWFF;BLA;SJF
1010;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
1010;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
1010;3;2.7344;7.8125;7.0;33.4112;LWFF;BLA;SJF
1010;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
1010;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
1010;0;2.7344;7.8125;7.0;33.4112;LWFF;BLA;SJF
1020;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
1020;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
1020;3;2.7344;7.8125;7.0;33.7448;LWFF;BLA;SJF
1020;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
1020;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
1020;0;2.7344;7.8125;7.0;33.7448;LWFF;BLA;SJF
1030;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
1030;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
1030;3;2.7344;7.8125;7.0;34.0784;LWFF;BLA;SJF
1030;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
1030;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
1030;0;2.7344;7.8125;7.0;34.0784;LWFF;BLA;SJF
1040;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
1040;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
1040;3;2.7344;7.8125;7.0;34.412;LWFF;BLA;SJF
1040;2;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
1040;1;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
1040;0;2.7344;7.8125;7.0;34.412;LWFF;BLA;SJF
1050;5;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
1050;4;0.0;0.0;0.0;0.0;LWFF;BLA;SJF
1050;3;2.7344;7.8125;7.0;34.7455;LWFF;BLA;SJF
