# units: time(s); hostId; energy(Wh)
3590;4;0.0695
3590;3;0.0696
3590;2;0.0696
3590;1;0.0697
3590;0;0.0696
3600;11;0.0696
3600;10;0.0696
3600;9;0.0696
3600;8;0.0699
3600;7;0.0696
3600;6;0.0696
3600;5;0.0699
3600;4;0.0695
3600;3;0.0696
3600;2;0.0696
3600;1;0.0697
3600;0;0.0696
3610;11;0.0696
3610;10;0.0696
3610;9;0.0696
3610;8;0.0699
3610;7;0.0696
3610;6;0.0696
3610;5;0.0699
3610;4;0.0695
3610;3;0.0696
3610;2;0.0696
3610;1;0.0697
3610;0;0.0696
3620;11;0.0696
3620;10;0.0696
3620;9;0.0696
3620;8;0.0699
3620;7;0.0696
3620;6;0.0696
3620;5;0.0699
3620;4;0.0695
3620;3;0.0696
3620;2;0.0696
3620;1;0.0697
3620;0;0.0696
3630;11;0.0696
3630;10;0.0696
3630;9;0.0696
3630;8;0.0699
3630;7;0.0696
3630;6;0.0696
3630;5;0.0699
3630;4;0.0695
3630;3;0.0696
3630;2;0.0696
3630;1;0.0697
3630;0;0.0696
3640;11;0.0696
3640;10;0.0696
3640;9;0.0696
3640;8;0.0699
3640;7;0.0696
3640;6;0.0696
3640;5;0.0699
3640;4;0.0695
3640;3;0.0696
3640;2;0.0696
3640;1;0.0697
3640;0;0.0696
3650;11;0.0696
3650;10;0.0696
3650;9;0.0696
3650;8;0.0699
3650;7;0.0696
3650;6;0.0696
3650;5;0.0699
3650;4;0.0695
3650;3;0.0696
3650;2;0.0696
3650;1;0.0697
3650;0;0.0696
3660;11;0.0696
3660;10;0.0696
3660;9;0.0696
3660;8;0.0699
3660;7;0.0696
3660;6;0.0696
3660;5;0.0699
3660;4;0.0695
3660;3;0.0696
3660;2;0.0696
3660;1;0.0697
3660;0;0.0696
3670;11;0.0696
3670;10;0.0696
3670;9;0.0696
3670;8;0.0699
3670;7;0.0696
3670;6;0.0696
3670;5;0.0699
3670;4;0.0695
3670;3;0.0696
3670;2;0.0696
3670;1;0.0697
3670;0;0.0696
3680;11;0.0696
3680;10;0.0696
3680;9;0.0696
3680;8;0.0699
3680;7;0.0696
3680;6;0.0696
3680;5;0.0699
3680;4;0.0695
3680;3;0.0696
3680;2;0.0696
3680;1;0.0697
3680;0;0.0696
3690;11;0.0696
3690;10;0.0696
3690;9;0.0696
3690;8;0.0699
3690;7;0.0696
3690;6;0.0696
3690;5;0.0699
3690;4;0.0695
3690;3;0.0696
3690;2;0.0696
3690;1;0.0697
3690;0;0.0696
3700;11;0.0696
3700;10;0.0696
3700;9;0.0696
3700;8;0.0699
3700;7;0.0696
3700;6;0.0696
3700;5;0.0699
3700;4;0.0695
3700;3;0.0696
3700;2;0.0696
3700;1;0.0697
3700;0;0.0696
3710;11;0.0696
3710;10;0.0696
3710;9;0.0696
3710;8;0.0699
3710;7;0.0696
3710;6;0.0696
3710;5;0.0699
3710;4;0.0695
3710;3;0.0696
3710;2;0.0696
3710;1;0.0697
3710;0;0.0696
3720;11;0.0696
3720;10;0.0696
3720;9;0.0696
3720;8;0.0699
3720;7;0.0696
3720;6;0.0696
3720;5;0.0699
3720;4;0.0695
3720;3;0.0696
3720;2;0.0696
3720;1;0.0697
3720;0;0.0696
3730;11;0.0696
3730;10;0.0696
3730;9;0.0696
3730;8;0.0699
3730;7;0.0696
3730;6;0.0696
3730;5;0.0699
3730;4;0.0695
3730;3;0.0696
3730;2;0.0696
3730;1;0.0697
3730;0;0.0696
3740;11;0.0696
3740;10;0.0696
3740;9;0.0696
3740;8;0.0699
3740;7;0.0696
3740;6;0.0696
3740;5;0.0699
3740;4;0.0695
3740;3;0.0696
3740;2;0.0696
3740;1;0.0697
3740;0;0.0696
3750;11;0.0696
3750;10;0.0696
3750;9;0.0696
3750;8;0.0699
3750;7;0.0696
3750;6;0.0696
3750;5;0.0699
3750;4;0.0695
3750;3;0.0696
3750;2;0.0696
3750;1;0.0697
3750;0;0.0696
3760;11;0.0696
3760;10;0.0696
3760;9;0.0696
3760;8;0.0699
3760;7;0.0696
3760;6;0.0696
3760;5;0.0699
3760;4;0.0695
3760;3;0.0696
3760;2;0.0696
3760;1;0.0697
3760;0;0.0696
3770;11;0.0696
3770;10;0.0696
3770;9;0.0696
3770;8;0.0699
3770;7;0.0696
3770;6;0.0696
3770;5;0.0699
3770;4;0.0695
3770;3;0.0696
3770;2;0.0696
3770;1;0.0697
3770;0;0.0696
3780;11;0.0696
3780;10;0.0696
3780;9;0.0696
3780;8;0.0699
3780;7;0.0696
3780;6;0.0696
3780;5;0.0699
3780;4;0.0695
3780;3;0.0696
3780;2;0.0696
3780;1;0.0697
3780;0;0.0696
3790;11;0.0696
3790;10;0.0696
3790;9;0.0696
3790;8;0.0699
3790;7;0.0696
3790;6;0.0696
3790;5;0.0699
3790;4;0.0695
3790;3;0.0696
3790;2;0.0696
3790;1;0.0697
3790;0;0.0696
3800;11;0.0696
3800;10;0.0696
3800;9;0.0696
3800;8;0.0699
3800;7;0.0696
3800;6;0.0696
3800;5;0.0699
3800;4;0.0695
3800;3;0.0696
3800;2;0.0696
3800;1;0.0697
3800;0;0.0696
3810;11;0.0696
3810;10;0.0696
3810;9;0.0696
3810;8;0.0699
3810;7;0.0696
3810;6;0.0696
3810;5;0.0699
3810;4;0.0695
3810;3;0.0696
3810;2;0.0696
3810;1;0.0697
3810;0;0.0696
3820;11;0.0696
3820;10;0.0696
3820;9;0.0696
3820;8;0.0699
3820;7;0.0696
3820;6;0.0696
3820;5;0.0699
3820;4;0.0695
3820;3;0.0696
3820;2;0.0696
3820;1;0.0697
3820;0;0.0696
3830;11;0.0696
3830;10;0.0696
3830;9;0.0696
3830;8;0.0699
3830;7;0.0696
3830;6;0.0696
3830;5;0.0699
3830;4;0.0695
3830;3;0.0696
3830;2;0.0696
3830;1;0.0697
3830;0;0.0696
3840;11;0.0696
3840;10;0.0696
3840;9;0.0696
3840;8;0.0699
3840;7;0.0696
3840;6;0.0696
3840;5;0.0699
3840;4;0.0695
3840;3;0.0696
3840;2;0.0696
3840;1;0.0697
3840;0;0.0696
3850;11;0.0696
3850;10;0.0696
3850;9;0.0696
3850;8;0.0699
3850;7;0.0696
3850;6;0.0696
3850;5;0.0699
3850;4;0.0695
3850;3;0.0696
3850;2;0.0696
3850;1;0.0697
3850;0;0.0696
3860;11;0.0696
3860;10;0.0696
3860;9;0.0696
3860;8;0.0699
3860;7;0.0696
3860;6;0.0696
3860;5;0.0699
3860;4;0.0695
3860;3;0.0696
3860;2;0.0696
3860;1;0.0697
3860;0;0.0696
3870;11;0.0696
3870;10;0.0696
3870;9;0.0696
3870;8;0.0699
3870;7;0.0696
3870;6;0.0696
3870;5;0.0699
3870;4;0.0695
3870;3;0.0696
3870;2;0.0696
3870;1;0.0697
3870;0;0.0696
3880;11;0.0696
3880;10;0.0696
3880;9;0.0696
3880;8;0.0699
3880;7;0.0696
3880;6;0.0696
3880;5;0.0699
3880;4;0.0695
3880;3;0.0696
3880;2;0.0696
3880;1;0.0697
3880;0;0.0696
3890;11;0.0696
3890;10;0.0696
3890;9;0.0696
3890;8;0.0699
3890;7;0.0696
3890;6;0.0696
3890;5;0.0699
3890;4;0.0695
3890;3;0.0696
3890;2;0.0696
3890;1;0.0697
3890;0;0.0696
3900;11;0.0696
3900;10;0.0696
3900;9;0.0696
3900;8;0.0699
3900;7;0.0696
3900;6;0.0696
3900;5;0.0699
3900;4;0.0695
3900;3;0.0696
3900;2;0.0696
3900;1;0.0697
3900;0;0.0696
3910;11;0.0696
3910;10;0.0696
3910;9;0.0696
3910;8;0.0699
3910;7;0.0696
3910;6;0.0696
3910;5;0.0699
3910;4;0.0695
3910;3;0.0696
3910;2;0.0696
3910;1;0.0697
3910;0;0.0696
3920;11;0.0696
3920;10;0.0696
3920;9;0.0696
3920;8;0.0699
3920;7;0.0696
3920;6;0.0696
3920;5;0.0699
3920;4;0.0695
3920;3;0.0696
3920;2;0.0696
3920;1;0.0697
3920;0;0.0696
3930;11;0.0696
3930;10;0.0696
3930;9;0.0696
3930;8;0.0699
3930;7;0.0696
3930;6;0.0696
3930;5;0.0699
3930;4;0.0695
3930;3;0.0696
3930;2;0.0696
3930;1;0.0697
3930;0;0.0696
3940;11;0.0696
3940;10;0.0696
3940;9;0.0696
3940;8;0.0699
3940;7;0.0696
3940;6;0.0696
3940;5;0.0699
3940;4;0.0695
3940;3;0.0696
3940;2;0.0696
3940;1;0.0697
3940;0;0.0696
3950;11;0.0696
3950;10;0.0696
3950;9;0.0696
3950;8;0.0699
3950;7;0.0696
3950;6;0.0696
3950;5;0.0699
3950;4;0.0695
3950;3;0.0696
3950;2;0.0696
3950;1;0.0697
3950;0;0.0696
3960;11;0.0696
3960;10;0.0696
3960;9;0.0696
3960;8;0.0699
3960;7;0.0696
3960;6;0.0696
3960;5;0.0699
3960;4;0.0695
3960;3;0.0696
3960;2;0.0696
3960;1;0.0697
3960;0;0.0696
3970;11;0.0696
3970;10;0.0696
3970;9;0.0696
3970;8;0.0699
3970;7;0.0696
3970;6;0.0696
3970;5;0.0699
3970;4;0.0695
3970;3;0.0696
3970;2;0.0696
3970;1;0.0697
3970;0;0.0696
3980;11;0.0696
3980;10;0.0696
3980;9;0.0696
3980;8;0.0699
3980;7;0.0696
3980;6;0.0696
3980;5;0.0699
3980;4;0.0695
3980;3;0.0696
3980;2;0.0696
3980;1;0.0697
3980;0;0.0696
3990;11;0.0696
3990;10;0.0696
3990;9;0.0696
3990;8;0.0699
3990;7;0.0696
3990;6;0.0696
3990;5;0.0699
3990;4;0.0695
3990;3;0.0696
3990;2;0.0696
3990;1;0.0697
3990;0;0.0696
4000;11;0.0696
4000;10;0.0696
4000;9;0.0696
4000;8;0.0699
4000;7;0.0696
4000;6;0.0696
4000;5;0.0699
4000;4;0.0695
4000;3;0.0696
4000;2;0.0696
4000;1;0.0697
4000;0;0.0696
4010;11;0.0696
4010;10;0.0696
4010;9;0.0696
4010;8;0.0699
4010;7;0.0696
4010;6;0.0696
4010;5;0.0699
4010;4;0.0695
4010;3;0.0696
4010;2;0.0696
4010;1;0.0697
4010;0;0.0696
4020;11;0.0696
4020;10;0.0696
4020;9;0.0696
4020;8;0.0699
4020;7;0.0696
4020;6;0.0696
4020;5;0.0699
4020;4;0.0695
4020;3;0.0696
4020;2;0.0696
4020;1;0.0697
4020;0;0.0696
4030;11;0.0696
4030;10;0.0696
4030;9;0.0696
4030;8;0.0699
4030;7;0.0696
4030;6;0.0696
4030;5;0.0699
4030;4;0.0695
4030;3;0.0696
4030;2;0.0696
4030;1;0.0697
4030;0;0.0696
4040;11;0.0696
4040;10;0.0696
4040;9;0.0696
4040;8;0.0699
4040;7;0.0696
4040;6;0.0696
4040;5;0.0699
4040;4;0.0695
4040;3;0.0696
4040;2;0.0696
4040;1;0.0697
4040;0;0.0696
4050;11;0.0696
4050;10;0.0696
4050;9;0.0696
4050;8;0.0699
4050;7;0.0696
4050;6;0.0696
4050;5;0.0699
4050;4;0.0695
4050;3;0.0696
4050;2;0.0696
4050;1;0.0697
4050;0;0.0696
4060;11;0.0696
4060;10;0.0696
4060;9;0.0696
4060;8;0.0699
4060;7;0.0696
4060;6;0.0696
4060;5;0.0699
4060;4;0.0695
4060;3;0.0696
4060;2;0.0696
4060;1;0.0697
4060;0;0.0696
4070;11;0.0696
4070;10;0.0696
4070;9;0.0696
4070;8;0.0699
4070;7;0.0696
4070;6;0.0696
4070;5;0.0699
4070;4;0.0695
4070;3;0.0696
4070;2;0.0696
4070;1;0.0697
4070;0;0.0696
4080;11;0.0696
4080;10;0.0696
4080;9;0.0696
4080;8;0.0699
4080;7;0.0696
4080;6;0.0696
4080;5;0.0699
4080;4;0.0695
4080;3;0.0696
4080;2;0.0696
4080;1;0.0697
4080;0;0.0696
4090;11;0.0696
4090;10;0.0696
4090;9;0.0696
4090;8;0.0699
4090;7;0.0696
4090;6;0.0696
4090;5;0.0699
4090;4;0.0695
4090;3;0.0696
4090;2;0.0696
4090;1;0.0697
4090;0;0.0696
4100;11;0.0696
4100;10;0.0696
4100;9;0.0696
4100;8;0.0699
4100;7;0.0696
4100;6;0.0696
4100;5;0.0699
4100;4;0.0695
4100;3;0.0696
4100;2;0.0696
4100;1;0.0697
4100;0;0.0696
4110;11;0.0696
4110;10;0.0696
4110;9;0.0696
4110;8;0.0699
4110;7;0.0696
4110;6;0.0696
4110;5;0.0699
4110;4;0.0695
4110;3;0.0696
4110;2;0.0696
4110;1;0.0697
4110;0;0.0696
4120;11;0.0696
4120;10;0.0696
4120;9;0.0696
4120;8;0.0699
4120;7;0.0696
4120;6;0.0696
4120;5;0.0699
4120;4;0.0695
4120;3;0.0696
4120;2;0.0696
4120;1;0.0697
4120;0;0.0696
4130;11;0.0696
4130;10;0.0696
4130;9;0.0696
4130;8;0.0699
4130;7;0.0696
4130;6;0.0696
4130;5;0.0699
4130;4;0.0695
4130;3;0.0696
4130;2;0.0696
4130;1;0.0697
4130;0;0.0696
4140;11;0.0696
4140;10;0.0696
4140;9;0.0696
4140;8;0.0699
4140;7;0.0696
4140;6;0.0696
4140;5;0.0699
4140;4;0.0695
4140;3;0.0696
4140;2;0.0696
4140;1;0.0697
4140;0;0.0696
4150;11;0.0696
4150;10;0.0696
4150;9;0.0696
4150;8;0.0699
4150;7;0.0696
4150;6;0.0696
4150;5;0.0699
4150;4;0.0695
4150;3;0.0696
4150;2;0.0696
4150;1;0.0697
4150;0;0.0696
4160;11;0.0696
4160;10;0.0696
4160;9;0.0696
4160;8;0.0699
4160;7;0.0696
4160;6;0.0696
4160;5;0.0699
4160;4;0.0695
4160;3;0.0696
4160;2;0.0696
4160;1;0.0697
4160;0;0.0696
4170;11;0.0696
4170;10;0.0696
4170;9;0.0696
4170;8;0.0699
4170;7;0.0696
4170;6;0.0696
4170;5;0.0699
4170;4;0.0695
4170;3;0.0696
4170;2;0.0696
4170;1;0.0697
4170;0;0.0696
4180;11;0.0696
4180;10;0.0696
4180;9;0.0696
4180;8;0.0699
4180;7;0.0696
4180;6;0.0696
4180;5;0.0699
4180;4;0.0695
4180;3;0.0696
4180;2;0.0696
4180;1;0.0697
4180;0;0.0696
4190;11;0.0696
4190;10;0.0696
4190;9;0.0696
4190;8;0.0699
4190;7;0.0696
4190;6;0.0696
4190;5;0.0699
4190;4;0.0695
4190;3;0.0696
4190;2;0.0696
4190;1;0.0697
4190;0;0.0696
4200;11;0.0696
4200;10;0.0696
4200;9;0.0696
4200;8;0.0699
4200;7;0.0696
4200;6;0.0696
4200;5;0.0699
4200;4;0.0695
4200;3;0.0696
4200;2;0.0696
4200;1;0.0697
4200;0;0.0696
4210;11;0.0696
4210;10;0.0696
4210;9;0.0696
4210;8;0.0699
4210;7;0.0696
4210;6;0.0696
4210;5;0.0699
4210;4;0.0695
4210;3;0.0696
4210;2;0.0696
4210;1;0.0697
4210;0;0.0696
4220;11;0.0696
4220;10;0.0696
4220;9;0.0696
4220;8;0.0699
4220;7;0.0696
4220;6;0.0696
4220;5;0.0699
4220;4;0.0695
4220;3;0.0696
4220;2;0.0696
4220;1;0.0697
4220;0;0.0696
4230;11;0.0696
4230;10;0.0696
4230;9;0.0696
4230;8;0.0699
4230;7;0.0696
4230;6;0.0696
4230;5;0.0699
4230;4;0.0695
4230;3;0.0696
4230;2;0.0696
4230;1;0.0697
4230;0;0.0696
4240;11;0.0696
4240;10;0.0696
4240;9;0.0696
4240;8;0.0699
4240;7;0.0696
4240;6;0.0696
4240;5;0.0699
4240;4;0.0695
4240;3;0.0696
4240;2;0.0696
4240;1;0.0697
4240;0;0.0696
4250;11;0.0696
4250;10;0.0696
4250;9;0.0696
4250;8;0.0699
4250;7;0.0696
4250;6;0.0696
4250;5;0.0699
4250;4;0.0695
4250;3;0.0696
4250;2;0.0696
4250;1;0.0697
4250;0;0.0696
4260;11;0.0696
4260;10;0.0696
4260;9;0.0696
4260;8;0.0699
4260;7;0.0696
4260;6;0.0696
4260;5;0.0699
4260;4;0.0695
4260;3;0.0696
4260;2;0.0696
4260;1;0.0697
4260;0;0.0696
4270;11;0.0696
4270;10;0.0696
4270;9;0.0696
4270;8;0.0699
4270;7;0.0696
4270;6;0.0696
4270;5;0.0699
4270;4;0.0695
4270;3;0.0696
4270;2;0.0696
4270;1;0.0697
4270;0;0.0696
4280;11;0.0696
4280;10;0.0696
4280;9;0.0696
4280;8;0.0699
4280;7;0.0696
4280;6;0.0696
4280;5;0.0699
4280;4;0.0695
4280;3;0.0696
4280;2;0.0696
4280;1;0.0697
4280;0;0.0696
4290;11;0.0696
4290;10;0.0696
4290;9;0.0696
4290;8;0.0699
4290;7;0.0696
4290;6;0.0696
4290;5;0.0699
4290;4;0.0695
4290;3;0.0696
4290;2;0.0696
4290;1;0.0697
4290;0;0.0696
4300;11;0.0696
4300;10;0.0696
4300;9;0.0696
4300;8;0.0699
4300;7;0.0696
4300;6;0.0696
4300;5;0.0699
4300;4;0.0695
4300;3;0.0696
4300;2;0.0696
4300;1;0.0697
4300;0;0.0696
4310;11;0.0696
4310;10;0.0696
4310;9;0.0696
4310;8;0.0699
4310;7;0.0696
4310;6;0.0696
4310;5;0.0699
4310;4;0.0695
4310;3;0.0696
4310;2;0.0696
4310;1;0.0697
4310;0;0.0696
4320;11;0.0696
4320;10;0.0696
4320;9;0.0696
4320;8;0.0699
4320;7;0.0696
4320;6;0.0696
4320;5;0.0699
4320;4;0.0695
4320;3;0.0696
4320;2;0.0696
4320;1;0.0697
4320;0;0.0696
4330;11;0.0696
4330;10;0.0696
4330;9;0.0696
4330;8;0.0699
4330;7;0.0696
4330;6;0.0696
4330;5;0.0699
4330;4;0.0695
4330;3;0.0696
4330;2;0.0696
4330;1;0.0697
4330;0;0.0696
4340;11;0.0696
4340;10;0.0696
4340;9;0.0696
4340;8;0.0699
4340;7;0.0696
4340;6;0.0696
4340;5;0.0699
4340;4;0.0695
4340;3;0.0696
4340;2;0.0696
4340;1;0.0697
4340;0;0.0696
4350;11;0.0696
4350;10;0.0696
4350;9;0.0696
4350;8;0.0699
4350;7;0.0696
4350;6;0.0696
4350;5;0.0699
4350;4;0.0695
4350;3;0.0696
4350;2;0.0696
4350;1;0.0697
4350;0;0.0696
4360;11;0.0696
4360;10;0.0696
4360;9;0.0696
4360;8;0.0699
4360;7;0.0696
4360;6;0.0696
4360;5;0.0699
4360;4;0.0695
4360;3;0.0696
4360;2;0.0696
4360;1;0.0697
4360;0;0.0696
4370;11;0.0696
4370;10;0.0696
4370;9;0.0696
4370;8;0.0699
4370;7;0.0696
4370;6;0.0696
4370;5;0.0699
4370;4;0.0695
4370;3;0.0696
4370;2;0.0696
4370;1;0.0697
4370;0;0.0696
4380;11;0.0696
4380;10;0.0696
4380;9;0.0696
4380;8;0.0699
4380;7;0.0696
4380;6;0.0696
4380;5;0.0699
4380;4;0.0695
4380;3;0.0696
4380;2;0.0696
4380;1;0.0697
4380;0;0.0696
4390;11;0.0696
4390;10;0.0696
4390;9;0.0696
4390;8;0.0699
4390;7;0.0696
4390;6;0.0696
4390;5;0.0699
4390;4;0.0695
4390;3;0.0696
4390;2;0.0696
4390;1;0.0697
4390;0;0.0696
4400;11;0.0696
4400;10;0.0696
4400;9;0.0696
4400;8;0.0699
4400;7;0.0696
4400;6;0.0696
4400;5;0.0699
4400;4;0.0695
4400;3;0.0696
4400;2;0.0696
4400;1;0.0697
4400;0;0.0696
4410;11;0.0696
4410;10;0.0696
4410;9;0.0696
4410;8;0.0699
4410;7;0.0696
4410;6;0.0696
4410;5;0.0699
4410;4;0.0695
4410;3;0.0696
4410;2;0.0696
4410;1;0.0697
4410;0;0.0696
4420;11;0.0696
4420;10;0.0696
4420;9;0.0696
4420;8;0.0699
4420;7;0.0696
4420;6;0.0696
4420;5;0.0699
4420;4;0.0695
4420;3;0.0696
4420;2;0.0696
4420;1;0.0697
4420;0;0.0696
4430;11;0.0696
4430;10;0.0696
4430;9;0.0696
4430;8;0.0699
4430;7;0.0696
4430;6;0.0696
4430;5;0.0699
4430;4;0.0695
4430;3;0.0696
4430;2;0.0696
4430;1;0.0697
4430;0;0.0696
4440;11;0.0696
4440;10;0.0696
4440;9;0.0696
4440;8;0.0699
4440;7;0.0696
4440;6;0.0696
4440;5;0.0699
4440;4;0.0695
4440;3;0.0696
4440;2;0.0696
4440;1;0.0697
4440;0;0.0696
4450;11;0.0696
4450;10;0.0696
4450;9;0.0696
4450;8;0.0699
4450;7;0.0696
4450;6;0.0696
4450;5;0.0699
4450;4;0.0695
4450;3;0.0696
4450;2;0.0696
4450;1;0.0697
4450;0;0.0696
4460;11;0.0696
4460;10;0.0696
4460;9;0.0696
4460;8;0.0699
4460;7;0.0696
4460;6;0.0696
4460;5;0.0699
4460;4;0.0695
4460;3;0.0696
4460;2;0.0696
4460;1;0.0697
4460;0;0.0696
4470;11;0.0696
4470;10;0.0696
4470;9;0.0696
4470;8;0.0699
4470;7;0.0696
4470;6;0.0696
4470;5;0.0699
4470;4;0.0695
4470;3;0.0696
4470;2;0.0696
4470;1;0.0697
4470;0;0.0696
4480;11;0.0696
4480;10;0.0696
4480;9;0.0696
4480;8;0.0699
4480;7;0.0696
4480;6;0.0696
4480;5;0.0699
4480;4;0.0695
4480;3;0.0696
4480;2;0.0696
4480;1;0.0697
4480;0;0.0696
4490;11;0.0696
4490;10;0.0696
4490;9;0.0696
4490;8;0.0699
4490;7;0.0696
4490;6;0.0696
4490;5;0.0699
4490;4;0.0695
4490;3;0.0696
4490;2;0.0696
4490;1;0.0697
4490;0;0.0696
4500;11;0.0696
4500;10;0.0696
4500;9;0.0696
4500;8;0.0699
4500;7;0.0696
4500;6;0.0696
4500;5;0.0699
4500;4;0.0695
4500;3;0.0696
4500;2;0.0696
4500;1;0.0697
4500;0;0.0696
4510;11;0.0696
4510;10;0.0696
4510;9;0.0696
4510;8;0.0699
4510;7;0.0696
4510;6;0.0696
4510;5;0.0699
4510;4;0.0695
4510;3;0.0696
4510;2;0.0696
4510;1;0.0697
4510;0;0.0696
4520;11;0.0696
4520;10;0.0696
4520;9;0.0696
4520;8;0.0699
4520;7;0.0696
4520;6;0.0696
4520;5;0.0699
4520;4;0.0695
4520;3;0.0696
4520;2;0.0696
4520;1;0.0697
4520;0;0.0696
4530;11;0.0696
4530;10;0.0696
4530;9;0.0696
4530;8;0.0699
4530;7;0.0696
4530;6;0.0696
4530;5;0.0699
4530;4;0.0695
4530;3;0.0696
4530;2;0.0696
4530;1;0.0697
4530;0;0.0696
4540;11;0.0696
4540;10;0.0696
4540;9;0.0696
4540;8;0.0699
4540;7;0.0696
4540;6;0.0696
4540;5;0.0699
4540;4;0.0695
4540;3;0.0696
4540;2;0.0696
4540;1;0.0697
4540;0;0.0696
4550;11;0.0696
4550;10;0.0696
4550;9;0.0696
4550;8;0.0699
4550;7;0.0696
4550;6;0.0696
4550;5;0.0699
4550;4;0.0695
4550;3;0.0696
4550;2;0.0696
4550;1;0.0697
4550;0;0.0696
4560;11;0.0696
4560;10;0.0696
4560;9;0.0696
4560;8;0.0699
4560;7;0.0696
4560;6;0.0696
4560;5;0.0699
4560;4;0.0695
4560;3;0.0696
4560;2;0.0696
4560;1;0.0697
4560;0;0.0696
4570;11;0.0696
4570;10;0.0696
4570;9;0.0696
4570;8;0.0699
4570;7;0.0696
4570;6;0.0696
4570;5;0.0699
4570;4;0.0695
4570;3;0.0696
4570;2;0.0696
4570;1;0.0697
4570;0;0.0696
4580;11;0.0696
4580;10;0.0696
4580;9;0.0696
4580;8;0.0699
4580;7;0.0696
4580;6;0.0696
4580;5;0.0699
4580;4;0.0695
4580;3;0.0696
4580;2;0.0696
4580;1;0.0697
4580;0;0.0696
4590;11;0.0696
4590;10;0.0696
4590;9;0.0696
4590;8;0.0699
4590;7;0.0696
4590;6;0.0696
4590;5;0.0699
4590;4;0.0695
4590;3;0.0696
4590;2;0.0696
4590;1;0.0697
4590;0;0.0696
4600;11;0.0696
4600;10;0.0696
4600;9;0.0696
4600;8;0.0699
4600;7;0.0696
4600;6;0.0696
4600;5;0.0699
4600;4;0.0695
4600;3;0.0696
4600;2;0.0696
4600;1;0.0697
4600;0;0.0696
4610;11;0.0696
4610;10;0.0696
4610;9;0.0696
4610;8;0.0699
4610;7;0.0696
4610;6;0.0696
4610;5;0.0699
4610;4;0.0695
4610;3;0.0696
4610;2;0.0696
4610;1;0.0697
4610;0;0.0696
4620;11;0.0696
4620;10;0.0696
4620;9;0.0696
4620;8;0.0699
4620;7;0.0696
4620;6;0.0696
4620;5;0.0699
4620;4;0.0695
4620;3;0.0696
4620;2;0.0696
4620;1;0.0697
4620;0;0.0696
4630;11;0.0696
4630;10;0.0696
4630;9;0.0696
4630;8;0.0699
4630;7;0.0696
4630;6;0.0696
4630;5;0.0699
4630;4;0.0695
4630;3;0.0696
4630;2;0.0696
4630;1;0.0697
4630;0;0.0696
4640;11;0.0696
4640;10;0.0696
4640;9;0.0696
4640;8;0.0699
4640;7;0.0696
4640;6;0.0696
4640;5;0.0699
4640;4;0.0695
4640;3;0.0696
4640;2;0.0696
4640;1;0.0697
4640;0;0.0696
4650;11;0.0696
4650;10;0.0696
4650;9;0.0696
4650;8;0.0699
4650;7;0.0696
4650;6;0.0696
4650;5;0.0699
4650;4;0.0695
4650;3;0.0696
4650;2;0.0696
4650;1;0.0697
4650;0;0.0696
4660;11;0.0696
4660;10;0.0696
4660;9;0.0696
4660;8;0.0699
4660;7;0.0696
4660;6;0.0696
4660;5;0.0699
4660;4;0.0695
4660;3;0.0696
4660;2;0.0696
4660;1;0.0697
4660;0;0.0696
4670;11;0.0696
4670;10;0.0696
4670;9;0.0696
4670;8;0.0699
4670;7;0.0696
4670;6;0.0696
4670;5;0.0699
4670;4;0.0695
4670;3;0.0696
4670;2;0.0696
4670;1;0.0697
4670;0;0.0696
4680;11;0.0696
4680;10;0.0696
4680;9;0.0696
4680;8;0.0699
4680;7;0.0696
4680;6;0.0696
4680;5;0.0699
4680;4;0.0695
4680;3;0.0696
4680;2;0.0696
4680;1;0.0697
4680;0;0.0696
4690;11;0.0696
4690;10;0.0696
4690;9;0.0696
4690;8;0.0699
4690;7;0.0696
4690;6;0.0696
4690;5;0.0699
4690;4;0.0695
4690;3;0.0696
4690;2;0.0696
4690;1;0.0697
4690;0;0.0696
4700;11;0.0696
4700;10;0.0696
4700;9;0.0696
4700;8;0.0699
4700;7;0.0696
4700;6;0.0696
4700;5;0.0699
4700;4;0.0695
4700;3;0.0696
4700;2;0.0696
4700;1;0.0697
4700;0;0.0696
4710;11;0.0696
4710;10;0.0696
4710;9;0.0696
4710;8;0.0699
4710;7;0.0696
4710;6;0.0696
4710;5;0.0699
4710;4;0.0695
4710;3;0.0696
4710;2;0.0696
4710;1;0.0697
4710;0;0.0696
4720;11;0.0696
4720;10;0.0696
4720;9;0.0696
4720;8;0.0699
4720;7;0.0696
4720;6;0.0696
4720;5;0.0699
4720;4;0.0695
4720;3;0.0696
4720;2;0.0696
4720;1;0.0697
4720;0;0.0696
4730;11;0.0696
4730;10;0.0696
4730;9;0.0696
4730;8;0.0699
4730;7;0.0696
4730;6;0.0696
4730;5;0.0699
4730;4;0.0695
4730;3;0.0696
4730;2;0.0696
4730;1;0.0697
4730;0;0.0696
4740;11;0.0696
4740;10;0.0696
4740;9;0.0696
4740;8;0.0699
4740;7;0.0696
4740;6;0.0696
4740;5;0.0699
4740;4;0.0695
4740;3;0.0696
4740;2;0.0696
4740;1;0.0697
4740;0;0.0696
4750;11;0.0696
4750;10;0.0696
4750;9;0.0696
4750;8;0.0699
4750;7;0.0696
4750;6;0.0696
4750;5;0.0699
4750;4;0.0695
4750;3;0.0696
4750;2;0.0696
4750;1;0.0697
4750;0;0.0696
4760;11;0.0696
