# units: time(s); src; dst; path; min_bw_Mbps; avgBwUsedMbps; avgPctUse(%); network_latency(ms); processing_delay(ms); total_delay(ms); selected
70;h_7;h_7;h_7->(LOCAL)->h_7;10000.0000;0.00;0.00;0.0000;1299.9997;1299.9997;true
70;h_6;h_7;h_6->edge3->h_7;1000.0000;820.00;82.00;1600.1000;6699.8997;8299.9997;true
70;h_0;h_7;h_0->edge0->agg0->core1->agg2->edge3->h_7;10.0000;1092.00;479.20;320000.4304;0.0000;8099.9999;true
70;h_5;h_7;h_5->edge2->agg2->edge3->h_7;100.0000;1282.00;454.60;32000.2206;0.0000;6299.9997;true
70;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;9499.9997;9499.9997;true
70;h_6;h_6;h_6->(LOCAL)->h_6;10000.0000;0.00;0.00;0.0000;9099.9999;9099.9999;true
70;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;4499.9997;4499.9997;true
70;h_6;h_6;h_6->(LOCAL)->h_6;10000.0000;0.00;0.00;0.0000;99.9997;99.9997;true
70;h_0;h_3;h_0->edge0->agg0->edge1->h_3;10.0000;258.00;378.60;120000.2307;0.0000;6899.9999;true
70;h_2;h_3;h_2->edge1->h_3;1000.0000;180.00;18.00;160.1000;2839.8997;2999.9997;true
70;h_2;h_3;h_2->edge1->h_3;1000.0000;180.00;18.00;80.1000;2119.8999;2199.9999;true
70;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;8699.9996;8699.9996;true
70;h_7;h_3;h_7->edge3->agg2->core1->agg0->edge1->h_3;250.0000;246.67;64.93;6400.4606;1299.5394;7699.9999;true
70;h_10;h_3;h_10->edge5->agg3->core1->agg0->edge1->h_3;142.8571;544.00;161.39;8400.4794;0.0000;5399.9996;true
70;h_10;h_3;h_10->edge5->agg3->core1->agg0->edge1->h_3;142.8571;544.00;161.39;16800.4794;0.0000;1799.9999;true
70;h_7;h_3;h_7->edge3->agg2->core1->agg0->edge1->h_3;250.0000;246.67;64.93;4800.4606;0.0000;899.9999;true
80;h_10;h_11;h_10->edge5->h_11;1000.0000;436.00;43.60;1200.1000;8399.8995;9599.9996;true
80;h_10;h_6;h_10->edge5->agg3->core1->agg2->edge3->h_6;142.8571;865.33;257.44;11200.4274;0.0000;8799.9999;true
80;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;5299.9996;5299.9996;true
80;h_9;h_6;h_9->edge4->agg3->core1->agg2->edge3->h_6;50.0000;726.67;267.84;6400.3570;0.0000;4099.9999;true
80;h_9;h_6;h_9->edge4->agg3->core1->agg2->edge3->h_6;50.0000;726.67;267.84;48000.3570;0.0000;3099.9999;true
80;h_9;h_6;h_9->edge4->agg3->core1->agg2->edge3->h_6;50.0000;726.67;267.84;64000.3570;0.0000;2299.9996;true
80;h_10;h_11;h_10->edge5->h_11;1000.0000;436.00;43.60;1600.1000;299.8999;1899.9999;true
80;h_1;h_6;h_1->edge0->agg0->core1->agg2->edge3->h_6;10.0000;1013.33;2475.33;320000.4304;0.0000;1299.9999;true
80;h_10;h_11;h_10->edge5->h_11;1000.0000;436.00;43.60;1600.1000;0.0000;699.9999;true
80;h_1;h_6;h_1->edge0->agg0->core1->agg2->edge3->h_6;10.0000;1013.33;2475.33;320000.4304;0.0000;199.9999;true
80;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;7399.9999;7399.9999;true
80;h_11;h_10;h_11->edge5->h_10;1000.0000;324.00;32.40;800.1000;5899.8995;6699.9996;true
80;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;9099.9997;9099.9997;true
80;h_4;h_10;h_4->edge2->agg2->core1->agg3->edge5->h_10;100.0000;798.67;283.97;1600.4072;6299.5923;7899.9996;true
80;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;5899.9999;5899.9999;true
80;h_8;h_10;h_8->edge4->agg3->edge5->h_10;50.0000;438.00;308.20;3200.2709;299.7287;3499.9996;true
80;h_6;h_10;h_6->edge3->agg2->core1->agg3->edge5->h_10;142.8571;1034.67;283.17;2240.4274;1059.5726;3299.9999;true
80;h_11;h_7;h_11->edge5->agg3->core1->agg2->edge3->h_7;142.8571;981.33;269.04;560.4273;7039.5722;7599.9996;true
80;h_6;h_7;h_6->edge3->h_7;1000.0000;1180.00;118.00;160.1000;739.8995;899.9996;true
80;h_6;h_7;h_6->edge3->h_7;1000.0000;1180.00;118.00;2400.1000;5799.8995;8199.9996;true
80;h_9;h_3;h_9->edge4->agg3->core1->agg0->edge1->h_3;50.0000;772.00;257.77;3200.4090;5399.5909;8599.9999;true
80;h_2;h_3;h_2->edge1->h_3;1000.0000;436.00;43.60;320.1000;5879.8999;6199.9999;true
80;h_7;h_6;h_7->edge3->h_6;1000.0000;792.00;79.20;160.1000;2439.8995;2599.9996;true
80;h_3;h_3;h_3->(LOCAL)->h_3;10000.0000;0.00;0.00;0.0000;4899.9999;4899.9999;true
80;h_7;h_3;h_7->edge3->agg2->core1->agg0->edge1->h_3;250.0000;1213.33;298.20;1280.4606;5719.5394;6999.9999;true
80;h_10;h_2;h_10->edge5->agg3->core1->agg0->edge1->h_2;142.8571;798.67;236.17;2240.4794;2159.5204;4399.9997;true
90;h_6;h_11;h_6->edge3->agg2->core1->agg3->edge5->h_11;142.8571;785.33;221.09;22400.4275;0.0000;7499.9996;true
90;h_9;h_6;h_9->edge4->agg3->core1->agg2->edge3->h_6;50.0000;1337.33;629.49;32000.3570;0.0000;4799.9999;true
90;h_1;h_6;h_1->edge0->agg0->core1->agg2->edge3->h_6;10.0000;1370.67;2378.40;160000.4304;0.0000;3799.9999;true
90;h_0;h_6;h_0->edge0->agg0->core1->agg2->edge3->h_6;10.0000;1157.33;2357.07;32000.4304;0.0000;2999.9997;true
90;h_10;h_11;h_10->edge5->h_11;1000.0000;1712.00;171.20;160.1000;2539.8997;2699.9997;true
90;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;2199.9996;2199.9996;true
90;h_6;h_11;h_6->edge3->agg2->core1->agg3->edge5->h_11;142.8571;785.33;221.09;5600.4274;0.0000;1499.9996;true
90;h_1;h_8;h_1->edge0->agg0->core1->agg3->edge4->h_8;10.0000;861.33;2400.43;8000.3789;1099.6211;9099.9999;true
90;h_7;h_8;h_7->edge3->agg2->core1->agg3->edge4->h_8;50.0000;285.33;208.69;3200.3570;4899.6426;8099.9996;true
90;h_6;h_10;h_6->edge3->agg2->core1->agg3->edge5->h_10;142.8571;504.00;192.96;16800.4274;0.0000;4199.9997;true
90;h_7;h_8;h_7->edge3->agg2->core1->agg3->edge4->h_8;50.0000;285.33;208.69;1600.3570;0.0000;1299.9999;true
90;h_11;h_10;h_11->edge5->h_10;1000.0000;164.00;16.40;800.1000;0.0000;699.9996;true
90;h_5;h_8;h_5->edge2->agg2->core1->agg3->edge4->h_8;50.0000;245.33;199.09;1600.3369;0.0000;499.9999;true
